Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,230321,2023-03-21,96742,CME ,0,96,190796,65931,28809,2117,32351,71690,5284,44689,35921,15661,1387,2930,0,167420,162412,23376,28384,-2581.0,-2722.0,4058.0,1458.0,1058.0,-7370.0,148.0,-4038.0,990.0,674.0,0.0,0.0,0.0,-3422.0,-42.0,841.0,-2539.0,100,34.6,15.1,1.1,17.0,37.6,2.8,23.4,18.8,8.2,0.7,1.5,0.0,87.7,85.1,12.3,14.9,114,9.0,5.0,,14.0,31.0,13.0,21.0,27.0,11.0,,4.0,0.0,58,83,49.9,22.5,62.8,35.0,46.7,22.5,57.3,33.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,230328,2023-03-28,96742,CME ,0,96,199868,64672,41019,2972,38907,68151,5166,44539,38219,15961,1387,3623,0,173604,175111,26264,24757,9072.0,-1259.0,12210.0,855.0,6556.0,-3539.0,-118.0,-150.0,2298.0,300.0,0.0,693.0,0.0,6184.0,12699.0,2888.0,-3627.0,100,32.4,20.5,1.5,19.5,34.1,2.6,22.3,19.1,8.0,0.7,1.8,0.0,86.9,87.6,13.1,12.4,114,7.0,7.0,,16.0,29.0,12.0,21.0,25.0,14.0,,6.0,0.0,61,82,47.6,24.0,60.1,36.5,44.0,24.0,54.3,35.4,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,230404,2023-04-04,96742,CME ,0,96,224690,61932,57726,2975,49095,59099,5342,54677,53028,18035,1387,3150,0,193443,199355,31247,25335,24822.0,-2740.0,16707.0,3.0,10188.0,-9052.0,176.0,10138.0,14809.0,2074.0,0.0,-473.0,0.0,19839.0,24244.0,4983.0,578.0,100,27.6,25.7,1.3,21.9,26.3,2.4,24.3,23.6,8.0,0.6,1.4,0.0,86.1,88.7,13.9,11.3,124,7.0,7.0,,19.0,27.0,11.0,27.0,30.0,17.0,,5.0,0.0,73,81,42.7,26.6,54.1,39.5,39.2,26.4,49.2,37.2,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,230411,2023-04-11,96742,CME ,0,96,225292,56055,59911,2945,56504,59508,5023,54061,53517,18096,1387,2810,0,194071,201810,31221,23482,602.0,-5877.0,2185.0,-30.0,7409.0,409.0,-319.0,-616.0,489.0,61.0,0.0,-340.0,0.0,628.0,2455.0,-26.0,-1853.0,100,24.9,26.6,1.3,25.1,26.4,2.2,24.0,23.8,8.0,0.6,1.2,0.0,86.1,89.6,13.9,10.4,127,5.0,8.0,,21.0,27.0,12.0,30.0,29.0,17.0,,4.0,0.0,75,83,42.6,26.4,54.8,39.4,39.1,25.7,49.5,37.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,230418,2023-04-18,96742,CME ,0,96,224536,55280,64365,2899,60652,61420,4629,52218,47665,16726,1387,2780,0,193791,200484,30745,24052,-756.0,-775.0,4454.0,-46.0,4148.0,1912.0,-394.0,-1843.0,-5852.0,-1370.0,0.0,-30.0,0.0,-280.0,-1326.0,-476.0,570.0,100,24.6,28.7,1.3,27.0,27.4,2.1,23.3,21.2,7.4,0.6,1.2,0.0,86.3,89.3,13.7,10.7,120,4.0,8.0,,21.0,23.0,10.0,28.0,28.0,16.0,,4.0,0.0,70,78,42.9,28.1,55.8,41.6,40.0,27.4,51.5,39.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,230425,2023-04-25,96742,CME ,0,96,231666,55918,63473,2920,60203,65310,5532,57163,47200,17207,1387,3379,0,200330,205021,31336,26645,7130.0,638.0,-892.0,21.0,-449.0,3890.0,903.0,4945.0,-465.0,481.0,0.0,599.0,0.0,6539.0,4537.0,591.0,2593.0,100,24.1,27.4,1.3,26.0,28.2,2.4,24.7,20.4,7.4,0.6,1.5,0.0,86.5,88.5,13.5,11.5,119,5.0,8.0,,20.0,23.0,10.0,31.0,24.0,17.0,,4.0,0.0,71,77,42.1,27.2,54.8,39.6,39.3,26.5,50.6,38.1,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,230502,2023-05-02,96742,CME ,0,96,231602,58132,57193,2968,64760,72116,4377,53504,48832,17304,1393,3400,0,202438,206190,29164,25412,-64.0,2214.0,-6280.0,48.0,4557.0,6806.0,-1155.0,-3659.0,1632.0,97.0,6.0,21.0,0.0,2108.0,1169.0,-2172.0,-1233.0,100,25.1,24.7,1.3,28.0,31.1,1.9,23.1,21.1,7.5,0.6,1.5,0.0,87.4,89.0,12.6,11.0,124,6.0,9.0,,19.0,29.0,9.0,25.0,28.0,17.0,,4.0,0.0,69,83,43.2,24.8,55.8,37.9,40.5,24.0,51.8,36.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,230509,2023-05-09,96742,CME ,0,96,242576,55835,59876,2816,76505,67556,4499,52697,61136,17780,1387,4856,0,211519,218519,31057,24057,10974.0,-2297.0,2683.0,-152.0,11745.0,-4560.0,122.0,-807.0,12304.0,476.0,-6.0,1456.0,0.0,9081.0,12329.0,1893.0,-1355.0,100,23.0,24.7,1.2,31.5,27.8,1.9,21.7,25.2,7.3,0.6,2.0,0.0,87.2,90.1,12.8,9.9,129,5.0,9.0,,17.0,29.0,11.0,27.0,31.0,17.0,,7.0,0.0,72,88,41.9,23.5,57.0,35.8,39.3,22.7,53.5,34.2,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,230516,2023-05-16,96742,CME ,0,96,247165,55715,64110,2375,76148,68232,4611,56611,58929,19445,1387,3726,0,216292,221428,30873,25737,4589.0,-120.0,4234.0,-441.0,-357.0,676.0,112.0,3914.0,-2207.0,1665.0,0.0,-1130.0,0.0,4773.0,2909.0,-184.0,1680.0,100,22.5,25.9,1.0,30.8,27.6,1.9,22.9,23.8,7.9,0.6,1.5,0.0,87.5,89.6,12.5,10.4,129,5.0,9.0,,16.0,28.0,12.0,27.0,35.0,18.0,,5.0,0.0,71,91,41.5,24.3,56.1,37.0,39.0,23.6,52.9,35.2,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,230523,2023-05-23,96742,CME ,0,96,237614,56759,66351,1822,67653,62529,5130,53878,53052,19888,1387,2832,0,206517,211604,31097,26010,-9551.0,1044.0,2241.0,-553.0,-8495.0,-5703.0,519.0,-2733.0,-5877.0,443.0,0.0,-894.0,0.0,-9775.0,-9824.0,224.0,273.0,100,23.9,27.9,0.8,28.5,26.3,2.2,22.7,22.3,8.4,0.6,1.2,0.0,86.9,89.1,13.1,10.9,124,5.0,9.0,,16.0,28.0,14.0,27.0,31.0,19.0,,4.0,0.0,69,90,43.7,25.3,57.5,38.5,41.0,24.6,53.5,36.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,230530,2023-05-30,96742,CME ,0,96,240301,57104,68193,1818,60026,60007,5411,62504,51466,22438,1387,3328,0,210688,212661,29613,27640,2687.0,345.0,1842.0,-4.0,-7627.0,-2522.0,281.0,8626.0,-1586.0,2550.0,0.0,496.0,0.0,4171.0,1057.0,-1484.0,1630.0,100,23.8,28.4,0.8,25.0,25.0,2.3,26.0,21.4,9.3,0.6,1.4,0.0,87.7,88.5,12.3,11.5,122,5.0,9.0,,16.0,29.0,12.0,26.0,29.0,20.0,,5.0,0.0,71,85,43.0,25.1,56.2,39.1,40.3,24.3,51.9,37.9,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,230606,2023-06-06,96742,CME ,0,96,242117,56458,67360,5452,61904,67456,4912,58577,41788,24227,1387,3362,0,212917,214557,29200,27560,1816.0,-646.0,-833.0,3634.0,1878.0,7449.0,-499.0,-3927.0,-9678.0,1789.0,0.0,34.0,0.0,2229.0,1896.0,-413.0,-80.0,100,23.3,27.8,2.3,25.6,27.9,2.0,24.2,17.3,10.0,0.6,1.4,0.0,87.9,88.6,12.1,11.4,125,5.0,10.0,,19.0,26.0,11.0,30.0,27.0,24.0,,5.0,0.0,76,87,42.0,25.4,56.6,38.4,40.2,24.7,51.7,36.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,230613,2023-06-13,96742,CME ,0,96,290350,57188,69671,27649,67309,65372,5724,61463,61295,25977,1387,2874,0,246697,258562,43653,31788,48233.0,730.0,2311.0,22197.0,5405.0,-2084.0,812.0,2886.0,19507.0,1750.0,0.0,-488.0,0.0,33780.0,44005.0,14453.0,4228.0,100,19.7,24.0,9.5,23.2,22.5,2.0,21.2,21.1,8.9,0.5,1.0,0.0,85.0,89.1,15.0,10.9,129,5.0,9.0,8.0,20.0,28.0,13.0,32.0,28.0,21.0,,4.0,0.0,83,88,40.4,24.5,53.6,37.4,33.3,22.3,44.6,33.2,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,230620,2023-06-20,96742,CME ,0,96,226505,2482,62747,2430,80585,68164,6207,77032,39918,19402,1530,3195,0,189668,202063,36837,24442,-63845.0,-54706.0,-6924.0,-25219.0,13276.0,2792.0,483.0,15569.0,-21377.0,-6575.0,143.0,321.0,0.0,-57029.0,-56499.0,-6816.0,-7346.0,100,1.1,27.7,1.1,35.6,30.1,2.7,34.0,17.6,8.6,0.7,1.4,0.0,83.7,89.2,16.3,10.8,134,4.0,9.0,,24.0,25.0,10.0,38.0,27.0,16.0,,4.0,0.0,82,80,28.5,26.9,44.1,39.5,26.9,26.9,40.7,38.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,230627,2023-06-27,96742,CME ,0,96,229970,2614,69119,2656,85089,64427,6233,76413,43612,17403,1430,3195,0,191838,206645,38132,23325,3465.0,132.0,6372.0,226.0,4504.0,-3737.0,26.0,-619.0,3694.0,-1999.0,-100.0,0.0,0.0,2170.0,4582.0,1295.0,-1117.0,100,1.1,30.1,1.2,37.0,28.0,2.7,33.2,19.0,7.6,0.6,1.4,0.0,83.4,89.9,16.6,10.1,136,,12.0,,22.0,26.0,11.0,41.0,25.0,14.0,,4.0,0.0,82,81,29.8,26.3,45.1,38.2,28.2,26.3,41.6,37.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,230703,2023-07-03,96742,CME ,0,96,221021,3318,60394,2717,84109,69757,5691,68992,37432,18527,960,3195,0,184314,197713,36707,23308,-8949.0,704.0,-8725.0,61.0,-980.0,5330.0,-542.0,-7421.0,-6180.0,1124.0,-470.0,0.0,0.0,-7524.0,-8932.0,-1425.0,-17.0,100,1.5,27.3,1.2,38.1,31.6,2.6,31.2,16.9,8.4,0.4,1.4,0.0,83.4,89.5,16.6,10.5,131,,11.0,,22.0,28.0,12.0,36.0,26.0,19.0,,4.0,0.0,79,86,31.6,26.9,47.3,39.6,29.9,26.9,43.7,39.1,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,230711,2023-07-11,96742,CME ,0,96,239125,1541,72791,2776,96605,63465,6553,70931,45841,19334,1560,3178,0,199300,213938,39825,25187,18104.0,-1777.0,12397.0,59.0,12496.0,-6292.0,862.0,1939.0,8409.0,807.0,600.0,-17.0,0.0,14986.0,16225.0,3118.0,1879.0,100,0.6,30.4,1.2,40.4,26.5,2.7,29.7,19.2,8.1,0.7,1.3,0.0,83.3,89.5,16.7,10.5,138,,12.0,,25.0,30.0,14.0,33.0,32.0,15.0,,,0.0,79,90,32.2,24.9,47.9,37.1,30.7,24.9,44.7,36.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,230718,2023-07-18,96742,CME ,0,96,265766,1484,90361,3281,110147,62400,6941,87837,61746,15686,628,3466,0,226004,243881,39762,21885,26641.0,-57.0,17570.0,505.0,13542.0,-1065.0,388.0,16906.0,15905.0,-3648.0,-932.0,288.0,0.0,26704.0,29943.0,-63.0,-3302.0,100,0.6,34.0,1.2,41.4,23.5,2.6,33.1,23.2,5.9,0.2,1.3,0.0,85.0,91.8,15.0,8.2,142,,13.0,4.0,25.0,29.0,14.0,38.0,30.0,12.0,,4.0,0.0,83,89,31.5,26.9,47.6,39.1,30.1,26.6,44.8,37.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,230725,2023-07-25,96742,CME ,0,96,237340,0,82768,2964,96487,61818,4812,75093,41917,16222,0,3066,0,195578,213567,41762,23773,-28426.0,-1484.0,-7593.0,-317.0,-13660.0,-582.0,-2129.0,-12744.0,-19829.0,536.0,-628.0,-400.0,0.0,-30426.0,-30314.0,2000.0,1888.0,100,0.0,34.9,1.2,40.7,26.0,2.0,31.6,17.7,6.8,0.0,1.3,0.0,82.4,90.0,17.6,10.0,123,0.0,12.0,,22.0,26.0,11.0,33.0,25.0,13.0,0.0,,0.0,69,81,30.6,28.5,47.0,41.2,29.1,28.4,43.9,40.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,230801,2023-08-01,96742,CME ,0,96,220906,2242,73694,2964,87200,62920,4606,69165,35566,14982,0,3584,0,181159,198316,39747,22590,-16434.0,2242.0,-9074.0,0.0,-9287.0,1102.0,-206.0,-5928.0,-6351.0,-1240.0,0.0,518.0,0.0,-14419.0,-15251.0,-2015.0,-1183.0,100,1.0,33.4,1.3,39.5,28.5,2.1,31.3,16.1,6.8,0.0,1.6,0.0,82.0,89.8,18.0,10.2,120,,10.0,,24.0,27.0,12.0,28.0,23.0,12.0,0.0,4.0,0.0,67,80,30.7,29.4,47.5,42.1,29.0,29.3,44.2,41.7,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,230808,2023-08-08,96742,CME ,0,96,206954,6749,67895,1913,74548,58555,7924,66207,30035,15108,0,1878,0,172449,183308,34505,23646,-13952.0,4507.0,-5799.0,-1051.0,-12652.0,-4365.0,3318.0,-2958.0,-5531.0,126.0,0.0,-1706.0,0.0,-8710.0,-15008.0,-5242.0,1056.0,100,3.3,32.8,0.9,36.0,28.3,3.8,32.0,14.5,7.3,0.0,0.9,0.0,83.3,88.6,16.7,11.4,113,,11.0,,21.0,26.0,16.0,28.0,20.0,15.0,0.0,,0.0,66,81,29.6,30.7,46.8,43.2,27.8,30.6,43.3,42.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,230815,2023-08-15,96742,CME ,0,96,215340,487,70821,2870,80383,59488,7697,75113,32996,14100,0,1878,0,180650,189850,34690,25490,8386.0,-6262.0,2926.0,957.0,5835.0,933.0,-227.0,8906.0,2961.0,-1008.0,0.0,0.0,0.0,8201.0,6542.0,185.0,1844.0,100,0.2,32.9,1.3,37.3,27.6,3.6,34.9,15.3,6.5,0.0,0.9,0.0,83.9,88.2,16.1,11.8,117,,12.0,,23.0,26.0,17.0,31.0,21.0,19.0,0.0,,0.0,72,84,28.4,30.3,44.7,43.1,26.2,30.3,41.2,42.2,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,230822,2023-08-22,96742,CME ,0,96,228179,0,79602,2850,92204,59054,7551,75594,33336,16003,434,1857,536,195172,200789,33007,27390,12839.0,-487.0,8781.0,-20.0,11821.0,-434.0,-146.0,481.0,340.0,1903.0,434.0,-21.0,536.0,14522.0,10939.0,-1683.0,1900.0,100,0.0,34.9,1.2,40.4,25.9,3.3,33.1,14.6,7.0,0.2,0.8,0.2,85.5,88.0,14.5,12.0,120,0.0,12.0,,25.0,25.0,17.0,32.0,20.0,17.0,,,,75,83,28.9,29.3,45.2,41.5,27.3,29.2,41.9,41.0,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,230829,2023-08-29,96742,CME ,0,96,228616,3749,70807,3021,84704,65027,7540,79582,39052,16639,0,1357,536,195771,203979,32845,24637,437.0,3749.0,-8795.0,171.0,-7500.0,5973.0,-11.0,3988.0,5716.0,636.0,-434.0,-500.0,0.0,599.0,3190.0,-162.0,-2753.0,100,1.6,31.0,1.3,37.1,28.4,3.3,34.8,17.1,7.3,0.0,0.6,0.2,85.6,89.2,14.4,10.8,127,,12.0,5.0,23.0,26.0,17.0,30.0,29.0,20.0,0.0,,,79,91,27.4,30.5,44.9,42.4,25.5,30.4,41.6,41.2,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,230905,2023-09-05,96742,CME ,0,96,225404,4692,62147,4292,83069,69954,7342,75835,33187,15771,0,1879,536,191537,195108,33867,30296,-3212.0,943.0,-8660.0,1271.0,-1635.0,4927.0,-198.0,-3747.0,-5865.0,-868.0,0.0,522.0,0.0,-4234.0,-8871.0,1022.0,5659.0,100,2.1,27.6,1.9,36.9,31.0,3.3,33.6,14.7,7.0,0.0,0.8,0.2,85.0,86.6,15.0,13.4,118,4.0,12.0,6.0,21.0,26.0,17.0,31.0,19.0,15.0,0.0,,,71,86,27.4,30.5,44.4,41.7,25.5,29.7,41.0,40.7,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,230912,2023-09-12,96742,CME ,0,96,227437,3796,53933,10238,80068,72484,5120,78429,37539,17653,0,3331,0,195304,200298,32133,27139,2033.0,-896.0,-8214.0,5946.0,-3001.0,2530.0,-2222.0,2594.0,4352.0,1882.0,0.0,1452.0,-536.0,3767.0,5190.0,-1734.0,-3157.0,100,1.7,23.7,4.5,35.2,31.9,2.3,34.5,16.5,7.8,0.0,1.5,0.0,85.9,88.1,14.1,11.9,124,5.0,10.0,7.0,20.0,26.0,18.0,33.0,24.0,21.0,0.0,4.0,0.0,77,93,26.4,29.7,43.2,41.1,24.8,27.9,40.0,38.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,230919,2023-09-19,96742,CME ,0,96,191117,7166,35289,983,56653,74327,4501,84793,35063,9511,0,2831,0,163607,162505,27510,28612,-36320.0,3370.0,-18644.0,-9255.0,-23415.0,1843.0,-619.0,6364.0,-2476.0,-8142.0,0.0,-500.0,0.0,-31697.0,-37793.0,-4623.0,1473.0,100,3.7,18.5,0.5,29.6,38.9,2.4,44.4,18.3,5.0,0.0,1.5,0.0,85.6,85.0,14.4,15.0,124,5.0,8.0,4.0,18.0,31.0,14.0,37.0,21.0,17.0,0.0,,0.0,72,87,23.0,27.6,39.5,40.3,20.0,27.5,35.9,40.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,230926,2023-09-26,96742,CME ,0,96,227843,44962,26964,4560,43947,105714,3803,95373,41292,8817,0,3330,0,201462,194480,26381,33363,36726.0,37796.0,-8325.0,3577.0,-12706.0,31387.0,-698.0,10580.0,6229.0,-694.0,0.0,499.0,0.0,37855.0,31975.0,-1129.0,4751.0,100,19.7,11.8,2.0,19.3,46.4,1.7,41.9,18.1,3.9,0.0,1.5,0.0,88.4,85.4,11.6,14.6,127,8.0,6.0,,14.0,37.0,11.0,34.0,24.0,20.0,0.0,4.0,0.0,66,94,29.6,24.4,46.7,36.3,26.4,24.4,42.4,36.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,231003,2023-10-03,96742,CME ,0,96,241045,68310,22847,4564,41168,121730,3224,90486,40916,8615,0,3606,0,216367,205502,24678,35543,13202.0,23348.0,-4117.0,4.0,-2779.0,16016.0,-579.0,-4887.0,-376.0,-202.0,0.0,276.0,0.0,14905.0,11022.0,-1703.0,2180.0,100,28.3,9.5,1.9,17.1,50.5,1.3,37.5,17.0,3.6,0.0,1.5,0.0,89.8,85.3,10.2,14.7,127,8.0,6.0,4.0,12.0,38.0,11.0,33.0,25.0,21.0,0.0,4.0,0.0,69,94,37.9,22.2,54.2,33.6,35.1,22.1,50.4,33.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,231010,2023-10-10,96742,CME ,0,96,231510,64527,23383,4642,46376,109594,3052,80387,43834,7862,0,3120,0,206846,195487,24664,36023,-9535.0,-3783.0,536.0,78.0,5208.0,-12136.0,-172.0,-10099.0,2918.0,-753.0,0.0,-486.0,0.0,-9521.0,-10015.0,-14.0,480.0,100,27.9,10.1,2.0,20.0,47.3,1.3,34.7,18.9,3.4,0.0,1.3,0.0,89.3,84.4,10.7,15.6,123,6.0,7.0,,16.0,34.0,10.0,30.0,26.0,16.0,0.0,,0.0,66,86,40.0,23.0,56.6,35.1,37.1,23.0,52.8,35.0,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,231017,2023-10-17,96742,CME ,0,96,222945,63493,19467,4615,42402,108970,3567,75265,40841,7455,0,3120,0,196797,188035,26148,34910,-8565.0,-1034.0,-3916.0,-27.0,-3974.0,-624.0,515.0,-5122.0,-2993.0,-407.0,0.0,0.0,0.0,-10049.0,-7452.0,1484.0,-1113.0,100,28.5,8.7,2.1,19.0,48.9,1.6,33.8,18.3,3.3,0.0,1.4,0.0,88.3,84.3,11.7,15.7,117,5.0,6.0,,12.0,36.0,12.0,30.0,24.0,15.0,0.0,,0.0,62,84,40.8,22.8,59.1,35.3,38.5,22.8,55.4,35.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,231024,2023-10-24,96742,CME ,0,96,233259,72678,16056,4317,45474,117031,3430,72274,45518,8546,0,3120,0,206719,198018,26540,35241,10314.0,9185.0,-3411.0,-298.0,3072.0,8061.0,-137.0,-2991.0,4677.0,1091.0,0.0,0.0,0.0,9922.0,9983.0,392.0,331.0,100,31.2,6.9,1.9,19.5,50.2,1.5,31.0,19.5,3.7,0.0,1.3,0.0,88.6,84.9,11.4,15.1,121,7.0,5.0,,14.0,36.0,12.0,27.0,28.0,16.0,0.0,,0.0,62,89,41.0,20.5,58.5,32.3,38.8,20.5,54.9,32.2,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,231031,2023-10-31,96742,CME ,0,96,229991,78329,13551,3712,42246,116354,3257,71263,45030,8859,0,3120,0,207666,193883,22325,36108,-3268.0,5651.0,-2505.0,-605.0,-3228.0,-677.0,-173.0,-1011.0,-488.0,313.0,0.0,0.0,0.0,947.0,-4135.0,-4215.0,867.0,100,34.1,5.9,1.6,18.4,50.6,1.4,31.0,19.6,3.9,0.0,1.4,0.0,90.3,84.3,9.7,15.7,120,7.0,5.0,,10.0,38.0,13.0,28.0,28.0,16.0,0.0,,0.0,60,91,43.5,20.3,60.0,31.6,41.0,20.3,56.6,31.4,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,231107,2023-11-07,96742,CME ,0,96,212730,69854,13305,3980,37253,100443,4586,65345,43084,9692,0,2706,0,190710,177796,22020,34934,-17261.0,-8475.0,-246.0,268.0,-4993.0,-15911.0,1329.0,-5918.0,-1946.0,833.0,0.0,-414.0,0.0,-16956.0,-16087.0,-305.0,-1174.0,100,32.8,6.3,1.9,17.5,47.2,2.2,30.7,20.3,4.6,0.0,1.3,0.0,89.6,83.6,10.4,16.4,122,4.0,8.0,4.0,11.0,35.0,11.0,30.0,30.0,19.0,0.0,,0.0,60,96,45.8,21.2,60.8,32.0,43.0,21.2,57.0,31.9,"(CONTRACTS OF GBP 62,500)",F10,FutOnly
