Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,210504,2021-05-04,132741,CME ,0,132,12172555,2385858,1838063,1690369,607153,1003433,1026499,2708564,2410676,2836640,87238,168832,239716,11582037,11214228,590518,958327,553968.0,107824.0,-24294.0,-47213.0,-18532.0,55085.0,21453.0,377851.0,414968.0,108694.0,5005.0,19074.0,1104.0,556186.0,548871.0,-2218.0,5097.0,100,19.6,15.1,13.9,5.0,8.2,8.4,22.3,19.8,23.3,0.7,1.4,2.0,95.1,92.1,4.9,7.9,241,32.0,42.0,71.0,16.0,17.0,21.0,38.0,62.0,86.0,7.0,18.0,10.0,207,222,28.1,19.0,42.6,30.9,19.3,16.0,28.4,23.8,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,210511,2021-05-11,132741,CME ,0,132,12281590,2304313,1731954,1664933,633560,1001403,950273,2739028,2597401,3043856,71232,191733,235730,11642925,11417283,638665,864307,109035.0,-81545.0,-106109.0,-25436.0,26407.0,-2030.0,-76226.0,30464.0,186725.0,207216.0,-16006.0,22901.0,-3986.0,60888.0,203055.0,48147.0,-94020.0,100,18.8,14.1,13.6,5.2,8.2,7.7,22.3,21.1,24.8,0.6,1.6,1.9,94.8,93.0,5.2,7.0,246,31.0,44.0,70.0,16.0,15.0,23.0,48.0,59.0,88.0,8.0,16.0,6.0,210,223,27.4,18.3,41.2,29.8,19.0,15.7,27.6,23.3,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,210518,2021-05-18,132741,CME ,0,132,12647042,2662988,1643916,1578611,628578,1075642,948626,2689361,2921940,3200468,68058,172417,234904,12011594,11776524,635448,870518,365452.0,358675.0,-88038.0,-86322.0,-4982.0,74239.0,-1647.0,-49667.0,324539.0,156612.0,-3174.0,-19316.0,-826.0,368669.0,359241.0,-3217.0,6211.0,100,21.1,13.0,12.5,5.0,8.5,7.5,21.3,23.1,25.3,0.5,1.4,1.9,95.0,93.1,5.0,6.9,253,31.0,48.0,75.0,16.0,15.0,25.0,39.0,68.0,83.0,7.0,18.0,9.0,214,231,27.0,18.4,41.1,29.6,20.5,15.8,28.7,23.4,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,210525,2021-05-25,132741,CME ,0,132,13093992,2642424,1645871,1671358,709940,1067155,990255,2755861,3069979,3334798,74531,180912,235891,12415058,12196219,678934,897773,446950.0,-20564.0,1955.0,92747.0,81362.0,-8487.0,41629.0,66500.0,148039.0,134330.0,6473.0,8495.0,987.0,403464.0,419695.0,43486.0,27255.0,100,20.2,12.6,12.8,5.4,8.1,7.6,21.0,23.4,25.5,0.6,1.4,1.8,94.8,93.1,5.2,6.9,256,32.0,44.0,71.0,19.0,16.0,29.0,43.0,63.0,85.0,9.0,17.0,9.0,219,231,26.7,18.4,40.3,29.5,20.4,15.8,28.1,22.9,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,210601,2021-06-01,132741,CME ,0,132,13412453,2786892,1610380,1737410,773581,1075135,986201,2615527,3210239,3507931,75589,181734,238214,12721345,12547244,691108,865209,318461.0,144468.0,-35491.0,66052.0,63641.0,7980.0,-4054.0,-140334.0,140260.0,173133.0,1058.0,822.0,2323.0,306287.0,351025.0,12174.0,-32564.0,100,20.8,12.0,13.0,5.8,8.0,7.4,19.5,23.9,26.2,0.6,1.4,1.8,94.8,93.5,5.2,6.5,264,33.0,44.0,73.0,21.0,17.0,32.0,46.0,65.0,86.0,10.0,16.0,9.0,228,236,26.1,17.9,40.2,29.1,19.4,15.7,27.4,22.7,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,210608,2021-06-08,132741,CME ,0,132,13632439,2883537,1761831,1810452,815621,1052252,976230,2750831,3339319,3410415,63060,227904,237874,12948020,12816277,684419,816162,219986.0,96645.0,151451.0,73042.0,42040.0,-22883.0,-9971.0,135304.0,129080.0,-97516.0,-12529.0,46170.0,-340.0,226675.0,269033.0,-6689.0,-49047.0,100,21.2,12.9,13.3,6.0,7.7,7.2,20.2,24.5,25.0,0.5,1.7,1.7,95.0,94.0,5.0,6.0,264,32.0,44.0,72.0,20.0,18.0,32.0,43.0,71.0,88.0,10.0,17.0,9.0,229,236,26.8,18.4,41.4,30.2,21.3,16.3,29.3,23.8,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,210615,2021-06-15,132741,CME ,0,132,12157266,2783358,1504658,1759215,665945,1056174,842055,2177910,2671723,3070284,35525,302316,150789,11485081,11357214,672185,800052,-1475173.0,-100179.0,-257173.0,-51237.0,-149676.0,3922.0,-134175.0,-572921.0,-667596.0,-340131.0,-27535.0,74412.0,-87085.0,-1462939.0,-1459063.0,-12234.0,-16110.0,100,22.9,12.4,14.5,5.5,8.7,6.9,17.9,22.0,25.3,0.3,2.5,1.2,94.5,93.4,5.5,6.6,258,36.0,37.0,67.0,20.0,16.0,30.0,41.0,73.0,87.0,,19.0,11.0,218,235,23.7,19.0,39.1,28.6,18.7,16.2,26.9,23.0,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,210622,2021-06-22,132741,CME ,0,132,12197914,2774311,1562441,1977348,572509,1064715,783887,2295370,2676484,2985472,34654,180909,166598,11590149,11397854,607765,800060,40648.0,-9047.0,57783.0,218133.0,-93436.0,8541.0,-58168.0,117460.0,4761.0,-84812.0,-871.0,-121407.0,15809.0,105068.0,40640.0,-64420.0,8.0,100,22.7,12.8,16.2,4.7,8.7,6.4,18.8,21.9,24.5,0.3,1.5,1.4,95.0,93.4,5.0,6.6,246,33.0,41.0,69.0,22.0,15.0,25.0,42.0,63.0,89.0,4.0,15.0,11.0,214,226,23.5,18.9,37.6,28.8,19.3,16.7,26.4,23.0,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,210629,2021-06-29,132741,CME ,0,132,12198898,2934963,1469122,1993054,461124,1196389,824906,2279011,2632817,2905131,49793,180300,159319,11607301,11361038,591597,837860,984.0,160652.0,-93319.0,15706.0,-111385.0,131674.0,41019.0,-16359.0,-43667.0,-80341.0,15139.0,-609.0,-7279.0,17152.0,-36816.0,-16168.0,37800.0,100,24.1,12.0,16.3,3.8,9.8,6.8,18.7,21.6,23.8,0.4,1.5,1.3,95.2,93.1,4.8,6.9,245,35.0,39.0,71.0,20.0,15.0,24.0,44.0,60.0,93.0,4.0,16.0,11.0,217,227,24.2,20.0,38.8,29.3,19.7,17.3,27.5,23.8,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,210706,2021-07-06,132741,CME ,0,132,12331565,3066231,1489312,1991300,504729,1249701,810052,2219064,2732631,2914914,50068,175555,157983,11714341,11521448,617224,810117,132667.0,131268.0,20190.0,-1754.0,43605.0,53312.0,-14854.0,-59947.0,99814.0,9783.0,275.0,-4745.0,-1336.0,107040.0,160410.0,25627.0,-27743.0,100,24.9,12.1,16.1,4.1,10.1,6.6,18.0,22.2,23.6,0.4,1.4,1.3,95.0,93.4,5.0,6.6,251,37.0,39.0,70.0,19.0,15.0,28.0,45.0,61.0,92.0,4.0,18.0,11.0,222,230,23.9,20.2,38.1,29.1,19.6,17.4,27.7,23.8,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,210713,2021-07-13,132741,CME ,0,132,12472310,3065011,1475091,2095860,553829,1227387,857329,2199475,2742010,2899543,36251,156768,173273,11880571,11627261,591739,845049,140745.0,-1220.0,-14221.0,104560.0,49100.0,-22314.0,47277.0,-19589.0,9379.0,-15371.0,-13817.0,-18787.0,15290.0,166230.0,105813.0,-25485.0,34932.0,100,24.6,11.8,16.8,4.4,9.8,6.9,17.6,22.0,23.2,0.3,1.3,1.4,95.3,93.2,4.7,6.8,250,35.0,39.0,68.0,19.0,14.0,29.0,48.0,63.0,91.0,4.0,14.0,11.0,223,226,24.4,20.3,38.9,29.5,19.9,17.4,27.7,23.7,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,210720,2021-07-20,132741,CME ,0,132,11908448,2941790,1538452,1954947,584386,1238495,809897,2065058,2469906,2758430,37368,182773,169597,11321473,11122497,586975,785951,-563862.0,-123221.0,63361.0,-140913.0,30557.0,11108.0,-47432.0,-134417.0,-272104.0,-141113.0,1117.0,26005.0,-3676.0,-559098.0,-504764.0,-4764.0,-59098.0,100,24.7,12.9,16.4,4.9,10.4,6.8,17.3,20.7,23.2,0.3,1.5,1.4,95.1,93.4,4.9,6.6,244,34.0,40.0,66.0,19.0,17.0,26.0,42.0,61.0,89.0,5.0,17.0,10.0,215,220,26.4,21.6,39.9,31.5,23.0,19.0,30.0,25.5,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,210727,2021-07-27,132741,CME ,0,132,12014673,2960782,1588654,1907787,645083,1213859,821655,2072688,2518467,2796003,36270,183278,170156,11410424,11199859,604249,814814,106225.0,18992.0,50202.0,-47160.0,60697.0,-24636.0,11758.0,7630.0,48561.0,37573.0,-1098.0,505.0,559.0,88951.0,77362.0,17274.0,28863.0,100,24.6,13.2,15.9,5.4,10.1,6.8,17.3,21.0,23.3,0.3,1.5,1.4,95.0,93.2,5.0,6.8,247,36.0,38.0,64.0,21.0,17.0,28.0,48.0,58.0,87.0,5.0,16.0,10.0,215,221,25.6,21.6,38.9,32.1,22.4,19.3,29.3,25.6,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,210803,2021-08-03,132741,CME ,0,132,12215153,3119515,1589576,1943659,751262,1210301,832352,1928824,2690570,2797842,34570,167390,172924,11580948,11404614,634205,810539,200480.0,158733.0,922.0,35872.0,106179.0,-3558.0,10697.0,-143864.0,172103.0,1839.0,-1700.0,-15888.0,2768.0,170524.0,204755.0,29956.0,-4275.0,100,25.5,13.0,15.9,6.2,9.9,6.8,15.8,22.0,22.9,0.3,1.4,1.4,94.8,93.4,5.2,6.6,248,35.0,38.0,66.0,23.0,17.0,31.0,36.0,65.0,86.0,5.0,18.0,12.0,216,227,26.2,21.5,39.6,31.9,22.8,18.9,29.6,25.4,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,210810,2021-08-10,132741,CME ,0,132,12276033,3048898,1474336,2021563,677687,1326912,881234,2180353,2820772,2592481,34019,131071,195695,11631930,11444064,644103,831969,60880.0,-70617.0,-115240.0,77904.0,-73575.0,116611.0,48882.0,251529.0,130202.0,-205361.0,-551.0,-36319.0,22771.0,50982.0,39450.0,9898.0,21430.0,100,24.8,12.0,16.5,5.5,10.8,7.2,17.8,23.0,21.1,0.3,1.1,1.6,94.8,93.2,5.2,6.8,245,38.0,34.0,65.0,22.0,14.0,31.0,43.0,58.0,89.0,5.0,15.0,12.0,217,225,26.0,22.4,39.3,32.9,22.3,20.2,28.7,26.8,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,210817,2021-08-17,132741,CME ,0,132,12156348,3120930,1529688,1876864,642248,1387512,912772,2203201,2794261,2541047,38603,112380,191695,11527360,11346219,628988,810129,-119685.0,72032.0,55352.0,-144699.0,-35439.0,60600.0,31538.0,22848.0,-26511.0,-51434.0,4584.0,-18691.0,-4000.0,-104570.0,-97845.0,-15115.0,-21840.0,100,25.7,12.6,15.4,5.3,11.4,7.5,18.1,23.0,20.9,0.3,0.9,1.6,94.8,93.3,5.2,6.7,241,35.0,38.0,66.0,21.0,16.0,31.0,45.0,52.0,82.0,7.0,12.0,12.0,216,216,25.8,23.1,39.3,33.4,22.0,20.5,29.4,27.5,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,210824,2021-08-24,132741,CME ,0,132,12476842,3071926,1482336,1915510,694033,1369729,870328,2407852,3047131,2638464,45764,112580,203616,11847493,11639694,629349,837148,320494.0,-49004.0,-47352.0,38646.0,51785.0,-17783.0,-42444.0,204651.0,252870.0,97417.0,7161.0,200.0,11921.0,320133.0,293475.0,361.0,27019.0,100,24.6,11.9,15.4,5.6,11.0,7.0,19.3,24.4,21.1,0.4,0.9,1.6,95.0,93.3,5.0,6.7,242,33.0,38.0,64.0,21.0,14.0,30.0,45.0,56.0,84.0,7.0,12.0,12.0,215,217,25.6,22.2,39.1,33.0,21.8,19.8,28.8,27.3,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,210831,2021-08-31,132741,CME ,0,132,12654926,3043624,1517463,1945235,666785,1405488,905424,2365532,2989900,2790816,90917,108547,187068,11995401,11849941,659525,804985,178084.0,-28302.0,35127.0,29725.0,-27248.0,35759.0,35096.0,-42320.0,-57231.0,152352.0,45153.0,-4033.0,-16548.0,147908.0,210247.0,30176.0,-32163.0,100,24.1,12.0,15.4,5.3,11.1,7.2,18.7,23.6,22.1,0.7,0.9,1.5,94.8,93.6,5.2,6.4,239,34.0,38.0,64.0,20.0,14.0,31.0,44.0,52.0,86.0,7.0,12.0,12.0,216,216,25.5,22.5,39.0,34.7,20.7,19.5,27.8,27.0,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,210907,2021-09-07,132741,CME ,0,132,12802360,3027346,1592700,1973306,712542,1448413,877987,2407380,2914838,2884118,89532,107821,186553,12158764,11985736,643596,816624,147434.0,-16278.0,75237.0,28071.0,45757.0,42925.0,-27437.0,41848.0,-75062.0,93302.0,-1385.0,-726.0,-515.0,163363.0,135795.0,-15929.0,11639.0,100,23.6,12.4,15.4,5.6,11.3,6.9,18.8,22.8,22.5,0.7,0.8,1.5,95.0,93.6,5.0,6.4,240,32.0,40.0,65.0,22.0,14.0,32.0,43.0,53.0,86.0,7.0,11.0,12.0,219,216,25.5,22.2,38.8,34.8,20.2,19.3,27.6,26.8,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,210914,2021-09-14,132741,CME ,0,132,11961135,2991897,1411804,1792577,652125,1625684,910998,1985503,2453030,2728227,71341,73335,176099,11308767,11171754,652368,789381,-841225.0,-35449.0,-180896.0,-180729.0,-60417.0,177271.0,33011.0,-421877.0,-461808.0,-155891.0,-18191.0,-34486.0,-10454.0,-849997.0,-813982.0,8772.0,-27243.0,100,25.0,11.8,15.0,5.5,13.6,7.6,16.6,20.5,22.8,0.6,0.6,1.5,94.5,93.4,5.5,6.6,235,31.0,39.0,66.0,22.0,16.0,30.0,46.0,50.0,83.0,6.0,11.0,11.0,212,213,25.2,23.4,38.9,36.2,19.5,19.2,27.4,26.9,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,210921,2021-09-21,132741,CME ,0,132,12141886,3092454,1482097,1832204,663009,1637969,894696,1946569,2421555,2860677,77332,112234,171094,11538035,11412526,603851,729360,180751.0,100557.0,70293.0,39627.0,10884.0,12285.0,-16302.0,-38934.0,-31475.0,132450.0,5991.0,38899.0,-5005.0,229268.0,240772.0,-48517.0,-60021.0,100,25.5,12.2,15.1,5.5,13.5,7.4,16.0,19.9,23.6,0.6,0.9,1.4,95.0,94.0,5.0,6.0,251,34.0,38.0,69.0,21.0,19.0,32.0,44.0,57.0,89.0,7.0,14.0,11.0,224,228,25.2,23.1,38.9,34.8,19.4,18.8,27.4,25.6,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,210928,2021-09-28,132741,CME ,0,132,12315668,3190518,1544623,1797876,560944,1546294,970606,1947347,2347055,3000629,74740,114660,169738,11712398,11491481,603270,824187,173782.0,98064.0,62526.0,-34328.0,-102065.0,-91675.0,75910.0,778.0,-74500.0,139952.0,-2592.0,2426.0,-1356.0,174363.0,78955.0,-581.0,94827.0,100,25.9,12.5,14.6,4.6,12.6,7.9,15.8,19.1,24.4,0.6,0.9,1.4,95.1,93.3,4.9,6.7,250,34.0,37.0,66.0,19.0,19.0,30.0,46.0,57.0,90.0,8.0,12.0,11.0,220,227,25.2,22.4,39.4,35.0,18.3,17.8,27.1,25.0,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,211005,2021-10-05,132741,CME ,0,132,12461197,3322762,1559622,1764581,566532,1615728,1058645,2003609,2435950,2911767,71209,116683,167625,11866730,11630601,594467,830596,145529.0,132244.0,14999.0,-33295.0,5588.0,69434.0,88039.0,56262.0,88895.0,-88862.0,-3531.0,2023.0,-2113.0,154332.0,139120.0,-8803.0,6409.0,100,26.7,12.5,14.2,4.5,13.0,8.5,16.1,19.5,23.4,0.6,0.9,1.3,95.2,93.3,4.8,6.7,252,34.0,38.0,64.0,19.0,21.0,32.0,42.0,64.0,87.0,8.0,12.0,9.0,215,229,26.9,23.0,40.7,35.3,20.3,18.1,28.1,25.3,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,211012,2021-10-12,132741,CME ,0,132,12837299,3258289,1500077,1907709,522979,1652556,1080066,2238851,2549809,3053952,46249,93735,162714,12270809,12000618,566490,836681,376102.0,-64473.0,-59545.0,143128.0,-43553.0,36828.0,21421.0,235242.0,113859.0,142185.0,-24960.0,-22948.0,-4911.0,404079.0,370017.0,-27977.0,6085.0,100,25.4,11.7,14.9,4.1,12.9,8.4,17.4,19.9,23.8,0.4,0.7,1.3,95.6,93.5,4.4,6.5,250,36.0,38.0,65.0,15.0,22.0,32.0,43.0,65.0,91.0,8.0,10.0,8.0,213,233,25.6,22.3,39.4,34.0,19.1,17.3,27.1,24.1,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,211019,2021-10-19,132741,CME ,0,132,12424747,2655986,1437031,2053638,629424,1595814,1049083,2482496,2400261,2780094,51875,87169,158364,11860960,11561454,563787,863293,-412552.0,-602303.0,-63046.0,145929.0,106445.0,-56742.0,-30983.0,243645.0,-149548.0,-273858.0,5626.0,-6566.0,-4350.0,-409849.0,-439164.0,-2703.0,26612.0,100,21.4,11.6,16.5,5.1,12.8,8.4,20.0,19.3,22.4,0.4,0.7,1.3,95.5,93.1,4.5,6.9,243,38.0,36.0,65.0,17.0,20.0,34.0,42.0,61.0,88.0,7.0,11.0,8.0,209,229,24.5,22.0,39.4,32.0,19.5,17.6,28.8,23.6,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,211026,2021-10-26,132741,CME ,0,132,12675714,2591788,1435954,2127616,644169,1646968,995119,2603935,2414607,2863374,73393,94693,225189,12124583,11803520,551131,872194,250967.0,-64198.0,-1077.0,73978.0,14745.0,51154.0,-53964.0,121439.0,14346.0,83280.0,21518.0,7524.0,66825.0,263623.0,242066.0,-12656.0,8901.0,100,20.4,11.3,16.8,5.1,13.0,7.9,20.5,19.0,22.6,0.6,0.7,1.8,95.7,93.1,4.3,6.9,255,36.0,38.0,66.0,16.0,21.0,36.0,39.0,69.0,90.0,13.0,12.0,13.0,223,237,25.2,21.4,39.0,30.9,20.7,17.0,29.4,22.9,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,211102,2021-11-02,132741,CME ,0,132,12358986,2703817,1372773,2119497,686977,1597471,951372,2436489,2463782,2624445,100908,132167,204900,11828405,11466407,530581,892579,-316728.0,112029.0,-63181.0,-8119.0,42808.0,-49497.0,-43747.0,-167446.0,49175.0,-238929.0,27515.0,37474.0,-20289.0,-296178.0,-337113.0,-20550.0,20385.0,100,21.9,11.1,17.1,5.6,12.9,7.7,19.7,19.9,21.2,0.8,1.1,1.7,95.7,92.8,4.3,7.2,254,41.0,35.0,69.0,16.0,22.0,34.0,33.0,70.0,90.0,11.0,13.0,11.0,219,239,25.7,21.5,40.4,32.0,21.1,17.0,30.4,22.4,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,211109,2021-11-09,132741,CME ,0,132,12396094,2712268,1423058,2207930,693246,1532409,978844,2438420,2505133,2569713,95679,119609,207407,11903507,11544103,492587,851991,37108.0,8451.0,50285.0,88433.0,6269.0,-65062.0,27472.0,1931.0,41351.0,-54732.0,-5229.0,-12558.0,2507.0,75102.0,77696.0,-37994.0,-40588.0,100,21.9,11.5,17.8,5.6,12.4,7.9,19.7,20.2,20.7,0.8,1.0,1.7,96.0,93.1,4.0,6.9,256,39.0,37.0,70.0,16.0,23.0,34.0,40.0,68.0,90.0,9.0,14.0,9.0,220,239,24.8,21.1,40.1,32.3,20.2,16.9,29.6,22.1,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,211116,2021-11-16,132741,CME ,0,132,12283299,2704184,1359693,2104852,655453,1462749,1028572,2439434,2582247,2512850,90354,126796,206859,11742558,11384618,540741,898681,-112795.0,-8084.0,-63365.0,-103078.0,-37793.0,-69660.0,49728.0,1014.0,77114.0,-56863.0,-5325.0,7187.0,-548.0,-160949.0,-159485.0,48154.0,46690.0,100,22.0,11.1,17.1,5.3,11.9,8.4,19.9,21.0,20.5,0.7,1.0,1.7,95.6,92.7,4.4,7.3,248,37.0,39.0,68.0,14.0,25.0,33.0,36.0,65.0,88.0,8.0,11.0,10.0,217,230,24.9,21.4,40.1,32.7,19.9,17.4,30.0,22.9,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,211123,2021-11-23,132741,CME ,0,132,12349444,2882343,1254491,2216961,668454,1412421,1026999,2236550,2677254,2521438,55554,125974,219492,11827791,11455030,521653,894414,66145.0,178159.0,-105202.0,112109.0,13001.0,-50328.0,-1573.0,-202884.0,95007.0,8588.0,-34800.0,-822.0,12633.0,85233.0,70412.0,-19088.0,-4267.0,100,23.3,10.2,18.0,5.4,11.4,8.3,18.1,21.7,20.4,0.4,1.0,1.8,95.8,92.8,4.2,7.2,248,39.0,35.0,66.0,13.0,26.0,30.0,38.0,67.0,85.0,9.0,11.0,10.0,208,231,24.1,20.5,39.2,31.9,19.5,16.7,28.5,21.9,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,211130,2021-11-30,132741,CME ,0,132,12207541,2843369,1130317,2304774,642474,1337864,1063352,2193257,2668236,2417187,50286,146403,241495,11756194,11309628,451347,897913,-141903.0,-38974.0,-124174.0,87813.0,-25980.0,-74557.0,36353.0,-43293.0,-9018.0,-104251.0,-5268.0,20429.0,22003.0,-71597.0,-145402.0,-70306.0,3499.0,100,23.3,9.3,18.9,5.3,11.0,8.7,18.0,21.9,19.8,0.4,1.2,2.0,96.3,92.6,3.7,7.4,247,36.0,35.0,65.0,12.0,29.0,30.0,38.0,68.0,85.0,8.0,13.0,10.0,207,230,24.8,20.3,39.7,31.6,20.0,16.7,28.7,21.9,"(CONTRACTS OF $1,000,000)",F33,FutOnly
3-MONTH EURODOLLARS - CHICAGO MERCANTILE EXCHANGE,211207,2021-12-07,132741,CME ,0,132,12241710,2902005,1097421,2394106,667891,1241305,1040261,2085339,2737774,2414402,47615,151794,247683,11799302,11324746,442408,916964,34169.0,58636.0,-32896.0,89332.0,25417.0,-96559.0,-23091.0,-107918.0,69538.0,-2785.0,-2671.0,5391.0,6188.0,43108.0,15118.0,-8939.0,19051.0,100,23.7,9.0,19.6,5.5,10.1,8.5,17.0,22.4,19.7,0.4,1.2,2.0,96.4,92.5,3.6,7.5,248,32.0,41.0,67.0,14.0,23.0,27.0,31.0,79.0,89.0,9.0,10.0,12.0,209,234,24.9,20.4,40.9,31.9,20.3,16.9,29.9,22.3,"(CONTRACTS OF $1,000,000)",F33,FutOnly
