Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,230711,2023-07-11,232741,CME ,0,232,152495,43661,88745,4984,87458,33423,136103,127152,16392,25343,152495,43661,88745,4984,87458,33423,136103,127152,16392,25343,0,0,0,0,0,0,0,0,0,0,-1249.0,-6509.0,-6007.0,1817.0,5382.0,2721.0,690.0,-1469.0,-1939.0,220.0,100,28.6,58.2,3.3,57.4,21.9,89.3,83.4,10.7,16.6,100,28.6,58.2,3.3,57.4,21.9,89.3,83.4,10.7,16.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,19,26,11,25,21,49,53,82,19,26,11,25,21,49,53,0,0,0,0,0,0,0,0,38.0,49.6,56.9,57.5,38.0,49.3,56.5,56.7,38.0,49.6,56.9,57.5,38.0,49.3,56.5,56.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,230718,2023-07-18,232741,CME ,0,232,148592,38252,88653,3864,84937,33892,127053,126409,21539,22183,148592,38252,88653,3864,84937,33892,127053,126409,21539,22183,0,0,0,0,0,0,0,0,0,0,-3903.0,-5409.0,-92.0,-1120.0,-2521.0,469.0,-9050.0,-743.0,5147.0,-3160.0,100,25.7,59.7,2.6,57.2,22.8,85.5,85.1,14.5,14.9,100,25.7,59.7,2.6,57.2,22.8,85.5,85.1,14.5,14.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,20,27,11,27,21,53,53,86,20,27,11,27,21,53,53,0,0,0,0,0,0,0,0,36.9,50.5,54.5,59.4,36.9,50.3,54.1,57.9,36.9,50.5,54.5,59.4,36.9,50.3,54.1,57.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,230725,2023-07-25,232741,CME ,0,232,146423,39108,90309,3343,80237,30676,122688,124328,23735,22095,146423,39108,90309,3343,80237,30676,122688,124328,23735,22095,0,0,0,0,0,0,0,0,0,0,-2169.0,856.0,1656.0,-521.0,-4700.0,-3216.0,-4365.0,-2081.0,2196.0,-88.0,100,26.7,61.7,2.3,54.8,21.0,83.8,84.9,16.2,15.1,100,26.7,61.7,2.3,54.8,21.0,83.8,84.9,16.2,15.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,19,26,14,26,20,52,53,83,19,26,14,26,20,52,53,0,0,0,0,0,0,0,0,33.7,51.2,50.3,60.1,33.7,50.9,49.9,58.9,33.7,51.2,50.3,60.1,33.7,50.9,49.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,230801,2023-08-01,232741,CME ,0,232,161298,46612,98404,2796,90885,33615,140293,134815,21005,26483,161298,46612,98404,2796,90885,33615,140293,134815,21005,26483,0,0,0,0,0,0,0,0,0,0,14875.0,7504.0,8095.0,-547.0,10648.0,2939.0,17605.0,10487.0,-2730.0,4388.0,100,28.9,61.0,1.7,56.3,20.8,87.0,83.6,13.0,16.4,100,28.9,61.0,1.7,56.3,20.8,87.0,83.6,13.0,16.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,22,28,13,26,21,53,57,88,22,28,13,26,21,53,57,0,0,0,0,0,0,0,0,35.0,47.1,52.7,57.0,35.0,46.9,52.3,56.3,35.0,47.1,52.7,57.0,35.0,46.9,52.3,56.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,230808,2023-08-08,232741,CME ,0,232,182842,61091,104283,5852,96999,41154,163942,151289,18900,31553,182842,61091,104283,5852,96999,41154,163942,151289,18900,31553,0,0,0,0,0,0,0,0,0,0,21544.0,14479.0,5879.0,3056.0,6114.0,7539.0,23649.0,16474.0,-2105.0,5070.0,100,33.4,57.0,3.2,53.1,22.5,89.7,82.7,10.3,17.3,100,33.4,57.0,3.2,53.1,22.5,89.7,82.7,10.3,17.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,21,30,14,27,22,53,61,91,21,30,14,27,22,53,61,0,0,0,0,0,0,0,0,33.6,46.4,53.9,56.0,33.3,46.0,53.2,55.6,33.6,46.4,53.9,56.0,33.3,46.0,53.2,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,230815,2023-08-15,232741,CME ,0,232,204458,68623,122020,6333,109110,43852,184066,172205,20392,32253,204458,68623,122020,6333,109110,43852,184066,172205,20392,32253,0,0,0,0,0,0,0,0,0,0,21616.0,7532.0,17737.0,481.0,12111.0,2698.0,20124.0,20916.0,1492.0,700.0,100,33.6,59.7,3.1,53.4,21.4,90.0,84.2,10.0,15.8,100,33.6,59.7,3.1,53.4,21.4,90.0,84.2,10.0,15.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,23,36,15,24,23,52,69,98,23,36,15,24,23,52,69,0,0,0,0,0,0,0,0,37.0,45.3,55.7,54.4,36.1,44.9,54.7,54.0,37.0,45.3,55.7,54.4,36.1,44.9,54.7,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,230822,2023-08-22,232741,CME ,0,232,226955,72034,135820,8892,125129,48235,206055,192947,20900,34008,226955,72034,135820,8892,125129,48235,206055,192947,20900,34008,0,0,0,0,0,0,0,0,0,0,22497.0,3411.0,13800.0,2559.0,16019.0,4383.0,21989.0,20742.0,508.0,1755.0,100,31.7,59.8,3.9,55.1,21.3,90.8,85.0,9.2,15.0,100,31.7,59.8,3.9,55.1,21.3,90.8,85.0,9.2,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,22,41,15,25,28,54,77,105,22,41,15,25,28,54,77,0,0,0,0,0,0,0,0,37.1,42.2,54.5,53.0,36.2,41.9,53.6,50.8,37.1,42.2,54.5,53.0,36.2,41.9,53.6,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,230829,2023-08-29,232741,CME ,0,232,223489,61376,131561,8622,130388,49782,200386,189965,23103,33524,223489,61376,131561,8622,130388,49782,200386,189965,23103,33524,0,0,0,0,0,0,0,0,0,0,-3466.0,-10658.0,-4259.0,-270.0,5259.0,1547.0,-5669.0,-2982.0,2203.0,-484.0,100,27.5,58.9,3.9,58.3,22.3,89.7,85.0,10.3,15.0,100,27.5,58.9,3.9,58.3,22.3,89.7,85.0,10.3,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,23,37,12,23,29,53,71,102,23,37,12,23,29,53,71,0,0,0,0,0,0,0,0,38.2,42.3,55.1,54.3,37.4,42.0,54.2,51.7,38.2,42.3,55.1,54.3,37.4,42.0,54.2,51.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,230905,2023-09-05,232741,CME ,0,232,241201,54032,137569,16958,146176,50810,217166,205337,24035,35864,241201,54032,137569,16958,146176,50810,217166,205337,24035,35864,0,0,0,0,0,0,0,0,0,0,17712.0,-7344.0,6008.0,8336.0,15788.0,1028.0,16780.0,15372.0,932.0,2340.0,100,22.4,57.0,7.0,60.6,21.1,90.0,85.1,10.0,14.9,100,22.4,57.0,7.0,60.6,21.1,90.0,85.1,10.0,14.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,27,39,15,27,33,62,79,110,27,39,15,27,33,62,79,0,0,0,0,0,0,0,0,39.4,40.3,54.4,50.0,38.7,40.1,53.6,48.3,39.4,40.3,54.4,50.0,38.7,40.1,53.6,48.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,230912,2023-09-12,232741,CME ,0,232,256219,47309,126842,21676,164961,69971,233946,218489,22273,37730,256219,47309,126842,21676,164961,69971,233946,218489,22273,37730,0,0,0,0,0,0,0,0,0,0,15018.0,-6723.0,-10727.0,4718.0,18785.0,19161.0,16780.0,13152.0,-1762.0,1866.0,100,18.5,49.5,8.5,64.4,27.3,91.3,85.3,8.7,14.7,100,18.5,49.5,8.5,64.4,27.3,91.3,85.3,8.7,14.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,28,32,14,29,34,62,75,105,28,32,14,29,34,62,75,0,0,0,0,0,0,0,0,41.1,41.6,57.7,54.9,37.2,38.3,51.8,46.6,41.1,41.6,57.7,54.9,37.2,38.3,51.8,46.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,230919,2023-09-19,232741,CME ,0,232,221229,36780,133726,6787,158199,48187,201766,188700,19463,32529,221229,36780,133726,6787,158199,48187,201766,188700,19463,32529,0,0,0,0,0,0,0,0,0,0,-34990.0,-10529.0,6884.0,-14889.0,-6762.0,-21784.0,-32180.0,-29789.0,-2810.0,-5201.0,100,16.6,60.4,3.1,71.5,21.8,91.2,85.3,8.8,14.7,100,16.6,60.4,3.1,71.5,21.8,91.2,85.3,8.8,14.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,23,37,13,26,27,55,71,103,23,37,13,26,27,55,71,0,0,0,0,0,0,0,0,44.5,43.8,63.8,53.9,44.5,43.6,63.5,52.6,44.5,43.8,63.8,53.9,44.5,43.6,63.5,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,230926,2023-09-26,232741,CME ,0,232,211882,36104,122919,4225,151041,48791,191370,175935,20512,35947,211882,36104,122919,4225,151041,48791,191370,175935,20512,35947,0,0,0,0,0,0,0,0,0,0,-9347.0,-676.0,-10807.0,-2562.0,-7158.0,604.0,-10396.0,-12765.0,1049.0,3418.0,100,17.0,58.0,2.0,71.3,23.0,90.3,83.0,9.7,17.0,100,17.0,58.0,2.0,71.3,23.0,90.3,83.0,9.7,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,20,34,9,25,27,50,65,97,20,34,9,25,27,50,65,0,0,0,0,0,0,0,0,47.1,42.4,64.8,52.3,47.1,42.1,64.8,51.1,47.1,42.4,64.8,52.3,47.1,42.1,64.8,51.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,231003,2023-10-03,232741,CME ,0,232,207782,39465,121452,5055,142572,45306,187092,171813,20690,35969,207782,39465,121452,5055,142572,45306,187092,171813,20690,35969,0,0,0,0,0,0,0,0,0,0,-4100.0,3361.0,-1467.0,830.0,-8469.0,-3485.0,-4278.0,-4122.0,178.0,22.0,100,19.0,58.5,2.4,68.6,21.8,90.0,82.7,10.0,17.3,100,19.0,58.5,2.4,68.6,21.8,90.0,82.7,10.0,17.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,20,38,13,24,23,51,67,100,20,38,13,24,23,51,67,0,0,0,0,0,0,0,0,47.2,40.4,62.3,51.1,47.2,40.2,62.0,49.9,47.2,40.4,62.3,51.1,47.2,40.2,62.0,49.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,231010,2023-10-10,232741,CME ,0,232,190133,31827,108404,4738,134148,43039,170713,156181,19420,33952,190133,31827,108404,4738,134148,43039,170713,156181,19420,33952,0,0,0,0,0,0,0,0,0,0,-17649.0,-7638.0,-13048.0,-317.0,-8424.0,-2267.0,-16379.0,-15632.0,-1270.0,-2017.0,100,16.7,57.0,2.5,70.6,22.6,89.8,82.1,10.2,17.9,100,16.7,57.0,2.5,70.6,22.6,89.8,82.1,10.2,17.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,16,39,10,24,22,46,65,96,16,39,10,24,22,46,65,0,0,0,0,0,0,0,0,51.4,41.5,66.4,50.4,51.4,41.2,65.9,49.0,51.4,41.5,66.4,50.4,51.4,41.2,65.9,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,231017,2023-10-17,232741,CME ,0,232,196044,31565,112304,5076,141329,44197,177970,161577,18074,34467,196044,31565,112304,5076,141329,44197,177970,161577,18074,34467,0,0,0,0,0,0,0,0,0,0,5911.0,-262.0,3900.0,338.0,7181.0,1158.0,7257.0,5396.0,-1346.0,515.0,100,16.1,57.3,2.6,72.1,22.5,90.8,82.4,9.2,17.6,100,16.1,57.3,2.6,72.1,22.5,90.8,82.4,9.2,17.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,23,36,9,26,23,54,63,104,23,36,9,26,23,54,63,0,0,0,0,0,0,0,0,49.9,41.4,64.8,50.7,49.9,40.4,64.6,49.2,49.9,41.4,64.8,50.7,49.9,40.4,64.6,49.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,231024,2023-10-24,232741,CME ,0,232,194666,28018,111099,5289,142753,43900,176060,160288,18606,34378,194666,28018,111099,5289,142753,43900,176060,160288,18606,34378,0,0,0,0,0,0,0,0,0,0,-1378.0,-3547.0,-1205.0,213.0,1424.0,-297.0,-1910.0,-1289.0,532.0,-89.0,100,14.4,57.1,2.7,73.3,22.6,90.4,82.3,9.6,17.7,100,14.4,57.1,2.7,73.3,22.6,90.4,82.3,9.6,17.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,20,36,10,27,25,53,65,100,20,36,10,27,25,53,65,0,0,0,0,0,0,0,0,50.7,41.2,66.8,48.9,50.7,40.6,66.8,47.4,50.7,41.2,66.8,48.9,50.7,40.6,66.8,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,231031,2023-10-31,232741,CME ,0,232,196866,32805,107915,5916,135553,49121,174274,162952,22592,33914,196866,32805,107915,5916,135553,49121,174274,162952,22592,33914,0,0,0,0,0,0,0,0,0,0,2200.0,4787.0,-3184.0,627.0,-7200.0,5221.0,-1786.0,2664.0,3986.0,-464.0,100,16.7,54.8,3.0,68.9,25.0,88.5,82.8,11.5,17.2,100,16.7,54.8,3.0,68.9,25.0,88.5,82.8,11.5,17.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,22,35,11,26,30,55,69,103,22,35,11,26,30,55,69,0,0,0,0,0,0,0,0,50.3,40.1,63.4,48.0,50.3,39.7,63.4,46.7,50.3,40.1,63.4,48.0,50.3,39.7,63.4,46.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,231107,2023-11-07,232741,CME ,0,232,192496,34049,99612,9809,126869,53602,170727,163023,21769,29473,192496,34049,99612,9809,126869,53602,170727,163023,21769,29473,0,0,0,0,0,0,0,0,0,0,-4370.0,1244.0,-8303.0,3893.0,-8684.0,4481.0,-3547.0,71.0,-823.0,-4441.0,100,17.7,51.7,5.1,65.9,27.8,88.7,84.7,11.3,15.3,100,17.7,51.7,5.1,65.9,27.8,88.7,84.7,11.3,15.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,26,35,16,23,28,58,70,104,26,35,16,23,28,58,70,0,0,0,0,0,0,0,0,51.4,41.5,64.9,49.5,51.4,41.3,64.8,49.2,51.4,41.5,64.9,49.5,51.4,41.3,64.8,49.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,231114,2023-11-14,232741,CME ,0,232,197469,32728,103684,10284,132639,53582,175651,167550,21818,29919,197469,32728,103684,10284,132639,53582,175651,167550,21818,29919,0,0,0,0,0,0,0,0,0,0,4973.0,-1321.0,4072.0,475.0,5770.0,-20.0,4924.0,4527.0,49.0,446.0,100,16.6,52.5,5.2,67.2,27.1,89.0,84.8,11.0,15.2,100,16.6,52.5,5.2,67.2,27.1,89.0,84.8,11.0,15.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,27,37,12,27,26,61,68,107,27,37,12,27,26,61,68,0,0,0,0,0,0,0,0,50.2,43.4,62.9,52.7,50.2,42.1,62.6,49.9,50.2,43.4,62.9,52.7,50.2,42.1,62.6,49.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,231121,2023-11-21,232741,CME ,0,232,196598,29565,107535,10368,131742,49738,171675,167641,24923,28957,196598,29565,107535,10368,131742,49738,171675,167641,24923,28957,0,0,0,0,0,0,0,0,0,0,-871.0,-3163.0,3851.0,84.0,-897.0,-3844.0,-3976.0,91.0,3105.0,-962.0,100,15.0,54.7,5.3,67.0,25.3,87.3,85.3,12.7,14.7,100,15.0,54.7,5.3,67.0,25.3,87.3,85.3,12.7,14.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,25,34,13,28,23,61,62,102,25,34,13,28,23,61,62,0,0,0,0,0,0,0,0,50.5,48.4,62.5,56.8,50.5,46.4,62.4,53.4,50.5,48.4,62.5,56.8,50.5,46.4,62.4,53.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,231128,2023-11-28,232741,CME ,0,232,197053,29203,100422,12276,131213,57424,172692,170122,24361,26931,197053,29203,100422,12276,131213,57424,172692,170122,24361,26931,0,0,0,0,0,0,0,0,0,0,455.0,-362.0,-7113.0,1908.0,-529.0,7686.0,1017.0,2481.0,-562.0,-2026.0,100,14.8,51.0,6.2,66.6,29.1,87.6,86.3,12.4,13.7,100,14.8,51.0,6.2,66.6,29.1,87.6,86.3,12.4,13.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,28,31,16,28,25,66,63,105,28,31,16,28,25,66,63,0,0,0,0,0,0,0,0,50.6,45.3,61.9,55.3,50.6,43.1,61.7,52.4,50.6,45.3,61.9,55.3,50.6,43.1,61.7,52.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,231205,2023-12-05,232741,CME ,0,232,195569,32886,90567,11656,124388,69489,168930,171712,26639,23857,195569,32886,90567,11656,124388,69489,168930,171712,26639,23857,0,0,0,0,0,0,0,0,0,0,-1484.0,3683.0,-9855.0,-620.0,-6825.0,12065.0,-3762.0,1590.0,2278.0,-3074.0,100,16.8,46.3,6.0,63.6,35.5,86.4,87.8,13.6,12.2,100,16.8,46.3,6.0,63.6,35.5,86.4,87.8,13.6,12.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,31,26,15,28,26,68,59,101,31,26,15,28,26,68,59,0,0,0,0,0,0,0,0,49.0,46.2,60.3,56.9,49.0,46.0,60.0,55.6,49.0,46.2,60.3,56.9,49.0,46.0,60.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,231212,2023-12-12,232741,CME ,0,232,208927,30967,83307,15377,140172,85304,186516,183988,22411,24939,208927,30967,83307,15377,140172,85304,186516,183988,22411,24939,0,0,0,0,0,0,0,0,0,0,13358.0,-1919.0,-7260.0,3721.0,15784.0,15815.0,17586.0,12276.0,-4228.0,1082.0,100,14.8,39.9,7.4,67.1,40.8,89.3,88.1,10.7,11.9,100,14.8,39.9,7.4,67.1,40.8,89.3,88.1,10.7,11.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,34,21,15,30,28,68,61,101,34,21,15,30,28,68,61,0,0,0,0,0,0,0,0,48.5,46.5,63.5,58.0,45.3,42.4,55.7,51.2,48.5,46.5,63.5,58.0,45.3,42.4,55.7,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,231219,2023-12-19,232741,CME ,0,232,147665,35277,85954,1762,83462,37154,120501,124870,27164,22795,147665,35277,85954,1762,83462,37154,120501,124870,27164,22795,0,0,0,0,0,0,0,0,0,0,-61262.0,4310.0,2647.0,-13615.0,-56710.0,-48150.0,-66015.0,-59118.0,4753.0,-2144.0,100,23.9,58.2,1.2,56.5,25.2,81.6,84.6,18.4,15.4,100,23.9,58.2,1.2,56.5,25.2,81.6,84.6,18.4,15.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,30,25,9,28,21,64,49,96,30,25,9,28,21,64,49,0,0,0,0,0,0,0,0,45.3,53.8,53.7,61.6,45.3,53.5,53.7,60.9,45.3,53.8,53.7,61.6,45.3,53.5,53.7,60.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,231226,2023-12-26,232741,CME ,0,232,152735,39011,90314,2986,83467,40405,125464,133705,27271,19030,152735,39011,90314,2986,83467,40405,125464,133705,27271,19030,0,0,0,0,0,0,0,0,0,0,5070.0,3734.0,4360.0,1224.0,5.0,3251.0,4963.0,8835.0,107.0,-3765.0,100,25.5,59.1,2.0,54.6,26.5,82.1,87.5,17.9,12.5,100,25.5,59.1,2.0,54.6,26.5,82.1,87.5,17.9,12.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,28,23,9,28,18,63,43,91,28,23,9,28,18,63,43,0,0,0,0,0,0,0,0,43.7,51.2,54.7,61.9,43.7,50.9,54.7,61.3,43.7,51.2,54.7,61.9,43.7,50.9,54.7,61.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF AUD 100,000)"
