Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,210504,2021-05-04,124603,CBT ,0,124,91983,28335,30071,1469,21835,2736,763,16391,12536,2433,1519,28995,0,72745,79003,19238,12980,783.0,-1835.0,783.0,474.0,3134.0,-1635.0,-165.0,2444.0,1383.0,-1478.0,-861.0,-106.0,0.0,1713.0,-744.0,-930.0,1527.0,100,30.8,32.7,1.6,23.7,3.0,0.8,17.8,13.6,2.6,1.7,31.5,0.0,79.1,85.9,20.9,14.1,111,15.0,12.0,,27.0,,7.0,27.0,17.0,7.0,4.0,6.0,0.0,78,49,30.0,52.0,40.6,65.2,29.2,50.4,38.4,63.7,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,210511,2021-05-11,124603,CBT ,0,124,98643,28339,30798,1657,22615,3795,737,18637,14425,5085,2804,29596,0,79874,86093,18769,12550,6660.0,4.0,727.0,188.0,780.0,1059.0,-26.0,2246.0,1889.0,2652.0,1285.0,601.0,0.0,7129.0,7090.0,-469.0,-430.0,100,28.7,31.2,1.7,22.9,3.8,0.7,18.9,14.6,5.2,2.8,30.0,0.0,81.0,87.3,19.0,12.7,116,20.0,11.0,,24.0,6.0,8.0,23.0,19.0,9.0,5.0,8.0,0.0,79,57,28.8,49.4,40.0,60.8,28.0,48.0,37.9,58.6,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,210518,2021-05-18,124603,CBT ,0,124,95668,28222,30473,1415,25765,3470,1073,14009,13573,4773,2390,29271,0,77647,84048,18021,11620,-2975.0,-117.0,-325.0,-242.0,3150.0,-325.0,336.0,-4628.0,-852.0,-312.0,-414.0,-325.0,0.0,-2227.0,-2045.0,-748.0,-930.0,100,29.5,31.9,1.5,26.9,3.6,1.1,14.6,14.2,5.0,2.5,30.6,0.0,81.2,87.9,18.8,12.1,109,17.0,14.0,,26.0,5.0,7.0,21.0,15.0,9.0,5.0,6.0,0.0,75,52,33.2,49.4,45.1,62.9,32.5,48.1,41.7,61.4,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,210525,2021-05-25,124603,CBT ,0,124,98816,28102,31494,1577,28666,2608,666,15780,16964,4605,1749,30012,0,81145,87926,17671,10890,3148.0,-120.0,1021.0,162.0,2901.0,-862.0,-407.0,1771.0,3391.0,-168.0,-641.0,741.0,0.0,3498.0,3878.0,-350.0,-730.0,100,28.4,31.9,1.6,29.0,2.6,0.7,16.0,17.2,4.7,1.8,30.4,0.0,82.1,89.0,17.9,11.0,108,17.0,16.0,,26.0,4.0,8.0,23.0,11.0,9.0,,8.0,0.0,78,50,32.4,52.0,43.3,64.6,32.3,50.6,41.1,62.6,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,210601,2021-06-01,124603,CBT ,0,124,103242,28748,34420,1271,31591,2363,598,16516,19233,4852,1474,28910,0,85050,91647,18192,11595,4426.0,646.0,2926.0,-306.0,2925.0,-245.0,-68.0,736.0,2269.0,247.0,-275.0,-1102.0,0.0,3905.0,3721.0,521.0,705.0,100,27.8,33.3,1.2,30.6,2.3,0.6,16.0,18.6,4.7,1.4,28.0,0.0,82.4,88.8,17.6,11.2,110,17.0,16.0,,27.0,4.0,8.0,23.0,15.0,7.0,,6.0,0.0,78,50,30.9,49.7,42.4,63.5,30.9,48.6,39.9,62.2,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,210608,2021-06-08,124603,CBT ,0,124,106294,28357,35690,1659,26882,2283,4488,19964,17887,4452,1474,28865,0,87276,95324,19018,10970,3052.0,-391.0,1270.0,388.0,-4709.0,-80.0,3890.0,3448.0,-1346.0,-400.0,0.0,-45.0,0.0,2226.0,3677.0,826.0,-625.0,100,26.7,33.6,1.6,25.3,2.1,4.2,18.8,16.8,4.2,1.4,27.2,0.0,82.1,89.7,17.9,10.3,111,16.0,15.0,5.0,26.0,4.0,9.0,26.0,16.0,10.0,,6.0,0.0,80,55,30.1,45.8,42.5,60.3,26.6,44.5,37.2,58.5,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,210615,2021-06-15,124603,CBT ,0,124,119404,29307,41685,7177,23225,2312,4730,22175,15035,7246,1477,28659,0,95337,106844,24067,12560,13110.0,950.0,5995.0,5518.0,-3657.0,29.0,242.0,2211.0,-2852.0,2794.0,3.0,-206.0,0.0,8061.0,11520.0,5049.0,1590.0,100,24.5,34.9,6.0,19.5,1.9,4.0,18.6,12.6,6.1,1.2,24.0,0.0,79.8,89.5,20.2,10.5,112,15.0,15.0,9.0,24.0,4.0,7.0,30.0,16.0,16.0,,5.0,0.0,88,56,26.7,40.0,38.3,56.7,23.7,38.7,32.5,51.1,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,210622,2021-06-22,124603,CBT ,0,124,102617,30429,35730,1133,23581,3575,3330,20584,14987,4572,1230,28472,0,84859,91799,17758,10818,-16787.0,1122.0,-5955.0,-6044.0,356.0,1263.0,-1400.0,-1591.0,-48.0,-2674.0,-247.0,-187.0,0.0,-10478.0,-15045.0,-6309.0,-1742.0,100,29.7,34.8,1.1,23.0,3.5,3.2,20.1,14.6,4.5,1.2,27.7,0.0,82.7,89.5,17.3,10.5,109,14.0,13.0,,27.0,7.0,9.0,27.0,15.0,8.0,,5.0,0.0,75,52,30.0,46.6,42.6,65.5,27.4,46.6,37.4,64.4,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,210629,2021-06-29,124603,CBT ,0,124,105627,27800,46034,1172,32611,4294,735,21542,12043,2621,1232,28472,0,87713,95371,17914,10256,3010.0,-2629.0,10304.0,39.0,9030.0,719.0,-2595.0,958.0,-2944.0,-1951.0,2.0,0.0,0.0,2854.0,3572.0,156.0,-562.0,100,26.3,43.6,1.1,30.9,4.1,0.7,20.4,11.4,2.5,1.2,27.0,0.0,83.0,90.3,17.0,9.7,110,12.0,14.0,,28.0,7.0,7.0,25.0,18.0,6.0,,5.0,0.0,73,52,33.1,45.3,45.0,62.4,31.8,44.2,43.2,61.3,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,210706,2021-07-06,124603,CBT ,0,124,105971,27368,52042,1213,33370,5267,744,22004,3727,2992,1232,29294,0,88923,95279,17048,10692,344.0,-432.0,6008.0,41.0,759.0,973.0,9.0,462.0,-8316.0,371.0,0.0,822.0,0.0,1210.0,-92.0,-866.0,436.0,100,25.8,49.1,1.1,31.5,5.0,0.7,20.8,3.5,2.8,1.2,27.6,0.0,83.9,89.9,16.1,10.1,109,12.0,16.0,,27.0,9.0,6.0,27.0,10.0,8.0,,7.0,0.0,77,49,33.4,45.1,47.3,64.6,32.1,44.1,45.5,63.6,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,210713,2021-07-13,124603,CBT ,0,124,111654,27795,54088,1338,32927,2759,763,27197,9730,1764,1232,30049,0,93016,100491,18638,11163,5683.0,427.0,2046.0,125.0,-443.0,-2508.0,19.0,5193.0,6003.0,-1228.0,0.0,755.0,0.0,4093.0,5212.0,1590.0,471.0,100,24.9,48.4,1.2,29.5,2.5,0.7,24.4,8.7,1.6,1.1,26.9,0.0,83.3,90.0,16.7,10.0,108,10.0,18.0,,26.0,5.0,6.0,30.0,11.0,5.0,,7.0,0.0,71,51,31.0,42.5,45.4,62.2,30.3,41.6,43.7,61.1,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,210720,2021-07-20,124603,CBT ,0,124,102700,28271,38535,1370,26725,3799,1699,24973,11277,2209,1232,31932,0,86479,90821,16221,11879,-8954.0,476.0,-15553.0,32.0,-6202.0,1040.0,936.0,-2224.0,1547.0,445.0,0.0,1883.0,0.0,-6537.0,-9670.0,-2417.0,716.0,100,27.5,37.5,1.3,26.0,3.7,1.7,24.3,11.0,2.2,1.2,31.1,0.0,84.2,88.4,15.8,11.6,109,11.0,14.0,,26.0,8.0,8.0,30.0,13.0,8.0,,6.0,0.0,76,51,31.5,43.7,44.4,62.9,29.1,43.7,41.7,62.9,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,210727,2021-07-27,124603,CBT ,0,124,102554,27193,40231,1028,33900,3211,535,19379,12941,1622,1232,30510,0,84889,90078,17665,12476,-146.0,-1078.0,1696.0,-342.0,7175.0,-588.0,-1164.0,-5594.0,1664.0,-587.0,0.0,-1422.0,0.0,-1590.0,-743.0,1444.0,597.0,100,26.5,39.2,1.0,33.1,3.1,0.5,18.9,12.6,1.6,1.2,29.8,0.0,82.8,87.8,17.2,12.2,103,11.0,17.0,,26.0,6.0,6.0,27.0,9.0,,,6.0,0.0,68,46,35.3,44.0,47.6,64.1,34.7,44.0,46.0,64.1,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,210803,2021-08-03,124603,CBT ,0,124,110815,27891,44267,1219,37974,3031,601,21423,15905,2491,1232,30987,0,92831,98501,17984,12314,8261.0,698.0,4036.0,191.0,4074.0,-180.0,66.0,2044.0,2964.0,869.0,0.0,477.0,0.0,7942.0,8423.0,319.0,-162.0,100,25.2,39.9,1.1,34.3,2.7,0.5,19.3,14.4,2.2,1.1,28.0,0.0,83.8,88.9,16.2,11.1,112,11.0,20.0,,27.0,6.0,7.0,29.0,11.0,6.0,,7.0,0.0,73,54,37.9,41.3,49.1,61.2,36.4,41.3,47.6,61.2,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,210810,2021-08-10,124603,CBT ,0,124,114756,28843,44251,1031,42772,3019,892,20438,19229,2678,518,30494,0,97172,101594,17584,13162,3941.0,952.0,-16.0,-188.0,4798.0,-12.0,291.0,-985.0,3324.0,187.0,-714.0,-493.0,0.0,4341.0,3093.0,-400.0,848.0,100,25.1,38.6,0.9,37.3,2.6,0.8,17.8,16.8,2.3,0.5,26.6,0.0,84.7,88.5,15.3,11.5,116,12.0,21.0,,28.0,6.0,8.0,28.0,14.0,8.0,,6.0,0.0,75,59,37.8,41.5,49.5,60.7,36.5,41.5,48.0,60.7,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,210817,2021-08-17,124603,CBT ,0,124,107925,29710,38414,1053,39736,3338,687,16674,19079,2739,0,30319,0,90599,95629,17326,12296,-6831.0,867.0,-5837.0,22.0,-3036.0,319.0,-205.0,-3764.0,-150.0,61.0,-518.0,-175.0,0.0,-6573.0,-5965.0,-258.0,-866.0,100,27.5,35.6,1.0,36.8,3.1,0.6,15.4,17.7,2.5,0.0,28.1,0.0,83.9,88.6,16.1,11.4,109,15.0,14.0,,28.0,6.0,8.0,21.0,19.0,10.0,0.0,6.0,0.0,69,60,38.5,43.4,50.3,61.5,37.3,43.4,48.7,61.5,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,210824,2021-08-24,124603,CBT ,0,124,107693,30356,39921,1033,38554,3558,697,18199,20084,977,0,30452,0,89816,96722,17877,10971,-232.0,646.0,1507.0,-20.0,-1182.0,220.0,10.0,1525.0,1005.0,-1762.0,0.0,133.0,0.0,-783.0,1093.0,551.0,-1325.0,100,28.2,37.1,1.0,35.8,3.3,0.6,16.9,18.6,0.9,0.0,28.3,0.0,83.4,89.8,16.6,10.2,111,13.0,16.0,,27.0,9.0,8.0,26.0,14.0,10.0,0.0,6.0,0.0,72,59,37.2,44.8,49.6,62.5,36.8,44.8,49.0,62.5,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,210831,2021-08-31,124603,CBT ,0,124,109275,31259,41219,1272,36287,3452,381,20622,20592,957,216,30389,0,90994,98262,18281,11013,1582.0,903.0,1298.0,239.0,-2267.0,-106.0,-316.0,2423.0,508.0,-20.0,216.0,-63.0,0.0,1178.0,1540.0,404.0,42.0,100,28.6,37.7,1.2,33.2,3.2,0.3,18.9,18.8,0.9,0.2,27.8,0.0,83.3,89.9,16.7,10.1,113,13.0,18.0,,27.0,7.0,7.0,28.0,13.0,7.0,,6.0,0.0,72,57,34.6,44.5,47.6,61.5,34.2,44.5,47.1,61.5,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,210907,2021-09-07,124603,CBT ,0,124,106780,33432,39893,1592,29690,3575,1646,16806,15350,3430,534,30019,0,87130,95505,19650,11275,-2495.0,2173.0,-1326.0,320.0,-6597.0,123.0,1265.0,-3816.0,-5242.0,2473.0,318.0,-370.0,0.0,-3864.0,-2757.0,1369.0,262.0,100,31.3,37.4,1.5,27.8,3.3,1.5,15.7,14.4,3.2,0.5,28.1,0.0,81.6,89.4,18.4,10.6,109,18.0,16.0,4.0,25.0,7.0,6.0,22.0,15.0,12.0,,5.0,0.0,74,57,34.3,42.0,47.9,59.0,32.6,42.0,44.9,59.0,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,210914,2021-09-14,124603,CBT ,0,124,121065,34409,43688,9757,24786,3698,4174,21836,14360,3640,865,30162,13,99480,109492,21585,11573,14285.0,977.0,3795.0,8165.0,-4904.0,123.0,2528.0,5030.0,-990.0,210.0,331.0,143.0,13.0,12350.0,13987.0,1935.0,298.0,100,28.4,36.1,8.1,20.5,3.1,3.4,18.0,11.9,3.0,0.7,24.9,0.0,82.2,90.4,17.8,9.6,118,18.0,16.0,10.0,26.0,7.0,8.0,26.0,18.0,16.0,,5.0,,89,64,29.7,40.0,43.7,55.8,28.7,38.7,37.4,51.7,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,210921,2021-09-21,124603,CBT ,0,124,95884,32903,35101,1074,22146,4244,1007,17344,11681,2696,615,28894,0,77785,84697,18099,11187,-25181.0,-1506.0,-8587.0,-8683.0,-2640.0,546.0,-3167.0,-4492.0,-2679.0,-944.0,-250.0,-1268.0,-13.0,-21695.0,-24795.0,-3486.0,-386.0,100,34.3,36.6,1.1,23.1,4.4,1.1,18.1,12.2,2.8,0.6,30.1,0.0,81.1,88.3,18.9,11.7,105,18.0,13.0,,25.0,6.0,7.0,22.0,15.0,6.0,,5.0,0.0,70,50,35.5,48.4,47.4,62.0,34.0,48.4,44.4,62.0,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,210928,2021-09-28,124603,CBT ,0,124,98544,30828,41508,1223,26855,5554,633,17547,6467,2883,1303,28660,0,81272,86928,17272,11616,2660.0,-2075.0,6407.0,149.0,4709.0,1310.0,-374.0,203.0,-5214.0,187.0,688.0,-234.0,0.0,3487.0,2231.0,-827.0,429.0,100,31.3,42.1,1.2,27.3,5.6,0.6,17.8,6.6,2.9,1.3,29.1,0.0,82.5,88.2,17.5,11.8,97,15.0,13.0,5.0,24.0,7.0,6.0,21.0,11.0,7.0,,4.0,0.0,68,47,35.4,47.6,47.1,65.1,35.2,47.6,44.4,64.1,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,211005,2021-10-05,124603,CBT ,0,124,96240,30708,41016,1348,21667,5622,532,21583,3031,2512,484,29906,0,78834,83967,17406,12273,-2304.0,-120.0,-492.0,125.0,-5188.0,68.0,-101.0,4036.0,-3436.0,-371.0,-819.0,1246.0,0.0,-2438.0,-2961.0,134.0,657.0,100,31.9,42.6,1.4,22.5,5.8,0.6,22.4,3.1,2.6,0.5,31.1,0.0,81.9,87.2,18.1,12.8,100,16.0,13.0,4.0,26.0,7.0,6.0,26.0,7.0,4.0,,4.0,0.0,75,39,33.2,50.1,42.8,67.2,31.8,48.9,40.9,65.9,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,211012,2021-10-12,124603,CBT ,0,124,102040,30689,46884,1158,26989,4698,953,20968,4560,2866,0,29906,0,83623,91025,18417,11015,5800.0,-19.0,5868.0,-190.0,5322.0,-924.0,421.0,-615.0,1529.0,354.0,-484.0,0.0,0.0,4789.0,7058.0,1011.0,-1258.0,100,30.1,45.9,1.1,26.4,4.6,0.9,20.5,4.5,2.8,0.0,29.3,0.0,82.0,89.2,18.0,10.8,94,16.0,13.0,,24.0,6.0,5.0,25.0,6.0,4.0,0.0,4.0,0.0,70,36,34.9,49.1,46.8,67.7,34.3,48.1,44.6,66.6,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,211019,2021-10-19,124603,CBT ,0,124,106040,29624,46246,1611,28533,3382,1057,23902,7928,2259,1646,30686,0,88632,93169,17408,12871,4000.0,-1065.0,-638.0,453.0,1544.0,-1316.0,104.0,2934.0,3368.0,-607.0,1646.0,780.0,0.0,5009.0,2144.0,-1009.0,1856.0,100,27.9,43.6,1.5,26.9,3.2,1.0,22.5,7.5,2.1,1.6,28.9,0.0,83.6,87.9,16.4,12.1,105,14.0,16.0,,28.0,5.0,8.0,26.0,9.0,7.0,,6.0,0.0,78,45,33.2,47.0,43.9,66.8,33.0,45.7,43.7,65.5,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,211026,2021-10-26,124603,CBT ,0,124,109296,30065,45492,1230,31400,3239,627,26213,11556,1887,461,31293,0,91883,95324,17413,13972,3256.0,441.0,-754.0,-381.0,2867.0,-143.0,-430.0,2311.0,3628.0,-372.0,-1185.0,607.0,0.0,3251.0,2155.0,5.0,1101.0,100,27.5,41.6,1.1,28.7,3.0,0.6,24.0,10.6,1.7,0.4,28.6,0.0,84.1,87.2,15.9,12.8,109,14.0,17.0,4.0,24.0,5.0,6.0,29.0,11.0,4.0,,8.0,0.0,71,52,32.3,45.9,43.7,64.3,32.2,44.8,43.6,63.3,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,211102,2021-11-02,124603,CBT ,0,124,114131,29509,49439,1308,35307,2795,540,25391,11919,2096,1759,31632,0,95910,99729,18221,14402,4835.0,-556.0,3947.0,78.0,3907.0,-444.0,-87.0,-822.0,363.0,209.0,1298.0,339.0,0.0,4027.0,4405.0,808.0,430.0,100,25.9,43.3,1.1,30.9,2.4,0.5,22.2,10.4,1.8,1.5,27.7,0.0,84.0,87.4,16.0,12.6,112,14.0,20.0,5.0,26.0,4.0,6.0,28.0,11.0,6.0,,8.0,0.0,75,54,32.3,44.3,43.7,64.0,32.3,43.2,43.4,62.8,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,211109,2021-11-09,124603,CBT ,0,124,103466,27528,42311,1993,26194,2301,1232,25357,7922,2176,552,31507,0,85032,89442,18434,14024,-10665.0,-1981.0,-7128.0,685.0,-9113.0,-494.0,692.0,-34.0,-3997.0,80.0,-1207.0,-125.0,0.0,-10878.0,-10287.0,213.0,-378.0,100,26.6,40.9,1.9,25.3,2.2,1.2,24.5,7.7,2.1,0.5,30.5,0.0,82.2,86.4,17.8,13.6,102,14.0,16.0,5.0,25.0,,7.0,27.0,8.0,8.0,,8.0,0.0,74,48,29.1,47.0,41.9,64.5,28.5,45.5,40.4,62.8,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,211116,2021-11-16,124603,CBT ,0,124,103799,28619,42276,1713,26567,2814,1662,25113,8621,1685,863,32152,0,86222,90923,17577,12876,333.0,1091.0,-35.0,-280.0,373.0,513.0,430.0,-244.0,699.0,-491.0,311.0,645.0,0.0,1190.0,1481.0,-857.0,-1148.0,100,27.6,40.7,1.7,25.6,2.7,1.6,24.2,8.3,1.6,0.8,31.0,0.0,83.1,87.6,16.9,12.4,113,17.0,16.0,5.0,25.0,4.0,7.0,30.0,10.0,7.0,,9.0,0.0,81,51,30.6,46.3,40.6,63.1,29.5,45.1,39.4,61.6,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,211123,2021-11-23,124603,CBT ,0,124,106092,29146,45444,2109,29882,3818,718,23815,9884,766,0,31212,0,86436,93951,19656,12141,2293.0,527.0,3168.0,396.0,3315.0,1004.0,-944.0,-1298.0,1263.0,-919.0,-863.0,-940.0,0.0,214.0,3028.0,2079.0,-735.0,100,27.5,42.8,2.0,28.2,3.6,0.7,22.4,9.3,0.7,0.0,29.4,0.0,81.5,88.6,18.5,11.4,110,17.0,16.0,6.0,24.0,4.0,5.0,26.0,15.0,9.0,0.0,8.0,0.0,74,56,32.7,46.5,43.2,64.4,32.2,44.9,42.7,62.6,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,211130,2021-11-30,124603,CBT ,0,124,101603,29820,38368,2327,26696,4210,1271,20636,9298,1907,1303,30897,0,83960,88278,17643,13325,-4489.0,674.0,-7076.0,218.0,-3186.0,392.0,553.0,-3179.0,-586.0,1141.0,1303.0,-315.0,0.0,-2476.0,-5673.0,-2013.0,1184.0,100,29.3,37.8,2.3,26.3,4.1,1.3,20.3,9.2,1.9,1.3,30.4,0.0,82.6,86.9,17.4,13.1,113,16.0,18.0,5.0,22.0,5.0,7.0,26.0,15.0,12.0,5.0,6.0,0.0,76,61,35.4,46.1,47.4,62.2,35.2,45.3,46.0,60.1,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,211207,2021-12-07,124603,CBT ,0,124,103059,29386,38604,1976,30595,4321,579,23918,10511,205,50,31886,65,86774,88147,16285,14912,1456.0,-434.0,236.0,-351.0,3899.0,111.0,-692.0,3282.0,1213.0,-1702.0,-1253.0,989.0,65.0,2814.0,-131.0,-1358.0,1587.0,100,28.5,37.5,1.9,29.7,4.2,0.6,23.2,10.2,0.2,0.0,30.9,0.1,84.2,85.5,15.8,14.5,108,14.0,17.0,6.0,24.0,6.0,6.0,27.0,14.0,8.0,,5.0,,74,55,35.4,44.9,47.7,60.4,35.3,44.8,47.5,59.1,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,211214,2021-12-14,124603,CBT ,0,124,120668,29602,36175,19979,24400,4073,716,21650,8162,5097,0,30206,0,101444,104408,19224,16260,17609.0,216.0,-2429.0,18003.0,-6195.0,-248.0,137.0,-2268.0,-2349.0,4892.0,-50.0,-1680.0,-65.0,14670.0,16261.0,2939.0,1348.0,100,24.5,30.0,16.6,20.2,3.4,0.6,17.9,6.8,4.2,0.0,25.0,0.0,84.1,86.5,15.9,13.5,99,17.0,15.0,21.0,18.0,7.0,6.0,23.0,13.0,15.0,0.0,4.0,0.0,77,64,30.0,46.7,41.2,61.6,26.4,39.2,35.8,51.0,($5 X DJIA INDEX),F20,FutOnly
DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE,211221,2021-12-21,124603,CBT ,0,124,91384,32196,36758,900,19960,2920,471,20932,7683,808,0,30206,0,75267,79746,16117,11638,-29284.0,2594.0,583.0,-19079.0,-4440.0,-1153.0,-245.0,-718.0,-479.0,-4289.0,0.0,0.0,0.0,-26177.0,-24662.0,-3107.0,-4622.0,100,35.2,40.2,1.0,21.8,3.2,0.5,22.9,8.4,0.9,0.0,33.1,0.0,82.4,87.3,17.6,12.7,95,17.0,9.0,,22.0,6.0,5.0,23.0,14.0,6.0,0.0,4.0,0.0,67,41,34.0,59.9,43.4,70.4,33.9,59.9,43.3,69.5,($5 X DJIA INDEX),F20,FutOnly
