Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,211116,2021-11-16,20601,CBT ,0,20,1232186,5568,129509,5224,559279,280599,239083,97285,323113,30813,97559,34545,122,1034933,1043008,197253,189178,25593.0,1766.0,-14462.0,46.0,2394.0,4340.0,-15783.0,9249.0,19179.0,14559.0,3348.0,-2038.0,-607.0,14972.0,5234.0,10621.0,20359.0,100,0.5,10.5,0.4,45.4,22.8,19.4,7.9,26.2,2.5,7.9,2.8,0.0,84.0,84.6,16.0,15.4,189,,27.0,7.0,56.0,32.0,58.0,15.0,39.0,23.0,9.0,8.0,,130,150,22.0,28.0,33.5,39.8,17.0,22.3,27.0,31.0,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,211123,2021-11-23,20601,CBT ,0,20,1252959,4495,118067,8156,552294,276852,234953,111662,337434,61240,94668,39256,274,1067742,1076232,185217,176727,20773.0,-1073.0,-11442.0,2932.0,-6985.0,-3747.0,-4130.0,14377.0,14321.0,30427.0,-2891.0,4711.0,152.0,32809.0,33224.0,-12036.0,-12451.0,100,0.4,9.4,0.7,44.1,22.1,18.8,8.9,26.9,4.9,7.6,3.1,0.0,85.2,85.9,14.8,14.1,191,6.0,25.0,14.0,55.0,34.0,60.0,19.0,37.0,26.0,7.0,8.0,,139,154,20.8,27.4,32.2,39.6,15.7,22.3,25.7,30.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,211130,2021-11-30,20601,CBT ,0,20,1219181,2381,121036,3495,588989,262094,240265,86877,358999,31361,84568,40738,0,1037936,1057988,181245,161193,-33778.0,-2114.0,2969.0,-4661.0,36695.0,-14758.0,5312.0,-24785.0,21565.0,-29879.0,-10100.0,1482.0,-274.0,-29806.0,-18244.0,-3972.0,-15534.0,100,0.2,9.9,0.3,48.3,21.5,19.7,7.1,29.4,2.6,6.9,3.3,0.0,85.1,86.8,14.9,13.2,188,4.0,20.0,7.0,65.0,33.0,62.0,16.0,37.0,20.0,6.0,7.0,0.0,131,146,21.9,27.6,33.6,39.7,16.8,22.9,27.2,30.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,211207,2021-12-07,20601,CBT ,0,20,1211685,7664,117194,2352,583371,262161,235707,91447,371706,17381,82155,35060,0,1020077,1041561,191608,170124,-7496.0,5283.0,-3842.0,-1143.0,-5618.0,67.0,-4558.0,4570.0,12707.0,-13980.0,-2413.0,-5678.0,0.0,-17859.0,-16427.0,10363.0,8931.0,100,0.6,9.7,0.2,48.1,21.6,19.5,7.5,30.7,1.4,6.8,2.9,0.0,84.2,86.0,15.8,14.0,183,7.0,19.0,6.0,62.0,30.0,59.0,15.0,39.0,14.0,6.0,5.0,0.0,126,136,20.9,28.6,32.9,41.5,15.5,24.6,26.2,32.5,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,211214,2021-12-14,20601,CBT ,0,20,1219698,8927,114592,2783,575914,264404,239445,96356,392579,18211,84864,36637,0,1026500,1068651,193198,151047,8013.0,1263.0,-2602.0,431.0,-7457.0,2243.0,3738.0,4909.0,20873.0,830.0,2709.0,1577.0,0.0,6423.0,27090.0,1590.0,-19077.0,100,0.7,9.4,0.2,47.2,21.7,19.6,7.9,32.2,1.5,7.0,3.0,0.0,84.2,87.6,15.8,12.4,189,6.0,20.0,6.0,64.0,32.0,58.0,14.0,41.0,15.0,7.0,5.0,0.0,127,141,20.1,29.6,31.8,42.3,14.8,25.6,25.1,33.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,211221,2021-12-21,20601,CBT ,0,20,1225029,9488,103484,2855,586106,263162,243260,99764,397245,15114,80838,36315,1977,1039402,1063412,185627,161617,5331.0,561.0,-11108.0,72.0,10192.0,-1242.0,3815.0,3408.0,4666.0,-3097.0,-4026.0,-322.0,1977.0,12902.0,-5239.0,-7571.0,10570.0,100,0.8,8.4,0.2,47.8,21.5,19.9,8.1,32.4,1.2,6.6,3.0,0.2,84.8,86.8,15.2,13.2,186,9.0,16.0,6.0,66.0,32.0,59.0,16.0,36.0,14.0,6.0,5.0,,130,136,19.9,30.1,32.1,42.6,14.7,26.2,25.5,34.5,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,211228,2021-12-28,20601,CBT ,0,20,1208000,10971,98342,1560,552433,263407,255474,110122,383330,14857,74823,33879,2353,1022593,1053202,185407,154798,-17029.0,1483.0,-5142.0,-1295.0,-33673.0,245.0,12214.0,10358.0,-13915.0,-257.0,-6015.0,-2436.0,376.0,-16809.0,-10210.0,-220.0,-6819.0,100,0.9,8.1,0.1,45.7,21.8,21.1,9.1,31.7,1.2,6.2,2.8,0.2,84.7,87.2,15.3,12.8,174,8.0,12.0,,63.0,33.0,59.0,19.0,28.0,15.0,6.0,5.0,,128,125,19.3,31.4,31.4,44.1,14.5,26.4,24.2,34.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,220104,2022-01-04,20601,CBT ,0,20,1210353,13536,97645,1559,535301,262422,259584,117699,378746,13622,84433,34445,2353,1028087,1050376,182266,159977,2353.0,2565.0,-697.0,-1.0,-17132.0,-985.0,4110.0,7577.0,-4584.0,-1235.0,9610.0,566.0,0.0,5494.0,-2826.0,-3141.0,5179.0,100,1.1,8.1,0.1,44.2,21.7,21.4,9.7,31.3,1.1,7.0,2.8,0.2,84.9,86.8,15.1,13.2,183,8.0,16.0,,58.0,36.0,60.0,20.0,34.0,15.0,6.0,5.0,,126,137,19.4,30.7,32.2,43.6,14.6,25.5,24.3,33.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,220111,2022-01-11,20601,CBT ,0,20,1214729,12692,92621,2758,544198,261542,259445,122107,369787,16410,85312,35725,2355,1045277,1040643,169452,174086,4376.0,-844.0,-5024.0,1199.0,8897.0,-880.0,-139.0,4408.0,-8959.0,2788.0,879.0,1280.0,2.0,17190.0,-9733.0,-12814.0,14109.0,100,1.0,7.6,0.2,44.8,21.5,21.4,10.1,30.4,1.4,7.0,2.9,0.2,86.1,85.7,13.9,14.3,189,8.0,15.0,4.0,56.0,40.0,65.0,23.0,35.0,17.0,6.0,6.0,,133,144,20.1,29.7,32.4,42.0,15.4,24.0,24.7,31.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,220118,2022-01-18,20601,CBT ,0,20,1219356,11925,98679,2815,555333,273585,260063,118876,341269,17686,81126,41186,2355,1050179,1037638,169177,181718,4627.0,-767.0,6058.0,57.0,11135.0,12043.0,618.0,-3231.0,-28518.0,1276.0,-4186.0,5461.0,0.0,4902.0,-3005.0,-275.0,7632.0,100,1.0,8.1,0.2,45.5,22.4,21.3,9.7,28.0,1.5,6.7,3.4,0.2,86.1,85.1,13.9,14.9,192,8.0,16.0,4.0,57.0,40.0,65.0,26.0,32.0,19.0,6.0,7.0,,136,146,22.2,29.8,34.2,42.2,17.6,24.2,27.1,31.1,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,220125,2022-01-25,20601,CBT ,0,20,1193450,7010,111027,1660,565873,255277,259716,93458,326231,14653,79923,43543,677,1022970,1012784,170480,180666,-25906.0,-4915.0,12348.0,-1155.0,10540.0,-18308.0,-347.0,-25418.0,-15038.0,-3033.0,-1203.0,2357.0,-1678.0,-27209.0,-24854.0,1303.0,-1052.0,100,0.6,9.3,0.1,47.4,21.4,21.8,7.8,27.3,1.2,6.7,3.6,0.1,85.7,84.9,14.3,15.1,178,6.0,16.0,,59.0,39.0,65.0,19.0,28.0,14.0,6.0,5.0,,124,137,23.4,30.4,35.4,43.0,18.4,24.7,28.1,32.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,220201,2022-02-01,20601,CBT ,0,20,1195554,6242,107164,1506,564731,260052,261207,102407,319279,14527,77807,43743,847,1029274,1008325,166280,187229,2104.0,-768.0,-3863.0,-154.0,-1142.0,4775.0,1491.0,8949.0,-6952.0,-126.0,-2116.0,200.0,170.0,6304.0,-4459.0,-4200.0,6563.0,100,0.5,9.0,0.1,47.2,21.8,21.8,8.6,26.7,1.2,6.5,3.7,0.1,86.1,84.3,13.9,15.7,183,8.0,18.0,,59.0,42.0,66.0,23.0,23.0,17.0,5.0,5.0,,130,141,23.0,31.2,35.3,43.2,18.3,25.0,28.2,32.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
UST BOND - CHICAGO BOARD OF TRADE,220208,2022-02-08,20601,CBT ,0,20,1186568,4626,100603,2867,553652,260817,262094,102571,316754,15773,83798,46137,779,1026160,1005824,160408,180744,-8986.0,-1616.0,-6561.0,1361.0,-11079.0,765.0,887.0,164.0,-2525.0,1246.0,5991.0,2394.0,-68.0,-3114.0,-2501.0,-5872.0,-6485.0,100,0.4,8.5,0.2,46.7,22.0,22.1,8.6,26.7,1.3,7.1,3.9,0.1,86.5,84.8,13.5,15.2,185,6.0,18.0,6.0,59.0,42.0,65.0,23.0,26.0,20.0,5.0,6.0,,133,146,22.2,31.9,34.8,43.4,18.0,25.4,27.9,32.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
UST BOND - CHICAGO BOARD OF TRADE,220215,2022-02-15,20601,CBT ,0,20,1239190,5460,95214,3760,540258,271166,268608,126458,325609,38769,86015,48137,700,1070028,1051963,169162,187227,52622.0,834.0,-5389.0,893.0,-13394.0,10349.0,6514.0,23887.0,8855.0,22996.0,2217.0,2000.0,-79.0,43868.0,46139.0,8754.0,6483.0,100,0.4,7.7,0.3,43.6,21.9,21.7,10.2,26.3,3.1,6.9,3.9,0.1,86.3,84.9,13.7,15.1,186,6.0,19.0,9.0,58.0,41.0,63.0,24.0,25.0,26.0,7.0,6.0,,136,150,21.5,30.7,33.7,41.7,17.1,24.0,26.5,30.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
UST BOND - CHICAGO BOARD OF TRADE,220222,2022-02-22,20601,CBT ,0,20,1223515,7222,100654,8206,539488,257996,262540,107635,303875,37813,86499,49788,95,1049498,1020967,174017,202548,-15675.0,1762.0,5440.0,4446.0,-770.0,-13170.0,-6068.0,-18823.0,-21734.0,-956.0,484.0,1651.0,-605.0,-20530.0,-30996.0,4855.0,15321.0,100,0.6,8.2,0.7,44.1,21.1,21.5,8.8,24.8,3.1,7.1,4.1,0.0,85.8,83.4,14.2,16.6,180,4.0,15.0,8.0,64.0,33.0,61.0,18.0,32.0,27.0,6.0,7.0,,134,143,20.6,29.5,32.8,39.5,15.5,22.3,25.2,29.0,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
UST BOND - CHICAGO BOARD OF TRADE,220301,2022-03-01,20601,CBT ,0,20,1113867,5642,109627,3874,510806,246025,240778,91232,269391,19515,87974,46321,30,959851,935561,154016,178306,-109648.0,-1580.0,8973.0,-4332.0,-28682.0,-11971.0,-21762.0,-16403.0,-34484.0,-18298.0,1475.0,-3467.0,-65.0,-89647.0,-85406.0,-20001.0,-24242.0,100,0.5,9.8,0.3,45.9,22.1,21.6,8.2,24.2,1.8,7.9,4.2,0.0,86.2,84.0,13.8,16.0,180,,18.0,8.0,63.0,34.0,58.0,15.0,35.0,17.0,6.0,6.0,,122,142,21.3,29.3,32.5,40.5,15.7,21.5,24.9,29.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
UST BOND - CHICAGO BOARD OF TRADE,220308,2022-03-08,20601,CBT ,0,20,1114679,5190,114378,3398,516849,240042,231515,97834,276909,23630,82186,51969,30,960632,941871,154047,172808,812.0,-452.0,4751.0,-476.0,6043.0,-5983.0,-9263.0,6602.0,7518.0,4115.0,-5788.0,5648.0,0.0,781.0,6310.0,31.0,-5498.0,100,0.5,10.3,0.3,46.4,21.5,20.8,8.8,24.8,2.1,7.4,4.7,0.0,86.2,84.5,13.8,15.5,172,5.0,17.0,8.0,64.0,28.0,57.0,15.0,33.0,17.0,4.0,6.0,,120,135,21.4,32.2,32.3,42.5,15.6,25.9,25.2,32.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
UST BOND - CHICAGO BOARD OF TRADE,220315,2022-03-15,20601,CBT ,0,20,1118301,3290,113055,3598,521821,244798,229295,105851,284763,18336,79765,53625,30,961986,947500,156315,170801,3622.0,-1900.0,-1323.0,200.0,4972.0,4756.0,-2220.0,8017.0,7854.0,-5294.0,-2421.0,1656.0,0.0,1354.0,5629.0,2268.0,-2007.0,100,0.3,10.1,0.3,46.7,21.9,20.5,9.5,25.5,1.6,7.1,4.8,0.0,86.0,84.7,14.0,15.3,177,4.0,19.0,6.0,65.0,27.0,55.0,26.0,26.0,18.0,4.0,6.0,,131,126,21.0,32.4,32.4,43.0,15.5,27.1,25.2,34.2,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
UST BOND - CHICAGO BOARD OF TRADE,220322,2022-03-22,20601,CBT ,0,20,1128229,10879,112583,3956,520110,254557,228385,103397,259894,30959,74087,54282,220,971993,944836,156236,183393,9928.0,7589.0,-472.0,358.0,-1711.0,9759.0,-910.0,-2454.0,-24869.0,12623.0,-5678.0,657.0,190.0,10007.0,-2664.0,-79.0,12592.0,100,1.0,10.0,0.4,46.1,22.6,20.2,9.2,23.0,2.7,6.6,4.8,0.0,86.2,83.7,13.8,16.3,179,6.0,20.0,7.0,62.0,28.0,56.0,23.0,30.0,18.0,5.0,5.0,,131,130,21.5,31.4,33.0,41.7,15.7,26.0,25.5,33.2,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
UST BOND - CHICAGO BOARD OF TRADE,220329,2022-03-29,20601,CBT ,0,20,1109506,4284,106848,3754,536362,250476,218334,84785,272698,28378,71911,54442,200,948008,935130,161498,174376,-18723.0,-6595.0,-5735.0,-202.0,16252.0,-4081.0,-10051.0,-18612.0,12804.0,-2581.0,-2176.0,160.0,-20.0,-23985.0,-9706.0,5262.0,-9017.0,100,0.4,9.6,0.3,48.3,22.6,19.7,7.6,24.6,2.6,6.5,4.9,0.0,85.4,84.3,14.6,15.7,176,4.0,17.0,7.0,60.0,29.0,58.0,18.0,38.0,19.0,5.0,5.0,,123,138,22.5,30.9,34.2,41.7,17.4,26.4,27.7,33.5,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
UST BOND - CHICAGO BOARD OF TRADE,220405,2022-04-05,20601,CBT ,0,20,1121354,6697,94763,1791,537046,269857,215926,80191,274138,25773,85113,60506,0,952537,942754,168817,178600,11848.0,2413.0,-12085.0,-1963.0,684.0,19381.0,-2408.0,-4594.0,1440.0,-2605.0,13202.0,6064.0,-200.0,4529.0,7624.0,7319.0,4224.0,100,0.6,8.5,0.2,47.9,24.1,19.3,7.2,24.4,2.3,7.6,5.4,0.0,84.9,84.1,15.1,15.9,175,,18.0,4.0,58.0,33.0,59.0,14.0,40.0,16.0,,6.0,0.0,112,142,22.7,30.3,34.7,40.8,17.8,26.2,27.8,33.4,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
UST BOND - CHICAGO BOARD OF TRADE,220412,2022-04-12,20601,CBT ,0,20,1114496,8550,94490,2155,545127,286339,209420,84872,274876,15462,82133,57709,0,947719,940451,166777,174045,-6858.0,1853.0,-273.0,364.0,8081.0,16482.0,-6506.0,4681.0,738.0,-10311.0,-2980.0,-2797.0,0.0,-4818.0,-2303.0,-2040.0,-4555.0,100,0.8,8.5,0.2,48.9,25.7,18.8,7.6,24.7,1.4,7.4,5.2,0.0,85.0,84.4,15.0,15.6,182,5.0,17.0,5.0,59.0,36.0,60.0,21.0,34.0,13.0,,7.0,0.0,120,140,23.3,31.1,36.1,41.4,18.2,26.6,28.4,34.0,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
UST BOND - CHICAGO BOARD OF TRADE,220419,2022-04-19,20601,CBT ,0,20,1125617,13176,97691,1943,546131,291864,204644,96784,279606,10939,83300,59949,0,956917,946636,168700,178981,11121.0,4626.0,3201.0,-212.0,1004.0,5525.0,-4776.0,11912.0,4730.0,-4523.0,1167.0,2240.0,0.0,9198.0,6185.0,1923.0,4936.0,100,1.2,8.7,0.2,48.5,25.9,18.2,8.6,24.8,1.0,7.4,5.3,0.0,85.0,84.1,15.0,15.9,184,6.0,17.0,5.0,58.0,35.0,60.0,20.0,35.0,14.0,5.0,8.0,0.0,122,141,22.9,30.6,35.6,41.0,18.1,26.5,28.5,34.0,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
UST BOND - CHICAGO BOARD OF TRADE,220426,2022-04-26,20601,CBT ,0,20,1148457,9964,128210,835,565658,291546,200326,115094,282351,12756,82459,52680,0,987092,968704,161365,179753,22840.0,-3212.0,30519.0,-1108.0,19527.0,-318.0,-4318.0,18310.0,2745.0,1817.0,-841.0,-7269.0,0.0,30175.0,22068.0,-7335.0,772.0,100,0.9,11.2,0.1,49.3,25.4,17.4,10.0,24.6,1.1,7.2,4.6,0.0,85.9,84.3,14.1,15.7,179,5.0,19.0,,58.0,34.0,59.0,21.0,29.0,16.0,4.0,9.0,0.0,118,139,22.6,30.1,35.3,41.5,18.3,26.6,29.2,34.4,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
UST BOND - CHICAGO BOARD OF TRADE,220503,2022-05-03,20601,CBT ,0,20,1187151,11460,146605,816,581650,284028,196640,125636,297893,28847,86495,58136,63,1031607,1013028,155544,174123,38694.0,1496.0,18395.0,-19.0,15992.0,-7518.0,-3686.0,10542.0,15542.0,16091.0,4036.0,5456.0,63.0,44515.0,44324.0,-5821.0,-5630.0,100,1.0,12.3,0.1,49.0,23.9,16.6,10.6,25.1,2.4,7.3,4.9,0.0,86.9,85.3,13.1,14.7,187,7.0,20.0,5.0,60.0,35.0,59.0,22.0,30.0,18.0,5.0,8.0,,126,144,22.8,29.6,35.9,41.3,18.9,26.4,30.2,34.3,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
UST BOND - CHICAGO BOARD OF TRADE,220510,2022-05-10,20601,CBT ,0,20,1207560,9078,135039,813,591502,288751,193484,130520,327270,40707,84479,54057,279,1050862,1040400,156698,167160,20409.0,-2382.0,-11566.0,-3.0,9852.0,4723.0,-3156.0,4884.0,29377.0,11860.0,-2016.0,-4079.0,216.0,19255.0,27372.0,1154.0,-6963.0,100,0.8,11.2,0.1,49.0,23.9,16.0,10.8,27.1,3.4,7.0,4.5,0.0,87.0,86.2,13.0,13.8,188,8.0,20.0,6.0,59.0,36.0,59.0,24.0,30.0,19.0,5.0,6.0,,129,144,22.8,30.5,35.8,43.3,19.1,27.6,30.3,35.5,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
UST BOND - CHICAGO BOARD OF TRADE,220517,2022-05-17,20601,CBT ,0,20,1244823,9717,153952,1674,601099,279132,197326,144450,349596,37901,99614,54768,522,1092303,1074871,152520,169952,37263.0,639.0,18913.0,861.0,9597.0,-9619.0,3842.0,13930.0,22326.0,-2806.0,15135.0,711.0,243.0,41441.0,34471.0,-4178.0,2792.0,100,0.8,12.4,0.1,48.3,22.4,15.9,11.6,28.1,3.0,8.0,4.4,0.0,87.7,86.3,12.3,13.7,189,5.0,23.0,8.0,60.0,32.0,58.0,27.0,30.0,26.0,6.0,6.0,,137,145,22.2,31.3,34.7,44.9,18.5,27.8,29.5,37.0,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
UST BOND - CHICAGO BOARD OF TRADE,220524,2022-05-24,20601,CBT ,0,20,1267244,2497,119627,7235,602839,272344,199756,135473,362374,50489,90331,59517,1106,1089726,1072448,177518,194796,22421.0,-7220.0,-34325.0,5561.0,1740.0,-6788.0,2430.0,-8977.0,12778.0,12588.0,-9283.0,4749.0,584.0,-2577.0,-2423.0,24998.0,24844.0,100,0.2,9.4,0.6,47.6,21.5,15.8,10.7,28.6,4.0,7.1,4.7,0.1,86.0,84.6,14.0,15.4,169,,16.0,7.0,59.0,30.0,60.0,19.0,30.0,27.0,6.0,7.0,,131,134,21.7,30.2,34.1,43.2,18.1,27.1,28.7,35.8,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
UST BOND - CHICAGO BOARD OF TRADE,220531,2022-05-31,20601,CBT ,0,20,1212023,657,102612,2694,602427,272212,204457,115871,353299,36896,91681,61125,0,1054683,1033295,157340,178728,-55221.0,-1840.0,-17015.0,-4541.0,-412.0,-132.0,4701.0,-19602.0,-9075.0,-13593.0,1350.0,1608.0,-1106.0,-35043.0,-39153.0,-20178.0,-16068.0,100,0.1,8.5,0.2,49.7,22.5,16.9,9.6,29.1,3.0,7.6,5.0,0.0,87.0,85.3,13.0,14.7,174,,17.0,5.0,60.0,33.0,59.0,25.0,23.0,18.0,7.0,7.0,0.0,129,127,22.9,31.5,35.7,44.6,19.2,28.2,29.1,36.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
UST BOND - CHICAGO BOARD OF TRADE,220607,2022-06-07,20601,CBT ,0,20,1193131,1002,104742,2259,598896,276936,202475,108710,341006,26915,84710,71304,0,1024967,1025637,168164,167494,-18892.0,345.0,2130.0,-435.0,-3531.0,4724.0,-1982.0,-7161.0,-12293.0,-9981.0,-6971.0,10179.0,0.0,-29716.0,-7658.0,10824.0,-11234.0,100,0.1,8.8,0.2,50.2,23.2,17.0,9.1,28.6,2.3,7.1,6.0,0.0,85.9,86.0,14.1,14.0,175,,17.0,4.0,59.0,33.0,57.0,25.0,25.0,19.0,6.0,8.0,0.0,128,127,23.4,31.4,36.7,42.9,19.6,27.7,29.8,36.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
UST BOND - CHICAGO BOARD OF TRADE,220614,2022-06-14,20601,CBT ,0,20,1188806,2369,102316,2607,615704,297609,202806,102164,319804,17781,90127,76165,0,1033558,1019088,155248,169718,-4325.0,1367.0,-2426.0,348.0,16808.0,20673.0,331.0,-6546.0,-21202.0,-9134.0,5417.0,4861.0,0.0,8591.0,-6549.0,-12916.0,2224.0,100,0.2,8.6,0.2,51.8,25.0,17.1,8.6,26.9,1.5,7.6,6.4,0.0,86.9,85.7,13.1,14.3,184,4.0,15.0,,60.0,36.0,61.0,27.0,27.0,16.0,6.0,9.0,0.0,129,135,24.0,32.0,37.1,41.8,19.7,28.2,29.7,36.1,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
UST BOND - CHICAGO BOARD OF TRADE,220621,2022-06-21,20601,CBT ,0,20,1177791,2587,108590,2861,617920,296000,204729,104542,309490,6875,83339,75709,0,1022853,1004254,154938,173537,-11015.0,218.0,6274.0,254.0,2216.0,-1609.0,1923.0,2378.0,-10314.0,-10906.0,-6788.0,-456.0,0.0,-10705.0,-14834.0,-310.0,3819.0,100,0.2,9.2,0.2,52.5,25.1,17.4,8.9,26.3,0.6,7.1,6.4,0.0,86.8,85.3,13.2,14.7,181,,17.0,,63.0,34.0,59.0,21.0,30.0,13.0,5.0,9.0,0.0,120,136,24.3,31.1,38.1,40.3,20.3,27.1,30.9,34.2,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
UST BOND - CHICAGO BOARD OF TRADE,220628,2022-06-28,20601,CBT ,0,20,1182840,3820,102590,2062,632683,294724,200338,92025,325286,4485,82871,90029,0,1018284,1019514,164556,163326,5049.0,1233.0,-6000.0,-799.0,14763.0,-1276.0,-4391.0,-12517.0,15796.0,-2390.0,-468.0,14320.0,0.0,-4569.0,15260.0,9618.0,-10211.0,100,0.3,8.7,0.2,53.5,24.9,16.9,7.8,27.5,0.4,7.0,7.6,0.0,86.1,86.2,13.9,13.8,176,,17.0,,62.0,32.0,57.0,20.0,28.0,12.0,5.0,9.0,0.0,115,132,24.9,31.0,38.9,41.3,21.2,27.0,32.0,35.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
