Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
USD INDEX - ICE FUTURES U.S.,230502,2023-05-02,98662,ICUS,1,98,32774,0,11449,0,11917,6253,888,10646,8752,914,3234,1290,90,27689,29636,5085,3138,-1667.0,-94.0,286.0,0.0,-1224.0,-213.0,33.0,-223.0,-1486.0,-270.0,164.0,11.0,81.0,-1533.0,-1558.0,-134.0,-109.0,100,0.0,34.9,0.0,36.4,19.1,2.7,32.5,26.7,2.8,9.9,3.9,0.3,84.5,90.4,15.5,9.6,96,0.0,,0.0,8.0,8.0,,22.0,22.0,10.0,21.0,12.0,,57,53,49.7,56.4,62.1,70.6,46.1,56.4,58.5,69.6,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,230509,2023-05-09,98662,ICUS,1,98,32175,0,11462,0,9364,6428,951,13286,7023,984,2543,1750,124,27252,28722,4923,3453,-599.0,0.0,13.0,0.0,-2553.0,175.0,63.0,2640.0,-1729.0,70.0,-691.0,460.0,34.0,-437.0,-914.0,-162.0,315.0,100,0.0,35.6,0.0,29.1,20.0,3.0,41.3,21.8,3.1,7.9,5.4,0.4,84.7,89.3,15.3,10.7,90,0.0,,0.0,9.0,7.0,,22.0,19.0,7.0,15.0,15.0,,50,51,48.9,57.4,61.7,70.0,45.2,57.4,58.0,67.7,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,230516,2023-05-16,98662,ICUS,1,98,30880,0,11163,0,9408,5382,918,10645,8116,959,3084,1319,222,25236,28079,5644,2801,-1295.0,0.0,-299.0,0.0,44.0,-1046.0,-33.0,-2641.0,1093.0,-25.0,541.0,-431.0,98.0,-2016.0,-643.0,721.0,-652.0,100,0.0,36.1,0.0,30.5,17.4,3.0,34.5,26.3,3.1,10.0,4.3,0.7,81.7,90.9,18.3,9.1,93,0.0,,0.0,9.0,7.0,,23.0,17.0,6.0,23.0,11.0,,62,42,44.6,60.9,55.6,73.0,40.7,60.9,51.7,71.0,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,230523,2023-05-23,98662,ICUS,1,98,30203,58,11163,0,10402,2779,866,9207,9425,726,3339,2268,207,24805,27434,5398,2769,-677.0,58.0,0.0,0.0,994.0,-2603.0,-52.0,-1438.0,1309.0,-233.0,255.0,949.0,-15.0,-431.0,-645.0,-246.0,-32.0,100,0.2,37.0,0.0,34.4,9.2,2.9,30.5,31.2,2.4,11.1,7.5,0.7,82.1,90.8,17.9,9.2,95,,,0.0,10.0,6.0,,23.0,16.0,7.0,23.0,13.0,,64,44,45.4,54.2,56.8,70.8,42.7,54.2,53.0,70.8,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,230530,2023-05-30,98662,ICUS,1,98,32373,0,11163,0,10760,1575,862,10321,13292,663,3620,2163,211,26437,29929,5936,2444,2170.0,-58.0,0.0,0.0,358.0,-1204.0,-4.0,1114.0,3867.0,-63.0,281.0,-105.0,4.0,1632.0,2495.0,538.0,-325.0,100,0.0,34.5,0.0,33.2,4.9,2.7,31.9,41.1,2.0,11.2,6.7,0.7,81.7,92.5,18.3,7.5,98,0.0,,0.0,11.0,6.0,4.0,25.0,17.0,6.0,24.0,12.0,4.0,67,45,44.7,61.1,56.9,74.6,41.0,61.1,53.3,74.3,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,230606,2023-06-06,98662,ICUS,1,98,33930,0,11163,0,11292,1173,790,11377,14100,1331,3366,2543,76,28232,31176,5698,2754,1557.0,0.0,0.0,0.0,532.0,-402.0,-72.0,1056.0,808.0,668.0,-254.0,380.0,-135.0,1795.0,1247.0,-238.0,310.0,100,0.0,32.9,0.0,33.3,3.5,2.3,33.5,41.6,3.9,9.9,7.5,0.2,83.2,91.9,16.8,8.1,103,0.0,,0.0,14.0,6.0,,27.0,16.0,6.0,21.0,15.0,,68,47,40.7,59.9,51.8,72.5,36.9,59.9,47.7,72.2,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,230613,2023-06-13,98662,ICUS,1,98,32050,0,11163,0,10174,962,777,10282,12830,2068,3390,1575,146,26837,29521,5213,2529,-1880.0,0.0,0.0,0.0,-1118.0,-211.0,-13.0,-1095.0,-1270.0,737.0,24.0,-968.0,70.0,-1395.0,-1655.0,-485.0,-225.0,100,0.0,34.8,0.0,31.7,3.0,2.4,32.1,40.0,6.5,10.6,4.9,0.5,83.7,92.1,16.3,7.9,94,0.0,,0.0,13.0,5.0,,26.0,14.0,10.0,20.0,11.0,4.0,67,43,39.1,63.4,51.5,73.3,35.7,63.2,47.1,70.4,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,230620,2023-06-20,98662,ICUS,1,98,27306,0,14232,0,8544,798,1009,9653,6968,398,3384,1296,0,22988,24701,4318,2605,-4744.0,0.0,3069.0,0.0,-1630.0,-164.0,232.0,-629.0,-5862.0,-1670.0,-6.0,-279.0,-146.0,-3849.0,-4820.0,-895.0,76.0,100,0.0,52.1,0.0,31.3,2.9,3.7,35.4,25.5,1.5,12.4,4.7,0.0,84.2,90.5,15.8,9.5,81,0.0,,0.0,13.0,4.0,,23.0,12.0,,18.0,9.0,0.0,55,31,44.7,68.7,53.6,76.8,40.6,68.7,49.5,74.9,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,230627,2023-06-27,98662,ICUS,1,98,27691,0,14191,0,7864,1733,800,10429,6959,434,3517,1306,0,23044,25423,4647,2268,385.0,0.0,-41.0,0.0,-680.0,935.0,-209.0,776.0,-9.0,36.0,133.0,10.0,0.0,56.0,722.0,329.0,-337.0,100,0.0,51.2,0.0,28.4,6.3,2.9,37.7,25.1,1.6,12.7,4.7,0.0,83.2,91.8,16.8,8.2,85,0.0,,0.0,11.0,6.0,,26.0,10.0,,21.0,9.0,0.0,59,30,44.3,69.6,52.2,78.3,40.3,69.6,48.2,76.6,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,230703,2023-07-03,98662,ICUS,1,98,26619,0,14136,0,7904,1509,736,9489,6186,598,3430,1255,0,22157,24420,4462,2199,-1072.0,0.0,-55.0,0.0,40.0,-224.0,-64.0,-940.0,-773.0,164.0,-87.0,-51.0,0.0,-887.0,-1003.0,-185.0,-69.0,100,0.0,53.1,0.0,29.7,5.7,2.8,35.6,23.2,2.2,12.9,4.7,0.0,83.2,91.7,16.8,8.3,79,0.0,,0.0,9.0,6.0,,20.0,16.0,,18.0,8.0,0.0,48,35,45.2,66.6,54.9,74.5,41.3,66.3,51.0,72.7,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,230711,2023-07-11,98662,ICUS,1,98,28925,0,14136,0,8015,1993,752,11501,6996,895,3446,1403,0,24609,26175,4316,2750,2306.0,0.0,0.0,0.0,111.0,484.0,16.0,2012.0,810.0,297.0,16.0,148.0,0.0,2452.0,1755.0,-146.0,551.0,100,0.0,48.9,0.0,27.7,6.9,2.6,39.8,24.2,3.1,11.9,4.9,0.0,85.1,90.5,14.9,9.5,87,0.0,,0.0,10.0,8.0,,18.0,20.0,4.0,18.0,11.0,0.0,49,45,44.3,61.7,57.7,70.4,40.9,61.7,53.0,68.4,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,230718,2023-07-18,98662,ICUS,1,98,41045,0,14086,0,6771,7110,795,24791,12991,866,3488,1413,141,36852,37402,4193,3643,12120.0,0.0,-50.0,0.0,-1244.0,5117.0,43.0,13290.0,5995.0,-29.0,42.0,10.0,141.0,12243.0,11227.0,-123.0,893.0,100,0.0,34.3,0.0,16.5,17.3,1.9,60.4,31.7,2.1,8.5,3.4,0.3,89.8,91.1,10.2,8.9,91,0.0,,0.0,9.0,10.0,,14.0,27.0,5.0,16.0,13.0,,43,57,51.2,55.0,69.9,67.9,48.7,54.1,67.5,67.1,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,230725,2023-07-25,98662,ICUS,1,98,34514,0,8462,0,6012,7357,811,21468,11550,1088,1269,1665,131,30779,31064,3735,3450,-6531.0,0.0,-5624.0,0.0,-759.0,247.0,16.0,-3323.0,-1441.0,222.0,-2219.0,252.0,-10.0,-6073.0,-6338.0,-458.0,-193.0,100,0.0,24.5,0.0,17.4,21.3,2.3,62.2,33.5,3.2,3.7,4.8,0.4,89.2,90.0,10.8,10.0,82,0.0,,0.0,7.0,7.0,,17.0,24.0,4.0,10.0,14.0,,36,53,54.5,47.3,71.8,63.4,51.1,47.0,68.4,62.4,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,230801,2023-08-01,98662,ICUS,1,98,31435,0,6151,0,6765,6526,764,17601,11420,1602,1072,1815,127,27931,28405,3504,3030,-3079.0,0.0,-2311.0,0.0,753.0,-831.0,-47.0,-3867.0,-130.0,514.0,-197.0,150.0,-4.0,-2848.0,-2659.0,-231.0,-420.0,100,0.0,19.6,0.0,21.5,20.8,2.4,56.0,36.3,5.1,3.4,5.8,0.4,88.9,90.4,11.1,9.6,84,0.0,,0.0,10.0,7.0,,15.0,25.0,4.0,9.0,15.0,,36,55,60.3,43.7,71.2,61.1,56.9,43.7,66.6,57.5,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,230808,2023-08-08,98662,ICUS,1,98,28930,0,6071,0,7379,3960,761,15222,11997,1412,768,1395,105,25647,25701,3283,3229,-2505.0,0.0,-80.0,0.0,614.0,-2566.0,-3.0,-2379.0,577.0,-190.0,-304.0,-420.0,-22.0,-2284.0,-2704.0,-221.0,199.0,100,0.0,21.0,0.0,25.5,13.7,2.6,52.6,41.5,4.9,2.7,4.8,0.4,88.7,88.8,11.3,11.2,76,0.0,,0.0,10.0,6.0,,16.0,22.0,6.0,8.0,12.0,,37,48,60.0,42.1,70.9,62.8,56.0,42.1,66.8,60.8,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,230815,2023-08-15,98662,ICUS,1,98,26954,0,6084,0,8474,1801,768,10860,12464,1098,1335,1377,15,22550,23607,4404,3347,-1976.0,0.0,13.0,0.0,1095.0,-2159.0,7.0,-4362.0,467.0,-314.0,567.0,-18.0,-90.0,-3097.0,-2094.0,1121.0,118.0,100,0.0,22.6,0.0,31.4,6.7,2.8,40.3,46.2,4.1,5.0,5.1,0.1,83.7,87.6,16.3,12.4,81,0.0,,0.0,11.0,5.0,,25.0,16.0,5.0,14.0,8.0,,53,38,40.5,44.1,53.1,63.5,37.8,44.1,49.0,62.8,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,230822,2023-08-22,98662,ICUS,1,98,33938,0,6142,0,14272,1290,769,11405,20387,744,2594,1481,10,29794,30823,4144,3115,6984.0,0.0,58.0,0.0,5798.0,-511.0,1.0,545.0,7923.0,-354.0,1259.0,104.0,-5.0,7244.0,7216.0,-260.0,-232.0,100,0.0,18.1,0.0,42.1,3.8,2.3,33.6,60.1,2.2,7.6,4.4,0.0,87.8,90.8,12.2,9.2,88,0.0,,0.0,11.0,7.0,,24.0,20.0,6.0,13.0,9.0,,54,45,43.4,46.9,58.7,67.8,41.3,46.9,56.6,67.8,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,230829,2023-08-29,98662,ICUS,1,98,36732,98,6129,0,17812,1019,747,10391,22553,1060,2387,2074,6,32501,33588,4231,3144,2794.0,98.0,-13.0,0.0,3540.0,-271.0,-22.0,-1014.0,2166.0,316.0,-207.0,593.0,-4.0,2707.0,2765.0,87.0,29.0,100,0.3,16.7,0.0,48.5,2.8,2.0,28.3,61.4,2.9,6.5,5.6,0.0,88.5,91.4,11.5,8.6,95,,,0.0,11.0,5.0,,21.0,27.0,7.0,14.0,14.0,,54,52,48.2,48.1,64.1,68.6,45.0,48.1,60.0,68.6,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,230905,2023-09-05,98662,ICUS,1,98,36579,0,7101,0,16583,1408,747,10580,20679,937,3139,2760,6,31992,33638,4587,2941,-153.0,-98.0,972.0,0.0,-1229.0,389.0,0.0,189.0,-1874.0,-123.0,752.0,686.0,0.0,-509.0,50.0,356.0,-203.0,100,0.0,19.4,0.0,45.3,3.8,2.0,28.9,56.5,2.6,8.6,7.5,0.0,87.5,92.0,12.5,8.0,103,0.0,,0.0,10.0,7.0,,26.0,26.0,9.0,17.0,14.0,,61,55,48.0,47.8,62.5,68.7,46.0,47.8,59.8,68.7,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,230912,2023-09-12,98662,ICUS,1,98,40982,0,10082,0,18292,957,746,11238,20763,2694,3495,2879,7,36472,38128,4510,2854,4403.0,0.0,2981.0,0.0,1709.0,-451.0,-1.0,658.0,84.0,1757.0,356.0,119.0,1.0,4480.0,4490.0,-77.0,-87.0,100,0.0,24.6,0.0,44.6,2.3,1.8,27.4,50.7,6.6,8.5,7.0,0.0,89.0,93.0,11.0,7.0,109,0.0,,0.0,15.0,6.0,,29.0,24.0,12.0,15.0,15.0,,68,57,43.9,48.6,58.4,66.0,42.1,48.6,55.6,66.0,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,230919,2023-09-19,98662,ICUS,1,98,39249,0,21287,0,18552,1233,732,11601,10696,686,3386,2034,0,34957,36668,4292,2581,-1733.0,0.0,11205.0,0.0,260.0,276.0,-14.0,363.0,-10067.0,-2008.0,-109.0,-845.0,-7.0,-1515.0,-1460.0,-218.0,-273.0,100,0.0,54.2,0.0,47.3,3.1,1.9,29.6,27.3,1.7,8.6,5.2,0.0,89.1,93.4,10.9,6.6,104,0.0,,0.0,15.0,6.0,,28.0,24.0,,15.0,14.0,0.0,61,49,48.0,70.4,62.2,77.0,46.3,70.4,59.3,76.5,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,230926,2023-09-26,98662,ICUS,1,98,42373,50,22618,0,19113,904,679,13370,12204,691,3593,2278,0,37496,39374,4877,2999,3124.0,50.0,1331.0,0.0,561.0,-329.0,-53.0,1769.0,1508.0,5.0,207.0,244.0,0.0,2539.0,2706.0,585.0,418.0,100,0.1,53.4,0.0,45.1,2.1,1.6,31.6,28.8,1.6,8.5,5.4,0.0,88.5,92.9,11.5,7.1,102,,,0.0,14.0,5.0,,29.0,21.0,4.0,15.0,15.0,0.0,63,46,46.2,70.4,60.4,77.2,44.2,70.4,57.8,76.9,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,231003,2023-10-03,98662,ICUS,1,98,42340,0,24236,0,19287,799,663,13596,10552,802,3462,2109,0,37810,39161,4530,3179,-33.0,-50.0,1618.0,0.0,174.0,-105.0,-16.0,226.0,-1652.0,111.0,-131.0,-169.0,0.0,314.0,-213.0,-347.0,180.0,100,0.0,57.2,0.0,45.6,1.9,1.6,32.1,24.9,1.9,8.2,5.0,0.0,89.3,92.5,10.7,7.5,106,0.0,,0.0,14.0,,,31.0,20.0,,22.0,15.0,0.0,69,43,46.2,71.3,59.3,78.1,43.7,71.3,56.8,77.8,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,231010,2023-10-10,98662,ICUS,1,98,41288,0,24086,0,18580,1035,656,14201,9610,674,2834,2106,0,36945,38167,4343,3121,-1052.0,0.0,-150.0,0.0,-707.0,236.0,-7.0,605.0,-942.0,-128.0,-628.0,-3.0,0.0,-865.0,-994.0,-187.0,-58.0,100,0.0,58.3,0.0,45.0,2.5,1.6,34.4,23.3,1.6,6.9,5.1,0.0,89.5,92.4,10.5,7.6,101,0.0,,0.0,14.0,5.0,,31.0,15.0,,19.0,15.0,0.0,66,41,46.7,73.4,59.9,79.3,43.9,73.4,57.1,78.8,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,231017,2023-10-17,98662,ICUS,1,98,43051,0,24034,0,19504,605,640,14942,12465,657,2842,1789,0,38585,40190,4466,2861,1763.0,0.0,-52.0,0.0,924.0,-430.0,-16.0,741.0,2855.0,-17.0,8.0,-317.0,0.0,1640.0,2023.0,123.0,-260.0,100,0.0,55.8,0.0,45.3,1.4,1.5,34.7,29.0,1.5,6.6,4.2,0.0,89.6,93.4,10.4,6.6,96,0.0,,0.0,13.0,,,30.0,17.0,4.0,19.0,12.0,0.0,64,38,47.0,73.9,60.9,81.1,44.4,73.9,58.3,80.7,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,231024,2023-10-24,98662,ICUS,1,98,42670,0,24129,0,19470,596,762,15248,11193,413,2537,2197,0,38430,39290,4240,3380,-381.0,0.0,95.0,0.0,-34.0,-9.0,122.0,306.0,-1272.0,-244.0,-305.0,408.0,0.0,-155.0,-900.0,-226.0,519.0,100,0.0,56.5,0.0,45.6,1.4,1.8,35.7,26.2,1.0,5.9,5.1,0.0,90.1,92.1,9.9,7.9,91,0.0,,0.0,13.0,4.0,4.0,29.0,12.0,4.0,16.0,15.0,0.0,60,39,48.8,74.6,64.4,80.8,46.3,74.6,62.0,80.5,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,231031,2023-10-31,98662,ICUS,1,98,42803,0,24201,0,19659,793,733,14840,11307,503,2627,1936,0,38362,39473,4441,3330,133.0,0.0,72.0,0.0,189.0,197.0,-29.0,-408.0,114.0,90.0,90.0,-261.0,0.0,-68.0,183.0,201.0,-50.0,100,0.0,56.5,0.0,45.9,1.9,1.7,34.7,26.4,1.2,6.1,4.5,0.0,89.6,92.2,10.4,7.8,93,0.0,,0.0,14.0,4.0,4.0,27.0,14.0,5.0,19.0,13.0,0.0,64,38,48.6,74.6,63.8,80.9,46.3,74.6,61.4,80.7,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,231107,2023-11-07,98662,ICUS,1,98,41224,0,24206,0,17611,683,705,15598,8680,838,2569,2899,0,37321,38011,3903,3213,-1579.0,0.0,5.0,0.0,-2048.0,-110.0,-28.0,758.0,-2627.0,335.0,-58.0,963.0,0.0,-1041.0,-1462.0,-538.0,-117.0,100,0.0,58.7,0.0,42.7,1.7,1.7,37.8,21.1,2.0,6.2,7.0,0.0,90.5,92.2,9.5,7.8,100,0.0,,0.0,13.0,4.0,4.0,30.0,16.0,5.0,16.0,18.0,0.0,62,47,48.6,71.0,63.1,76.1,45.3,71.0,59.8,75.8,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,231114,2023-11-14,98662,ICUS,1,98,38842,0,24176,0,18271,291,702,14021,8182,422,1811,2098,0,35227,35871,3615,2971,-2382.0,0.0,-30.0,0.0,660.0,-392.0,-3.0,-1577.0,-498.0,-416.0,-758.0,-801.0,0.0,-2094.0,-2140.0,-288.0,-242.0,100,0.0,62.2,0.0,47.0,0.7,1.8,36.1,21.1,1.1,4.7,5.4,0.0,90.7,92.4,9.3,7.6,100,0.0,,0.0,16.0,,4.0,27.0,19.0,,17.0,15.0,0.0,63,44,48.6,73.4,62.5,79.1,46.1,73.4,60.0,78.6,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,231121,2023-11-21,98662,ICUS,1,98,37894,0,24274,0,16497,180,683,13890,6647,484,3052,2373,0,34606,34641,3288,3253,-948.0,0.0,98.0,0.0,-1774.0,-111.0,-19.0,-131.0,-1535.0,62.0,1241.0,275.0,0.0,-621.0,-1230.0,-327.0,282.0,100,0.0,64.1,0.0,43.5,0.5,1.8,36.7,17.5,1.3,8.1,6.3,0.0,91.3,91.4,8.7,8.6,96,0.0,,0.0,16.0,,,24.0,16.0,,17.0,18.0,0.0,59,43,43.0,74.9,57.2,80.5,40.4,74.9,54.6,79.7,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,231128,2023-11-28,98662,ICUS,1,98,39359,0,24274,0,13495,351,697,19793,6870,1047,1592,2590,0,36624,35829,2735,3530,1465.0,0.0,0.0,0.0,-3002.0,171.0,14.0,5903.0,223.0,563.0,-1460.0,217.0,0.0,2018.0,1188.0,-553.0,277.0,100,0.0,61.7,0.0,34.3,0.9,1.8,50.3,17.5,2.7,4.0,6.6,0.0,93.1,91.0,6.9,9.0,97,0.0,,0.0,14.0,,4.0,22.0,21.0,5.0,14.0,19.0,0.0,54,52,45.9,70.6,66.0,76.0,44.2,70.5,62.9,74.7,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,231205,2023-12-05,98662,ICUS,1,98,40451,0,24434,0,10867,1169,684,21106,5351,2690,2213,2849,0,37560,37177,2891,3274,1092.0,0.0,160.0,0.0,-2628.0,818.0,-13.0,1313.0,-1519.0,1643.0,621.0,259.0,0.0,936.0,1348.0,156.0,-256.0,100,0.0,60.4,0.0,26.9,2.9,1.7,52.2,13.2,6.7,5.5,7.0,0.0,92.9,91.9,7.1,8.1,99,0.0,,0.0,14.0,5.0,4.0,23.0,20.0,10.0,15.0,17.0,0.0,58,55,53.0,67.0,66.1,73.1,49.0,65.9,61.7,70.8,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,231212,2023-12-12,98662,ICUS,1,98,41345,0,24414,0,9400,991,634,23997,7499,2195,2003,2927,0,38229,38660,3116,2685,894.0,0.0,-20.0,0.0,-1467.0,-178.0,-50.0,2891.0,2148.0,-495.0,-210.0,78.0,0.0,669.0,1483.0,225.0,-589.0,100,0.0,59.0,0.0,22.7,2.4,1.5,58.0,18.1,5.3,4.8,7.1,0.0,92.5,93.5,7.5,6.5,99,0.0,,0.0,14.0,,4.0,26.0,19.0,13.0,13.0,20.0,0.0,58,58,54.2,70.3,68.2,77.2,51.6,70.0,65.6,74.9,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,231219,2023-12-19,98662,ICUS,1,98,21734,0,4471,0,8147,1633,653,9189,9135,713,793,2100,0,19495,18705,2239,3029,-19611.0,0.0,-19943.0,0.0,-1253.0,642.0,19.0,-14808.0,1636.0,-1482.0,-1210.0,-827.0,0.0,-18734.0,-19955.0,-877.0,344.0,100,0.0,20.6,0.0,37.5,7.5,3.0,42.3,42.0,3.3,3.6,9.7,0.0,89.7,86.1,10.3,13.9,86,0.0,,0.0,12.0,5.0,,18.0,22.0,4.0,9.0,18.0,0.0,42,50,49.6,40.2,65.3,55.5,46.6,39.7,61.1,53.1,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,231226,2023-12-26,98662,ICUS,1,98,22039,0,4243,0,6592,1924,679,10373,9064,962,1045,1820,0,19651,18692,2388,3347,305.0,0.0,-228.0,0.0,-1555.0,291.0,26.0,1184.0,-71.0,249.0,252.0,-280.0,0.0,156.0,-13.0,149.0,318.0,100,0.0,19.3,0.0,29.9,8.7,3.1,47.1,41.1,4.4,4.7,8.3,0.0,89.2,84.8,10.8,15.2,90,0.0,,0.0,12.0,5.0,,21.0,22.0,4.0,11.0,17.0,0.0,47,50,47.5,41.5,61.3,56.5,43.3,40.1,57.2,53.6,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
USD INDEX - ICE FUTURES U.S.,240102,2024-01-02,98662,ICUS,1,98,23916,0,4089,0,4551,2448,909,13813,10264,1034,1152,1906,0,21459,20650,2457,3266,1877.0,0.0,-154.0,0.0,-2041.0,524.0,230.0,3440.0,1200.0,72.0,107.0,86.0,0.0,1808.0,1958.0,69.0,-81.0,100,0.0,17.1,0.0,19.0,10.2,3.8,57.8,42.9,4.3,4.8,8.0,0.0,89.7,86.3,10.3,13.7,84,0.0,,0.0,10.0,4.0,,22.0,21.0,4.0,9.0,16.0,0.0,43,48,47.0,40.4,62.7,56.9,43.2,37.7,58.8,54.1,(U.S. DOLLAR INDEX X $1000),F90,FutOnly
