Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,220726,2022-07-26,26603,CBT ,0,26,396531,118336,11829,69835,162661,289055,350832,370719,45699,25812,83519,38570,3082,242,33702,71951,72514,75275,11005,8244,313012,110345,39326,39014,128959,217104,278318,295444,34694,17568,-4056.0,5146.0,-687.0,-5307.0,-5851.0,239.0,-6012.0,-5755.0,1956.0,1699.0,100,29.8,3.0,17.6,41.0,72.9,88.5,93.5,11.5,6.5,100,46.2,3.7,0.3,40.4,86.1,86.8,90.1,13.2,9.9,100,35.3,12.6,12.5,41.2,69.4,88.9,94.4,11.1,5.6,271,103,25,77,89,96,226,184,185,53,17,7,67,75,122,98,254,95,42,66,76,80,201,164,12.7,33.3,20.9,45.0,10.2,30.5,17.6,38.9,33.2,35.2,43.0,46.7,29.9,30.4,37.7,39.6,13.4,32.8,22.4,47.1,12.5,31.7,21.5,44.2,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,220802,2022-08-02,26603,CBT ,0,26,394764,119342,9566,71374,157419,289591,348135,370531,46629,24233,67605,31878,3319,59,26238,58289,58175,61667,9430,5938,327159,116342,35125,42437,131181,231302,289960,308864,37199,18295,-1767.0,1006.0,-2263.0,1539.0,-5242.0,536.0,-2697.0,-188.0,930.0,-1579.0,100,30.2,2.4,18.1,39.9,73.4,88.2,93.9,11.8,6.1,100,47.2,4.9,0.1,38.8,86.2,86.1,91.2,13.9,8.8,100,35.6,10.7,13.0,40.1,70.7,88.6,94.4,11.4,5.6,266,98,27,76,88,98,221,183,170,39,20,2,52,70,92,91,255,96,37,66,80,87,205,167,12.8,32.0,21.0,44.0,10.3,29.7,17.7,39.0,39.1,32.6,49.8,42.1,39.1,32.4,48.5,41.9,12.9,33.6,21.8,47.0,12.4,32.1,21.0,44.7,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,220809,2022-08-09,26603,CBT ,0,26,405706,123666,11490,73728,163088,298284,360482,383502,45224,22204,61736,30546,4605,7,23187,51969,53740,56581,7996,5155,343970,120215,33980,46626,139901,246315,306742,326921,37228,17049,10942.0,4324.0,1924.0,2354.0,5669.0,8693.0,12347.0,12971.0,-1405.0,-2029.0,100,30.5,2.8,18.2,40.2,73.5,88.9,94.5,11.1,5.5,100,49.5,7.5,0.0,37.6,84.2,87.0,91.6,13.0,8.3,100,34.9,9.9,13.6,40.7,71.6,89.2,95.0,10.8,5.0,282,113,24,84,89,101,236,194,174,45,17,2,48,75,94,93,270,107,37,76,83,89,224,176,12.7,33.6,20.7,45.5,9.9,31.8,17.5,40.9,39.1,31.4,48.9,41.2,39.0,30.9,47.8,40.7,12.3,35.5,21.3,48.5,11.7,34.1,20.3,46.3,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,220816,2022-08-16,26603,CBT ,0,26,414099,127369,15206,73829,164277,300136,365475,389171,48624,24928,51274,29250,3890,7,14747,42150,44004,46047,7270,5227,362825,123790,36987,48151,149530,257986,321471,343124,41354,19701,8393.0,3703.0,3716.0,101.0,1189.0,1852.0,4993.0,5669.0,3400.0,2724.0,100,30.8,3.7,17.8,39.7,72.5,88.3,94.0,11.7,6.0,100,57.0,7.6,0.0,28.8,82.2,85.8,89.8,14.2,10.2,100,34.1,10.2,13.3,41.2,71.1,88.6,94.6,11.4,5.4,271,103,25,78,91,97,229,185,156,39,19,2,44,64,83,85,261,101,36,71,83,88,216,170,12.6,33.6,20.3,45.5,9.8,32.6,17.3,41.7,44.8,31.7,53.9,43.6,44.0,31.7,52.3,43.5,11.7,34.8,20.4,47.7,11.1,33.7,19.5,45.7,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,220823,2022-08-23,26603,CBT ,0,26,421420,129271,11717,70592,171338,312585,371201,394894,50219,26526,42419,23951,3648,0,11930,33524,35881,37172,6538,5247,379001,127284,30033,48628,159408,279061,335320,357722,43681,21279,7321.0,1902.0,-3489.0,-3237.0,7061.0,12449.0,5726.0,5723.0,1595.0,1598.0,100,30.7,2.8,16.8,40.7,74.2,88.1,93.7,11.9,6.3,100,56.5,8.6,0.0,28.1,79.0,84.6,87.6,15.4,12.4,100,33.6,7.9,12.8,42.1,73.6,88.5,94.4,11.5,5.6,276,112,26,80,93,96,239,184,137,30,18,0,39,59,69,77,269,113,30,72,84,87,226,169,12.5,35.1,20.2,47.0,9.7,34.3,17.0,43.4,49.0,29.1,57.4,43.3,48.4,28.7,55.8,42.9,11.7,36.2,20.1,48.6,10.7,35.3,18.6,46.5,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,220830,2022-08-30,26603,CBT ,0,26,391177,126866,10677,49166,168316,306151,344348,365994,46829,25183,2570,396,191,0,1787,1728,2183,1919,387,651,388607,127057,11073,48579,166529,304423,342165,364075,46442,24532,-30243.0,-2405.0,-1040.0,-21426.0,-3022.0,-6434.0,-26853.0,-28900.0,-3390.0,-1343.0,100,32.4,2.7,12.6,43.0,78.3,88.0,93.6,12.0,6.4,100,15.4,7.4,0.0,69.5,67.2,84.9,74.7,15.1,25.3,100,32.7,2.8,12.5,42.9,78.3,88.0,93.7,12.0,6.3,268,103,24,67,95,99,228,174,32,4,1,0,7,21,11,22,268,103,28,67,95,98,228,173,11.2,38.1,19.4,48.9,10.2,36.4,18.1,45.8,69.0,39.8,84.4,59.7,69.0,39.8,84.4,59.7,11.3,38.3,19.6,49.2,10.3,37.0,18.2,46.4,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,220906,2022-09-06,26603,CBT ,0,26,389152,125905,18770,48142,170122,296768,344169,363680,44983,25472,382555,126319,20519,44498,167507,292872,338324,357889,44231,24666,6597,2730,1395,500,2615,3896,5845,5791,752,806,-2025.0,-961.0,8093.0,-1024.0,1806.0,-9383.0,-179.0,-2314.0,-1846.0,289.0,100,32.4,4.8,12.4,43.7,76.3,88.4,93.5,11.6,6.5,100,33.0,5.4,11.6,43.8,76.6,88.4,93.6,11.6,6.4,100,41.4,21.1,7.6,39.6,59.1,88.6,87.8,11.4,12.2,268,101,28,70,95,99,224,181,268,102,28,70,95,99,224,181,50,12,6,8,23,10,40,22,12.0,35.9,20.2,46.7,10.2,34.0,18.0,42.9,12.2,36.4,20.4,46.9,10.4,34.7,18.3,43.4,53.1,54.8,68.1,74.5,51.7,52.7,62.1,67.8,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,220913,2022-09-13,26603,CBT ,0,26,383899,127398,13221,45114,162437,300203,334949,358538,48950,25361,377409,127665,14786,41914,159758,296275,329337,352975,48072,24434,6490,2527,1229,406,2679,3928,5612,5563,878,927,-5253.0,1493.0,-5549.0,-3028.0,-7685.0,3435.0,-9220.0,-5142.0,3967.0,-111.0,100,33.2,3.4,11.8,42.3,78.2,87.2,93.4,12.8,6.6,100,33.8,3.9,11.1,42.3,78.5,87.3,93.5,12.7,6.5,100,38.9,18.9,6.3,41.3,60.5,86.5,85.7,13.5,14.3,272,107,22,78,98,97,235,182,272,106,24,77,98,96,235,180,50,12,6,7,22,12,37,23,12.4,36.3,20.4,47.0,10.2,34.7,17.9,43.7,12.6,36.7,20.7,47.2,10.4,35.4,18.2,44.2,52.3,52.9,68.3,72.5,50.3,50.6,60.7,66.4,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,220920,2022-09-20,26603,CBT ,0,26,392512,138080,11610,47310,156677,308531,342067,367451,50445,25061,385630,138576,12997,43799,153868,304560,336243,361356,49387,24274,6882,2342,1451,673,2809,3971,5824,6095,1058,787,8613.0,10682.0,-1611.0,2196.0,-5760.0,8328.0,7118.0,8913.0,1495.0,-300.0,100,35.2,3.0,12.1,39.9,78.6,87.1,93.6,12.9,6.4,100,35.9,3.4,11.4,39.9,79.0,87.2,93.7,12.8,6.3,100,34.0,21.1,9.8,40.8,57.7,84.6,88.6,15.4,11.4,276,114,23,66,96,95,233,171,276,115,23,66,96,95,233,171,51,11,7,10,22,12,38,27,12.2,37.7,20.2,47.4,10.1,36.4,17.7,45.4,12.4,38.2,20.6,47.6,10.3,37.1,18.0,46.0,47.9,52.7,65.6,72.7,45.9,50.5,58.3,65.7,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,220927,2022-09-27,26603,CBT ,0,26,380991,129268,14193,53308,151416,289787,333992,357288,46999,23703,374115,129571,15448,49788,148860,285623,328219,350859,45896,23256,6876,2460,1508,757,2556,4164,5773,6429,1103,447,-11521.0,-8812.0,2583.0,5998.0,-5261.0,-18744.0,-8075.0,-10163.0,-3446.0,-1358.0,100,33.9,3.7,14.0,39.7,76.1,87.7,93.8,12.3,6.2,100,34.6,4.1,13.3,39.8,76.3,87.7,93.8,12.3,6.2,100,35.8,21.9,11.0,37.2,60.6,84.0,93.5,16.0,6.5,262,100,24,65,97,94,221,168,262,101,24,64,97,93,221,166,50,10,7,8,23,13,37,26,11.7,36.3,19.9,46.8,10.4,34.0,18.1,44.1,11.8,36.8,20.2,47.0,10.6,34.7,18.4,44.6,47.7,53.6,65.5,75.4,44.9,50.8,57.3,67.1,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,221004,2022-10-04,26603,CBT ,0,26,359963,122942,17020,48669,143948,269898,315559,335587,44404,24376,352202,123524,18445,44218,141086,265691,308828,328354,43374,23848,7761,3215,2372,654,2862,4207,6731,7233,1030,528,-21028.0,-6326.0,2827.0,-4639.0,-7468.0,-19889.0,-18433.0,-21701.0,-2595.0,673.0,100,34.2,4.7,13.5,40.0,75.0,87.7,93.2,12.3,6.8,100,35.1,5.2,12.6,40.1,75.4,87.7,93.2,12.3,6.8,100,41.4,30.6,8.4,36.9,54.2,86.7,93.2,13.3,6.8,252,86,31,64,92,90,207,167,252,88,30,63,92,90,207,166,56,13,8,8,24,13,41,27,12.6,35.5,21.6,45.9,11.1,34.4,18.7,44.3,12.9,36.2,22.1,46.5,11.3,35.3,19.2,45.0,50.5,53.8,66.0,73.4,48.9,52.0,61.4,67.3,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,221011,2022-10-11,26603,CBT ,0,26,360308,116691,20090,47634,148712,267134,313037,334858,47271,25450,351172,117637,22073,41596,145690,262702,304923,326371,46249,24801,9136,4123,3086,969,3022,4432,8114,8487,1022,649,345.0,-6251.0,3070.0,-1035.0,4764.0,-2764.0,-2522.0,-729.0,2867.0,1074.0,100,32.4,5.6,13.2,41.3,74.1,86.9,92.9,13.1,7.1,100,33.5,6.3,11.8,41.5,74.8,86.8,92.9,13.2,7.1,100,45.1,33.8,10.6,33.1,48.5,88.8,92.9,11.2,7.1,248,86,33,68,93,82,209,163,248,88,34,66,92,82,208,161,65,14,11,9,28,14,48,30,13.5,35.4,22.4,45.4,10.7,34.1,18.1,43.4,13.9,36.2,22.9,46.1,11.0,35.2,19.0,44.3,50.2,54.8,65.0,70.5,46.9,50.4,58.3,64.3,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,221018,2022-10-18,26603,CBT ,0,26,372161,119484,20352,51446,152664,274774,323594,346572,48567,25589,362412,120637,22387,45072,149348,270198,315057,337657,47355,24755,9749,4065,3183,1156,3316,4576,8537,8915,1212,834,11853.0,2793.0,262.0,3812.0,3952.0,7640.0,10557.0,11714.0,1296.0,139.0,100,32.1,5.5,13.8,41.0,73.8,87.0,93.1,13.0,6.9,100,33.3,6.2,12.4,41.2,74.6,86.9,93.2,13.1,6.8,100,41.7,32.6,11.9,34.0,46.9,87.6,91.4,12.4,8.6,249,87,28,71,95,88,210,171,249,90,29,69,95,87,210,168,66,15,10,10,29,15,50,31,13.2,35.2,21.3,45.5,10.2,33.9,16.9,42.6,13.5,36.0,21.9,46.3,10.5,35.0,17.6,43.5,48.7,50.4,61.9,65.3,44.5,44.5,55.6,58.6,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,221025,2022-10-25,26603,CBT ,0,26,388147,130508,14362,54863,153931,295163,339302,364388,48845,23759,377498,131340,16182,48198,150379,290289,329917,354669,47581,22829,10649,4460,3472,1373,3552,4874,9385,9719,1264,930,15986.0,11024.0,-5990.0,3417.0,1267.0,20389.0,15708.0,17816.0,278.0,-1830.0,100,33.6,3.7,14.1,39.7,76.0,87.4,93.9,12.6,6.1,100,34.8,4.3,12.8,39.8,76.9,87.4,94.0,12.6,6.0,100,41.9,32.6,12.9,33.4,45.8,88.1,91.3,11.9,8.7,257,100,20,70,99,91,225,167,257,104,21,70,99,89,225,165,70,17,11,11,28,18,51,36,11.3,38.8,19.1,48.3,10.0,37.5,16.4,46.3,11.6,39.7,19.6,49.0,10.2,38.8,16.9,47.3,48.3,46.6,61.1,63.6,43.5,42.6,54.5,55.9,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,221101,2022-11-01,26603,CBT ,0,26,391398,136751,17243,54668,149869,295155,341288,367066,50110,24332,380257,137317,19389,48139,146228,289503,331684,357031,48573,23226,11141,4618,3038,1345,3641,5652,9604,10035,1537,1106,3251.0,6243.0,2881.0,-195.0,-4062.0,-8.0,1986.0,2678.0,1265.0,573.0,100,34.9,4.4,14.0,38.3,75.4,87.2,93.8,12.8,6.2,100,36.1,5.1,12.7,38.5,76.1,87.2,93.9,12.8,6.1,100,41.5,27.3,12.1,32.7,50.7,86.2,90.1,13.8,9.9,268,107,27,77,92,90,232,175,268,110,28,76,92,88,232,172,68,16,9,9,30,20,51,35,10.7,38.4,18.3,49.1,10.0,37.1,16.5,46.9,11.0,39.1,18.8,49.7,10.3,38.2,17.0,47.9,47.8,43.1,60.2,62.3,43.0,42.0,53.5,55.9,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,221108,2022-11-08,26603,CBT ,0,26,410292,138146,16912,65642,153972,301568,357760,384122,52532,26170,397808,139060,19267,58205,149658,295069,346923,372541,50885,25267,12484,4782,3341,1741,4314,6499,10837,11581,1647,903,18894.0,1395.0,-331.0,10974.0,4103.0,6413.0,16472.0,17056.0,2422.0,1838.0,100,33.7,4.1,16.0,37.5,73.5,87.2,93.6,12.8,6.4,100,35.0,4.8,14.6,37.6,74.2,87.2,93.6,12.8,6.4,100,38.3,26.8,13.9,34.6,52.1,86.8,92.8,13.2,7.2,268,106,25,73,95,87,236,168,268,109,26,72,95,86,236,166,68,16,8,10,30,19,52,34,10.6,38.1,18.5,48.6,9.8,36.7,16.3,46.2,10.9,38.8,19.0,49.1,10.1,37.7,16.8,47.2,44.2,45.1,56.7,64.4,37.8,44.2,48.7,57.3,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,221115,2022-11-15,26603,CBT ,0,26,400222,125175,20426,60942,167387,291669,353504,373037,46718,27185,386274,125562,22019,53844,161783,283992,341189,359855,45085,26419,13948,4747,3541,1964,5604,7677,12315,13182,1633,766,-10070.0,-12971.0,3514.0,-4700.0,13415.0,-9899.0,-4256.0,-11085.0,-5814.0,1015.0,100,31.3,5.1,15.2,41.8,72.9,88.3,93.2,11.7,6.8,100,32.5,5.7,13.9,41.9,73.5,88.3,93.2,11.7,6.8,100,34.0,25.4,14.1,40.2,55.0,88.3,94.5,11.7,5.5,263,88,34,76,105,92,232,177,263,92,33,75,104,90,230,175,73,17,9,10,32,21,56,35,11.1,37.1,19.5,47.0,9.8,35.4,16.6,44.5,11.5,37.8,20.2,47.1,10.2,36.5,17.2,45.4,40.8,44.8,56.2,65.6,36.3,43.9,48.3,56.6,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,221122,2022-11-22,26603,CBT ,0,26,395596,123111,22041,59014,165917,287228,348042,368283,47554,27313,379954,124136,23809,50369,159653,279556,334158,353734,45796,26220,15642,5135,4392,2485,6264,7672,13884,14549,1758,1093,-4626.0,-2064.0,1615.0,-1928.0,-1470.0,-4441.0,-5462.0,-4754.0,836.0,128.0,100,31.1,5.6,14.9,41.9,72.6,88.0,93.1,12.0,6.9,100,32.7,6.3,13.3,42.0,73.6,87.9,93.1,12.1,6.9,100,32.8,28.1,15.9,40.0,49.0,88.8,93.0,11.2,7.0,268,97,32,75,109,93,236,181,268,97,34,74,109,93,235,181,74,15,12,11,33,20,56,37,11.1,37.6,18.7,47.3,9.8,35.2,16.7,44.4,11.6,38.4,19.5,47.7,10.2,36.5,17.4,45.5,40.9,43.7,56.1,67.3,33.9,42.8,46.6,55.1,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,221129,2022-11-29,26603,CBT ,0,26,369599,122479,20140,54044,149139,271386,325662,345570,43937,24029,353559,123159,21950,45696,142839,263237,311694,330883,41865,22676,16040,5185,4055,2483,6300,8149,13968,14687,2072,1353,-25997.0,-632.0,-1901.0,-4970.0,-16778.0,-15842.0,-22380.0,-22713.0,-3617.0,-3284.0,100,33.1,5.4,14.6,40.4,73.4,88.1,93.5,11.9,6.5,100,34.8,6.2,12.9,40.4,74.5,88.2,93.6,11.8,6.4,100,32.3,25.3,15.5,39.3,50.8,87.1,91.6,12.9,8.4,263,106,28,71,93,87,222,172,263,105,31,70,92,87,220,172,73,15,11,11,34,20,57,36,12.2,40.0,20.0,49.7,11.1,37.9,18.5,47.3,12.7,40.9,20.9,50.3,11.6,39.3,19.4,48.5,39.9,42.2,54.7,66.9,33.0,41.4,45.4,55.0,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,221206,2022-12-06,26603,CBT ,0,26,388478,140034,17860,53222,147251,289012,340507,360094,47971,28384,369439,137797,19519,44990,140998,278203,323785,342712,45654,26727,19039,5614,1718,4855,6253,10809,16722,17382,2317,1657,18879.0,17555.0,-2280.0,-822.0,-1888.0,17626.0,14845.0,14524.0,4034.0,4355.0,100,36.0,4.6,13.7,37.9,74.4,87.7,92.7,12.3,7.3,100,37.3,5.3,12.2,38.2,75.3,87.6,92.8,12.4,7.2,100,29.5,9.0,25.5,32.8,56.8,87.8,91.3,12.2,8.7,277,111,25,78,98,97,236,186,277,112,27,77,97,94,234,183,82,23,8,9,37,24,65,37,12.0,38.9,20.1,48.6,11.1,36.6,18.8,46.0,12.6,40.0,21.1,49.3,11.6,38.0,19.7,47.1,38.0,36.5,52.5,60.1,22.2,30.5,32.6,44.8,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,221213,2022-12-13,26603,CBT ,0,26,392236,148357,14825,53868,142149,294290,344374,362983,47862,29253,368906,145179,16675,44775,133853,280295,323807,341745,45099,27161,23330,7580,2552,4691,8296,13995,20567,21238,2763,2092,3758.0,8323.0,-3035.0,646.0,-5102.0,5278.0,3867.0,2889.0,-109.0,869.0,100,37.8,3.8,13.7,36.2,75.0,87.8,92.5,12.2,7.5,100,39.4,4.5,12.1,36.3,76.0,87.8,92.6,12.2,7.4,100,32.5,10.9,20.1,35.6,60.0,88.2,91.0,11.8,9.0,284,114,38,82,92,93,243,186,284,116,38,79,92,89,241,181,92,25,14,13,38,26,71,46,11.5,38.6,19.9,48.6,11.1,36.9,18.9,46.4,11.6,39.5,20.6,48.9,11.6,37.9,19.5,47.1,36.6,40.5,49.5,63.4,24.6,34.6,34.8,46.3,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,221220,2022-12-20,26603,CBT ,0,26,407746,153869,13798,55656,148412,310579,357937,380033,49809,27713,382766,149859,16577,46101,139686,294339,335646,357017,47120,25749,24980,9035,2246,4530,8726,16240,22291,23016,2689,1964,15510.0,5512.0,-1027.0,1788.0,6263.0,16289.0,13563.0,17050.0,1947.0,-1540.0,100,37.7,3.4,13.6,36.4,76.2,87.8,93.2,12.2,6.8,100,39.2,4.3,12.0,36.5,76.9,87.7,93.3,12.3,6.7,100,36.2,9.0,18.1,34.9,65.0,89.2,92.1,10.8,7.9,288,118,32,81,99,102,248,195,287,114,37,78,98,98,245,189,95,28,8,11,43,29,76,44,11.2,38.3,19.6,49.3,10.6,36.5,18.4,46.6,11.5,38.7,20.4,49.3,11.1,37.2,19.2,47.0,34.2,43.1,46.9,64.8,23.8,38.1,33.8,50.2,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,221227,2022-12-27,26603,CBT ,0,26,401630,159296,12423,52037,145226,310725,356559,375185,45071,26445,375354,155293,16156,41363,136418,293201,333074,350720,42280,24634,26276,10060,2324,4617,8808,17524,23485,24465,2791,1811,-6116.0,5427.0,-1375.0,-3619.0,-3186.0,146.0,-1378.0,-4848.0,-4738.0,-1268.0,100,39.7,3.1,13.0,36.2,77.4,88.8,93.4,11.2,6.6,100,41.4,4.3,11.0,36.3,78.1,88.7,93.4,11.3,6.6,100,38.3,8.8,17.6,33.5,66.7,89.4,93.1,10.6,6.9,284,111,31,79,100,99,244,188,283,108,37,76,99,95,240,183,104,30,11,13,45,30,81,49,11.7,39.0,20.2,50.9,10.9,37.6,19.0,47.7,12.1,39.4,21.3,51.0,11.5,38.3,19.9,48.1,32.8,45.1,44.2,64.2,22.1,38.8,31.7,50.3,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,230103,2023-01-03,26603,CBT ,0,26,404562,170218,13650,50809,141313,317283,362340,381742,42222,22820,376574,165722,18151,39207,132562,298420,337491,355778,39083,20796,27988,11100,2103,4998,8751,18863,24849,25964,3139,2024,2932.0,10922.0,1227.0,-1228.0,-3913.0,6558.0,5781.0,6557.0,-2849.0,-3625.0,100,42.1,3.4,12.6,34.9,78.4,89.6,94.4,10.4,5.6,100,44.0,4.8,10.4,35.2,79.2,89.6,94.5,10.4,5.5,100,39.7,7.5,17.9,31.3,67.4,88.8,92.8,11.2,7.2,293,120,35,71,93,97,237,187,292,120,38,69,92,95,234,184,108,31,9,13,47,31,86,48,11.6,40.1,20.3,50.7,10.9,38.1,19.1,48.2,12.2,40.5,21.6,50.7,11.4,38.8,20.4,48.7,33.6,47.5,44.9,65.9,22.0,40.4,31.4,50.5,(CONTRACTS OF 100 TONS)
SOYBEAN MEAL - CHICAGO BOARD OF TRADE,230110,2023-01-10,26603,CBT ,0,26,408767,171785,14075,58229,130280,310860,360294,383164,48473,25603,377726,168701,19976,43705,120742,290789,333148,354470,44578,23256,31041,11905,2920,5703,9538,20071,27146,28694,3895,2347,4205.0,1567.0,425.0,7420.0,-11033.0,-6423.0,-2046.0,1422.0,6251.0,2783.0,100,42.0,3.4,14.2,31.9,76.0,88.1,93.7,11.9,6.3,100,44.7,5.3,11.6,32.0,77.0,88.2,93.8,11.8,6.2,100,38.4,9.4,18.4,30.7,64.7,87.5,92.4,12.5,7.6,293,117,35,74,92,97,236,191,292,116,38,72,89,96,230,190,108,32,10,12,47,32,85,49,10.7,39.3,19.6,49.5,10.4,38.0,18.5,47.6,11.4,39.8,20.9,49.9,11.0,38.7,19.9,48.1,33.1,45.3,45.0,64.0,23.1,40.5,31.4,52.0,(CONTRACTS OF 100 TONS)
