Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
FED FUNDS - CHICAGO BOARD OF TRADE,220927,2022-09-27,45601,CBT ,0,45,1756969,270657,501106,487669,95,45176,21370,548014,306390,341183,49984,0,8815,1727787,1711709,29182,45260,37771.0,-13835.0,58304.0,29526.0,-1405.0,-12494.0,11819.0,45679.0,-16170.0,-29155.0,5819.0,-2569.0,-421.0,48027.0,38840.0,-10256.0,-1069.0,100,15.4,28.5,27.8,0.0,2.6,1.2,31.2,17.4,19.4,2.8,0.0,0.5,98.3,97.4,1.7,2.6,128,27.0,33.0,56.0,,4.0,,31.0,20.0,40.0,10.0,0.0,5.0,119,113,31.8,34.0,50.0,50.9,26.3,29.4,32.8,36.9,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,221004,2022-10-04,45601,CBT ,0,45,1516168,227941,355827,410925,108,44861,26142,414967,262814,358941,43515,4925,8012,1490551,1472447,25617,43721,-240801.0,-42716.0,-145279.0,-76744.0,13.0,-315.0,4772.0,-133047.0,-43576.0,17758.0,-6469.0,4925.0,-803.0,-237236.0,-239262.0,-3565.0,-1539.0,100,15.0,23.5,27.1,0.0,3.0,1.7,27.4,17.3,23.7,2.9,0.3,0.5,98.3,97.1,1.7,2.9,121,22.0,33.0,52.0,,5.0,,25.0,20.0,41.0,9.0,,4.0,113,108,32.3,33.1,48.6,46.1,25.3,24.4,33.0,30.2,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,221011,2022-10-11,45601,CBT ,0,45,1617720,224849,342592,431935,135,86513,33143,459914,281503,385062,53920,5139,5957,1594915,1571844,22805,45876,101552.0,-3092.0,-13235.0,21010.0,27.0,41652.0,7001.0,44947.0,18689.0,26121.0,10405.0,214.0,-2055.0,104364.0,99397.0,-2812.0,2155.0,100,13.9,21.2,26.7,0.0,5.3,2.0,28.4,17.4,23.8,3.3,0.3,0.4,98.6,97.2,1.4,2.8,136,23.0,38.0,54.0,,5.0,4.0,25.0,25.0,44.0,13.0,,5.0,128,115,32.6,31.1,47.5,43.3,25.7,22.8,33.0,28.7,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,221018,2022-10-18,45601,CBT ,0,45,1649078,222015,375766,441790,7519,84062,34173,477267,299952,368540,64990,3317,2930,1619224,1610530,29854,38548,31358.0,-2834.0,33174.0,9855.0,7384.0,-2451.0,1030.0,17353.0,18449.0,-16522.0,11070.0,-1822.0,-3027.0,24309.0,38686.0,7049.0,-7328.0,100,13.5,22.8,26.8,0.5,5.1,2.1,28.9,18.2,22.3,3.9,0.2,0.2,98.2,97.7,1.8,2.3,140,23.0,39.0,55.0,4.0,4.0,4.0,27.0,24.0,43.0,12.0,,5.0,128,119,31.9,29.7,46.6,41.5,25.9,22.7,32.8,29.9,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,221025,2022-10-25,45601,CBT ,0,45,1710395,232536,405219,456320,8223,100324,15214,512956,305124,386401,66820,2355,4227,1682697,1675184,27698,35211,61317.0,10521.0,29453.0,14530.0,704.0,16262.0,-18959.0,35689.0,5172.0,17861.0,1830.0,-962.0,1297.0,63473.0,64654.0,-2156.0,-3337.0,100,13.6,23.7,26.7,0.5,5.9,0.9,30.0,17.8,22.6,3.9,0.1,0.2,98.4,97.9,1.6,2.1,143,23.0,39.0,56.0,5.0,4.0,4.0,26.0,27.0,45.0,13.0,,4.0,131,121,32.7,28.5,47.0,39.8,26.5,23.0,33.4,31.4,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,221101,2022-11-01,45601,CBT ,0,45,1364703,276825,256819,353718,3561,96810,14496,310176,245629,347436,28767,6280,4633,1339612,1325821,25091,38882,-345692.0,44289.0,-148400.0,-102602.0,-4662.0,-3514.0,-718.0,-202780.0,-59495.0,-38965.0,-38053.0,3925.0,406.0,-343085.0,-349363.0,-2607.0,3671.0,100,20.3,18.8,25.9,0.3,7.1,1.1,22.7,18.0,25.5,2.1,0.5,0.3,98.2,97.2,1.8,2.8,130,24.0,33.0,49.0,,4.0,4.0,26.0,25.0,46.0,8.0,,4.0,117,116,30.1,26.9,44.8,38.4,23.5,21.9,30.5,29.3,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,221108,2022-11-08,45601,CBT ,0,45,1490683,287345,302807,383538,5480,129970,10934,354841,248252,360603,51250,9913,3667,1457658,1449684,33025,40999,125980.0,10520.0,45988.0,29820.0,1919.0,33160.0,-3562.0,44665.0,2623.0,13167.0,22483.0,3633.0,-966.0,118046.0,123863.0,7934.0,2117.0,100,19.3,20.3,25.7,0.4,8.7,0.7,23.8,16.7,24.2,3.4,0.7,0.2,97.8,97.2,2.2,2.8,126,25.0,32.0,49.0,,5.0,4.0,27.0,20.0,42.0,9.0,,4.0,114,111,28.6,28.9,42.6,42.5,19.7,25.2,26.7,35.0,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,221115,2022-11-15,45601,CBT ,0,45,1488043,272483,315493,426565,0,92992,9538,370295,232619,344820,23938,19075,1885,1449524,1442987,38519,45056,-2640.0,-14862.0,12686.0,43027.0,-5480.0,-36978.0,-1396.0,15454.0,-15633.0,-15783.0,-27312.0,9162.0,-1782.0,-8134.0,-6697.0,5494.0,4057.0,100,18.3,21.2,28.7,0.0,6.2,0.6,24.9,15.6,23.2,1.6,1.3,0.1,97.4,97.0,2.6,3.0,126,25.0,33.0,50.0,0.0,6.0,,27.0,26.0,44.0,5.0,,4.0,113,113,28.9,28.6,43.8,41.2,19.7,23.1,28.0,30.3,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,221122,2022-11-22,45601,CBT ,0,45,1585055,270810,349892,415232,0,105326,12552,435400,261376,376695,37755,19075,2612,1551056,1542760,33999,42295,97012.0,-1673.0,34399.0,-11333.0,0.0,12334.0,3014.0,65105.0,28757.0,31875.0,13817.0,0.0,727.0,101532.0,99773.0,-4520.0,-2761.0,100,17.1,22.1,26.2,0.0,6.6,0.8,27.5,16.5,23.8,2.4,1.2,0.2,97.9,97.3,2.1,2.7,128,26.0,33.0,53.0,0.0,6.0,4.0,32.0,20.0,44.0,6.0,,5.0,118,116,26.2,28.2,40.9,40.5,19.7,24.9,28.3,32.3,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,221129,2022-11-29,45601,CBT ,0,45,1641595,328967,340362,414825,1900,114259,12553,430267,319474,377582,42391,19075,2613,1611098,1600743,30497,40852,56540.0,58157.0,-9530.0,-407.0,1900.0,8933.0,1.0,-5133.0,58098.0,887.0,4636.0,0.0,1.0,60042.0,57983.0,-3502.0,-1443.0,100,20.0,20.7,25.3,0.1,7.0,0.8,26.2,19.5,23.0,2.6,1.2,0.2,98.1,97.5,1.9,2.5,135,27.0,33.0,54.0,,5.0,4.0,33.0,23.0,48.0,7.0,,5.0,124,122,26.9,27.5,42.2,39.9,19.4,24.5,28.9,32.4,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,221206,2022-12-06,45601,CBT ,0,45,1323028,398965,285813,339501,0,69771,7886,232005,286436,274438,39003,19075,1220,1293018,1284140,30010,38888,-318567.0,69998.0,-54549.0,-75324.0,-1900.0,-44488.0,-4667.0,-198262.0,-33038.0,-103144.0,-3388.0,0.0,-1393.0,-318080.0,-316603.0,-487.0,-1964.0,100,30.2,21.6,25.7,0.0,5.3,0.6,17.5,21.6,20.7,2.9,1.4,0.1,97.7,97.1,2.3,2.9,122,25.0,32.0,48.0,0.0,4.0,4.0,27.0,22.0,42.0,5.0,,,110,109,27.6,30.0,44.7,42.3,20.9,25.9,29.8,34.2,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,221213,2022-12-13,45601,CBT ,0,45,1402582,394579,278400,381155,0,73313,7886,245298,294646,303577,34793,19075,855,1368143,1358907,34439,43675,79554.0,-4386.0,-7413.0,41654.0,0.0,3542.0,0.0,13293.0,8210.0,29139.0,-4210.0,0.0,-365.0,75125.0,74767.0,4429.0,4787.0,100,28.1,19.8,27.2,0.0,5.2,0.6,17.5,21.0,21.6,2.5,1.4,0.1,97.5,96.9,2.5,3.1,123,27.0,32.0,49.0,0.0,5.0,4.0,21.0,25.0,36.0,6.0,,,109,106,28.4,28.6,44.5,41.4,22.7,24.4,30.2,32.1,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,221220,2022-12-20,45601,CBT ,0,45,1531049,416887,284669,413195,0,135426,7618,311383,319490,305078,39356,20875,869,1494386,1487220,36663,43829,128467.0,22308.0,6269.0,32040.0,0.0,62113.0,-268.0,66085.0,24844.0,1501.0,4563.0,1800.0,14.0,126243.0,128313.0,2224.0,154.0,100,27.2,18.6,27.0,0.0,8.8,0.5,20.3,20.9,19.9,2.6,1.4,0.1,97.6,97.1,2.4,2.9,127,24.0,33.0,47.0,0.0,6.0,4.0,25.0,26.0,43.0,6.0,,4.0,110,115,30.9,27.7,46.8,39.7,26.1,22.3,32.9,30.5,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,221227,2022-12-27,45601,CBT ,0,45,1556477,419633,276458,425048,1581,132412,8559,310373,331554,319809,39105,20875,855,1524963,1515570,31514,40907,25428.0,2746.0,-8211.0,11853.0,1581.0,-3014.0,941.0,-1010.0,12064.0,14731.0,-251.0,0.0,-14.0,30577.0,28350.0,-5149.0,-2922.0,100,27.0,17.8,27.3,0.1,8.5,0.5,19.9,21.3,20.5,2.5,1.3,0.1,98.0,97.4,2.0,2.6,132,25.0,33.0,49.0,,5.0,5.0,24.0,31.0,48.0,6.0,,,118,119,30.6,26.4,45.7,38.7,24.7,20.7,31.8,29.4,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,230103,2023-01-03,45601,CBT ,0,45,1306518,386999,231333,361917,1581,137174,8259,238519,246337,256092,19659,20875,600,1273626,1262587,32892,43931,-249959.0,-32634.0,-45125.0,-63131.0,0.0,4762.0,-300.0,-71854.0,-85217.0,-63717.0,-19446.0,0.0,-255.0,-251337.0,-252983.0,1378.0,3024.0,100,29.6,17.7,27.7,0.1,10.5,0.6,18.3,18.9,19.6,1.5,1.6,0.0,97.5,96.6,2.5,3.4,122,24.0,32.0,50.0,,5.0,5.0,23.0,27.0,41.0,4.0,,,109,110,31.3,25.0,44.4,39.5,21.4,20.4,30.4,29.2,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,230110,2023-01-10,45601,CBT ,0,45,1527145,444396,241176,440475,3262,157547,14516,288518,302552,291890,7694,25881,5263,1496014,1479300,31131,47845,220627.0,57397.0,9843.0,78558.0,1681.0,20373.0,6257.0,49999.0,56215.0,35798.0,-11965.0,5006.0,4663.0,222388.0,216713.0,-1761.0,3914.0,100,29.1,15.8,28.8,0.2,10.3,1.0,18.9,19.8,19.1,0.5,1.7,0.3,98.0,96.9,2.0,3.1,141,23.0,34.0,48.0,,7.0,6.0,23.0,37.0,45.0,4.0,5.0,5.0,116,129,33.6,23.8,48.0,38.0,25.2,17.9,32.2,25.6,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,230117,2023-01-17,45601,CBT ,0,45,1645779,432225,222223,514393,3151,166900,13282,316226,314981,318318,15415,43565,2683,1615693,1596345,30086,49434,118634.0,-12171.0,-18953.0,73918.0,-111.0,9353.0,-1234.0,27708.0,12429.0,26428.0,7721.0,17684.0,-2580.0,119679.0,117045.0,-1045.0,1589.0,100,26.3,13.5,31.3,0.2,10.1,0.8,19.2,19.1,19.3,0.9,2.6,0.2,98.2,97.0,1.8,3.0,144,24.0,34.0,51.0,,5.0,4.0,21.0,41.0,48.0,5.0,6.0,4.0,118,133,31.6,22.9,45.7,37.4,20.6,16.2,28.3,25.3,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,230124,2023-01-24,45601,CBT ,0,45,1798641,375640,222170,656201,2978,195267,15843,343490,240154,359248,11984,50484,1484,1766868,1740851,31773,57790,152862.0,-56585.0,-53.0,141808.0,-173.0,28367.0,2561.0,27264.0,-74827.0,40930.0,-3431.0,6919.0,-1199.0,151175.0,144506.0,1687.0,8356.0,100,20.9,12.4,36.5,0.2,10.9,0.9,19.1,13.4,20.0,0.7,2.8,0.1,98.2,96.8,1.8,3.2,141,26.0,34.0,56.0,,6.0,4.0,28.0,28.0,45.0,5.0,4.0,,121,128,30.2,25.3,46.8,40.6,16.9,15.6,22.8,22.8,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,230131,2023-01-31,45601,CBT ,0,45,1889652,415635,230061,683809,2331,189808,20990,351731,260836,360739,18594,77227,1525,1855354,1824995,34298,64657,91011.0,39995.0,7891.0,27608.0,-647.0,-5459.0,5147.0,8241.0,20682.0,1491.0,6610.0,26743.0,41.0,88486.0,84144.0,2525.0,6867.0,100,22.0,12.2,36.2,0.1,10.0,1.1,18.6,13.8,19.1,1.0,4.1,0.1,98.2,96.6,1.8,3.4,142,28.0,33.0,59.0,,5.0,,29.0,28.0,45.0,5.0,6.0,4.0,122,130,31.9,24.5,47.4,39.3,17.5,14.6,23.3,21.6,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,230207,2023-02-07,45601,CBT ,0,45,1619917,334554,201711,610824,9150,102770,12407,218700,249263,368235,34105,32225,2294,1590269,1579729,29648,40188,-269735.0,-81081.0,-28350.0,-72985.0,6819.0,-87038.0,-8583.0,-133031.0,-11573.0,7496.0,15511.0,-45002.0,769.0,-265085.0,-245266.0,-4650.0,-24469.0,100,20.7,12.5,37.7,0.6,6.3,0.8,13.5,15.4,22.7,2.1,2.0,0.1,98.2,97.5,1.8,2.5,141,25.0,32.0,57.0,5.0,4.0,,28.0,33.0,49.0,6.0,,4.0,126,127,30.3,25.2,42.8,40.4,13.0,11.9,19.7,17.3,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,230214,2023-02-14,45601,CBT ,0,45,1682949,370333,175936,610588,9150,120080,9574,243775,280965,369171,13282,46197,23030,1648903,1635541,34046,47408,63032.0,35779.0,-25775.0,-236.0,0.0,17310.0,-2833.0,25075.0,31702.0,936.0,-20823.0,13972.0,20736.0,58634.0,55812.0,4398.0,7220.0,100,22.0,10.5,36.3,0.5,7.1,0.6,14.5,16.7,21.9,0.8,2.7,1.4,98.0,97.2,2.0,2.8,142,29.0,30.0,56.0,5.0,5.0,,20.0,42.0,47.0,5.0,4.0,4.0,122,129,31.0,23.6,45.6,37.8,16.0,11.4,22.3,17.4,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,230221,2023-02-21,45601,CBT ,0,45,1810074,309439,225802,634412,9150,116133,11342,409802,338676,361870,13640,46475,23494,1773149,1758204,36925,51870,127125.0,-60894.0,49866.0,23824.0,0.0,-3947.0,1768.0,166027.0,57711.0,-7301.0,358.0,278.0,464.0,124246.0,122663.0,2879.0,4462.0,100,17.1,12.5,35.0,0.5,6.4,0.6,22.6,18.7,20.0,0.8,2.6,1.3,98.0,97.1,2.0,2.9,148,25.0,37.0,59.0,5.0,4.0,,24.0,41.0,51.0,6.0,4.0,4.0,128,136,36.0,24.0,49.3,37.7,21.0,11.0,27.8,17.4,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,230228,2023-02-28,45601,CBT ,0,45,2008904,381209,227407,684038,11553,120630,17693,436122,429735,411239,16063,51455,16645,1974562,1958842,34342,50062,198830.0,71770.0,1605.0,49626.0,2403.0,4497.0,6351.0,26320.0,91059.0,49369.0,2423.0,4980.0,-6849.0,201413.0,200638.0,-2583.0,-1808.0,100,19.0,11.3,34.1,0.6,6.0,0.9,21.7,21.4,20.5,0.8,2.6,0.8,98.3,97.5,1.7,2.5,150,27.0,32.0,58.0,6.0,4.0,,26.0,42.0,52.0,6.0,,5.0,131,136,38.1,25.4,50.8,39.7,21.7,13.2,28.0,19.9,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,230307,2023-03-07,45601,CBT ,0,45,1704780,329912,229696,595180,15022,43529,19091,316649,389857,372798,22735,7475,1802,1673189,1659428,31591,45352,-304124.0,-51297.0,2289.0,-88858.0,3469.0,-77101.0,1398.0,-119473.0,-39878.0,-38441.0,6672.0,-43980.0,-14843.0,-301373.0,-299414.0,-2751.0,-4710.0,100,19.4,13.5,34.9,0.9,2.6,1.1,18.6,22.9,21.9,1.3,0.4,0.1,98.1,97.3,1.9,2.7,141,29.0,28.0,53.0,5.0,,5.0,21.0,40.0,50.0,5.0,,,125,127,33.4,27.0,48.2,43.8,20.2,15.2,26.7,22.7,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,230314,2023-03-14,45601,CBT ,0,45,1711990,302617,271312,694382,3387,46225,12845,322571,252063,337840,351,12956,2859,1676852,1630482,35138,81508,7210.0,-27295.0,41616.0,99202.0,-11635.0,2696.0,-6246.0,5922.0,-137794.0,-34958.0,-22384.0,5481.0,1057.0,3663.0,-28946.0,3547.0,36156.0,100,17.7,15.8,40.6,0.2,2.7,0.8,18.8,14.7,19.7,0.0,0.8,0.2,97.9,95.2,2.1,4.8,129,27.0,30.0,52.0,4.0,,,27.0,28.0,47.0,,6.0,,112,121,34.0,29.8,50.0,44.9,18.9,12.8,25.1,19.9,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,230321,2023-03-21,45601,CBT ,0,45,1847792,305210,315203,736758,20929,40392,19459,368823,321220,352018,1000,12921,2129,1806326,1800100,41466,47692,135802.0,2593.0,43891.0,42376.0,17542.0,-5833.0,6614.0,46252.0,69157.0,14178.0,649.0,-35.0,-730.0,129474.0,169618.0,6328.0,-33816.0,100,16.5,17.1,39.9,1.1,2.2,1.1,20.0,17.4,19.1,0.1,0.7,0.1,97.8,97.4,2.2,2.6,138,30.0,30.0,53.0,6.0,,6.0,29.0,29.0,44.0,,7.0,,118,124,33.5,29.9,49.7,46.3,17.2,14.3,23.7,21.2,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,230328,2023-03-28,45601,CBT ,0,45,1779647,379913,259672,693334,37936,42444,15502,274147,378838,337479,7380,12989,381,1746072,1740639,33575,39008,-68145.0,74703.0,-55531.0,-43424.0,17007.0,2052.0,-3957.0,-94676.0,57618.0,-14539.0,6380.0,68.0,-1748.0,-60254.0,-59461.0,-7891.0,-8684.0,100,21.3,14.6,39.0,2.1,2.4,0.9,15.4,21.3,19.0,0.4,0.7,0.0,98.1,97.8,1.9,2.2,138,28.0,30.0,51.0,4.0,6.0,4.0,25.0,33.0,48.0,,7.0,,117,126,35.1,29.7,50.4,46.1,17.5,15.9,24.8,22.9,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,230404,2023-04-04,45601,CBT ,0,45,1577225,390418,285052,530464,43431,32082,15002,230164,323099,327218,1500,15593,375,1538572,1528885,38653,48340,-202422.0,10505.0,25380.0,-162870.0,5495.0,-10362.0,-500.0,-43983.0,-55739.0,-10261.0,-5880.0,2604.0,-6.0,-207500.0,-211754.0,5078.0,9332.0,100,24.8,18.1,33.6,2.8,2.0,1.0,14.6,20.5,20.7,0.1,1.0,0.0,97.5,96.9,2.5,3.1,125,25.0,28.0,49.0,4.0,,4.0,20.0,35.0,44.0,,7.0,,106,117,33.3,27.9,49.2,43.0,21.9,18.2,30.6,24.5,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,230411,2023-04-11,45601,CBT ,0,45,1624730,416873,289379,535137,50944,34519,14942,236298,356487,330301,1500,16631,375,1586370,1577771,38360,46959,47505.0,26455.0,4327.0,4673.0,7513.0,2437.0,-60.0,6134.0,33388.0,3083.0,0.0,1038.0,0.0,47798.0,48886.0,-293.0,-1381.0,100,25.7,17.8,32.9,3.1,2.1,0.9,14.5,21.9,20.3,0.1,1.0,0.0,97.6,97.1,2.4,2.9,131,30.0,27.0,53.0,4.0,4.0,,22.0,33.0,43.0,,7.0,,109,122,33.8,25.8,49.4,40.4,24.0,17.2,32.3,24.6,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,230418,2023-04-18,45601,CBT ,0,45,1728594,461401,278488,550733,9894,37529,35469,255230,383683,372759,1761,16742,515,1687762,1675918,40832,52676,103864.0,44528.0,-10891.0,15596.0,-41050.0,3010.0,20527.0,18932.0,27196.0,42458.0,261.0,111.0,140.0,101392.0,98147.0,2472.0,5717.0,100,26.7,16.1,31.9,0.6,2.2,2.1,14.8,22.2,21.6,0.1,1.0,0.0,97.6,97.0,2.4,3.0,139,31.0,25.0,52.0,4.0,6.0,5.0,22.0,39.0,52.0,,8.0,,118,132,35.3,25.3,49.2,38.6,23.6,15.0,31.2,22.9,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,230425,2023-04-25,45601,CBT ,0,45,1909067,542632,260186,557142,9751,47174,30988,170764,389304,553565,2000,16085,375,1867217,1854819,41850,54248,180473.0,81231.0,-18302.0,6409.0,-143.0,9645.0,-4481.0,-84466.0,5621.0,180806.0,239.0,-657.0,-140.0,179455.0,178901.0,1018.0,1572.0,100,28.4,13.6,29.2,0.5,2.5,1.6,8.9,20.4,29.0,0.1,0.8,0.0,97.8,97.2,2.2,2.8,141,31.0,26.0,53.0,4.0,7.0,5.0,27.0,36.0,55.0,,7.0,,120,135,35.1,29.6,48.7,42.6,18.3,15.5,26.3,22.0,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,230502,2023-05-02,45601,CBT ,0,45,1483670,452816,223554,391718,9944,27967,25397,179191,353427,389175,0,17430,375,1448616,1429043,35054,54627,-425397.0,-89816.0,-36632.0,-165424.0,193.0,-19207.0,-5591.0,8427.0,-35877.0,-164390.0,-2000.0,1345.0,0.0,-418601.0,-425776.0,-6796.0,379.0,100,30.5,15.1,26.4,0.7,1.9,1.7,12.1,23.8,26.2,0.0,1.2,0.0,97.6,96.3,2.4,3.7,138,27.0,29.0,51.0,,5.0,4.0,32.0,32.0,47.0,0.0,8.0,,113,128,28.8,30.0,44.5,44.3,21.7,16.9,30.3,23.9,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,230509,2023-05-09,45601,CBT ,0,45,1502281,454314,254040,388098,10930,34530,19784,247199,371198,346788,0,23922,375,1467488,1438735,34793,63546,18611.0,1498.0,30486.0,-3620.0,986.0,6563.0,-5613.0,68008.0,17771.0,-42387.0,0.0,6492.0,0.0,18872.0,9692.0,-261.0,8919.0,100,30.2,16.9,25.8,0.7,2.3,1.3,16.5,24.7,23.1,0.0,1.6,0.0,97.7,95.8,2.3,4.2,146,27.0,32.0,54.0,4.0,9.0,4.0,25.0,38.0,47.0,0.0,10.0,,112,140,31.1,26.3,45.7,40.7,25.1,18.3,34.4,24.8,"(CONTRACTS OF $5,000,000)",F33,FutOnly
FED FUNDS - CHICAGO BOARD OF TRADE,230516,2023-05-16,45601,CBT ,0,45,1585578,439683,289249,411041,11251,34433,20833,273036,360372,397128,0,19119,1225,1554197,1533400,31381,52178,83297.0,-14631.0,35209.0,22943.0,321.0,-97.0,1049.0,25837.0,-10826.0,50340.0,0.0,-4803.0,850.0,86709.0,94665.0,-3412.0,-11368.0,100,27.7,18.2,25.9,0.7,2.2,1.3,17.2,22.7,25.0,0.0,1.2,0.1,98.0,96.7,2.0,3.3,150,26.0,34.0,52.0,4.0,6.0,4.0,25.0,44.0,51.0,0.0,10.0,,118,142,29.7,25.2,44.8,39.7,23.6,16.4,32.0,23.5,"(CONTRACTS OF $5,000,000)",F33,FutOnly
