Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,221101,2022-11-01,209742,CME ,0,209,282466,81825,17901,3702,78807,69758,8863,59164,91130,4621,9772,36956,1963,248717,234894,33749,47572,876.0,2943.0,451.0,339.0,-2395.0,-3963.0,19.0,-372.0,-1670.0,1831.0,-1303.0,6580.0,1487.0,2549.0,5074.0,-1673.0,-4198.0,100,29.0,6.3,1.3,27.9,24.7,3.1,20.9,32.3,1.6,3.5,13.1,0.7,88.1,83.2,11.9,16.8,293,33.0,15.0,9.0,57.0,47.0,29.0,42.0,52.0,21.0,19.0,28.0,,177,178,20.1,26.5,32.4,39.2,20.0,25.9,32.1,38.4,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,221108,2022-11-08,209742,CME ,0,209,273054,77222,17493,4496,77131,68750,9346,55002,89105,5334,9101,29378,1273,238905,225175,34149,47879,-9412.0,-4603.0,-408.0,794.0,-1676.0,-1008.0,483.0,-4162.0,-2025.0,713.0,-671.0,-7578.0,-690.0,-9812.0,-9719.0,400.0,307.0,100,28.3,6.4,1.6,28.2,25.2,3.4,20.1,32.6,2.0,3.3,10.8,0.5,87.5,82.5,12.5,17.5,299,34.0,15.0,10.0,57.0,49.0,32.0,35.0,61.0,21.0,18.0,29.0,,175,190,20.8,22.6,32.5,33.3,20.7,22.3,32.0,32.8,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,221115,2022-11-15,209742,CME ,0,209,268428,70255,32778,4986,80205,56465,8986,50543,88483,4965,12449,27636,405,232794,224704,35634,43724,-4626.0,-6967.0,15285.0,490.0,3074.0,-12285.0,-360.0,-4459.0,-622.0,-369.0,3348.0,-1742.0,-868.0,-6111.0,-471.0,1485.0,-4155.0,100,26.2,12.2,1.9,29.9,21.0,3.3,18.8,33.0,1.8,4.6,10.3,0.2,86.7,83.7,13.3,16.3,297,29.0,18.0,10.0,61.0,48.0,30.0,41.0,55.0,23.0,22.0,22.0,4.0,185,179,19.1,21.1,30.0,34.5,18.8,20.9,29.8,34.0,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,221122,2022-11-22,209742,CME ,0,209,252712,62439,32731,4919,78435,57571,7610,48654,76002,4037,9667,26404,117,215878,209391,36834,43321,-15716.0,-7816.0,-47.0,-67.0,-1770.0,1106.0,-1376.0,-1889.0,-12481.0,-928.0,-2782.0,-1232.0,-288.0,-16916.0,-15313.0,1200.0,-403.0,100,24.7,13.0,1.9,31.0,22.8,3.0,19.3,30.1,1.6,3.8,10.4,0.0,85.4,82.9,14.6,17.1,284,30.0,16.0,10.0,59.0,45.0,32.0,33.0,61.0,22.0,13.0,26.0,,171,180,19.5,21.6,31.7,34.4,19.3,21.0,31.3,33.8,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,221129,2022-11-29,209742,CME ,0,209,254245,67093,32427,4787,76706,60890,6847,47659,78138,5086,10017,20321,990,219185,209486,35060,44759,1533.0,4654.0,-304.0,-132.0,-1729.0,3319.0,-763.0,-995.0,2136.0,1049.0,350.0,-6083.0,873.0,3307.0,95.0,-1774.0,1438.0,100,26.4,12.8,1.9,30.2,23.9,2.7,18.7,30.7,2.0,3.9,8.0,0.4,86.2,82.4,13.8,17.6,286,29.0,17.0,11.0,60.0,41.0,28.0,29.0,67.0,24.0,15.0,27.0,,165,187,20.8,21.5,33.9,32.7,20.7,21.1,33.6,32.3,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,221206,2022-12-06,209742,CME ,0,209,250102,62693,33455,4471,80681,60357,6498,45490,77637,5425,8497,17416,12,213767,205271,36335,44831,-4143.0,-4400.0,1028.0,-316.0,3975.0,-533.0,-349.0,-2169.0,-501.0,339.0,-1520.0,-2905.0,-978.0,-5418.0,-4215.0,1275.0,72.0,100,25.1,13.4,1.8,32.3,24.1,2.6,18.2,31.0,2.2,3.4,7.0,0.0,85.5,82.1,14.5,17.9,292,32.0,18.0,14.0,60.0,43.0,33.0,30.0,64.0,28.0,18.0,27.0,,179,190,20.9,22.6,33.1,34.9,20.6,22.1,32.7,34.4,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,221213,2022-12-13,209742,CME ,0,209,312984,64069,34945,27172,80650,61006,8648,44423,75194,41676,9237,20815,134,276009,269590,36975,43394,62882.0,1376.0,1490.0,22701.0,-31.0,649.0,2150.0,-1067.0,-2443.0,36251.0,740.0,3399.0,122.0,62242.0,64319.0,640.0,-1437.0,100,20.5,11.2,8.7,25.8,19.5,2.8,14.2,24.0,13.3,3.0,6.7,0.0,88.2,86.1,11.8,13.9,294,31.0,17.0,23.0,61.0,44.0,35.0,41.0,54.0,45.0,18.0,26.0,5.0,204,198,23.3,27.0,34.5,39.6,17.7,20.9,27.1,29.4,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,221220,2022-12-20,209742,CME ,0,209,245045,53807,42983,1060,79662,68658,8217,54712,62794,4513,7292,17807,28,209291,206060,35754,38985,-67939.0,-10262.0,8038.0,-26112.0,-988.0,7652.0,-431.0,10289.0,-12400.0,-37163.0,-1945.0,-3008.0,-106.0,-66718.0,-63530.0,-1221.0,-4409.0,100,22.0,17.5,0.4,32.5,28.0,3.4,22.3,25.6,1.8,3.0,7.3,0.0,85.4,84.1,14.6,15.9,274,30.0,17.0,5.0,58.0,42.0,33.0,39.0,54.0,22.0,12.0,22.0,,167,169,25.5,24.4,36.4,37.4,25.3,24.2,36.1,37.2,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,221227,2022-12-27,209742,CME ,0,209,250781,57119,39875,844,77709,68324,9390,55492,70797,4881,9554,16792,1265,216254,212168,34527,38613,5736.0,3312.0,-3108.0,-216.0,-1953.0,-334.0,1173.0,780.0,8003.0,368.0,2262.0,-1015.0,1237.0,6963.0,6108.0,-1227.0,-372.0,100,22.8,15.9,0.3,31.0,27.2,3.7,22.1,28.2,1.9,3.8,6.7,0.5,86.2,84.6,13.8,15.4,283,30.0,18.0,6.0,55.0,45.0,32.0,38.0,59.0,24.0,19.0,19.0,,173,174,24.4,22.0,35.4,34.9,24.1,21.9,35.2,34.8,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,230103,2023-01-03,209742,CME ,0,209,244658,49729,41408,3722,74060,68315,8971,58604,60419,4732,10346,17058,10,210174,204635,34484,40023,-6123.0,-7390.0,1533.0,2878.0,-3649.0,-9.0,-419.0,3112.0,-10378.0,-149.0,792.0,266.0,-1255.0,-6080.0,-7533.0,-43.0,1410.0,100,20.3,16.9,1.5,30.3,27.9,3.7,24.0,24.7,1.9,4.2,7.0,0.0,85.9,83.6,14.1,16.4,286,30.0,19.0,5.0,57.0,47.0,35.0,40.0,54.0,22.0,19.0,20.0,,178,171,23.1,22.8,35.1,35.0,22.9,22.6,34.8,34.8,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,230110,2023-01-10,209742,CME ,0,209,253625,57402,46310,1708,80035,62578,8593,58130,70408,5375,8213,18707,1207,220663,214886,32962,38739,8967.0,7673.0,4902.0,-2014.0,5975.0,-5737.0,-378.0,-474.0,9989.0,643.0,-2133.0,1649.0,1197.0,10489.0,10251.0,-1522.0,-1284.0,100,22.6,18.3,0.7,31.6,24.7,3.4,22.9,27.8,2.1,3.2,7.4,0.5,87.0,84.7,13.0,15.3,291,30.0,20.0,5.0,61.0,42.0,30.0,45.0,59.0,22.0,15.0,19.0,,175,176,23.0,26.1,34.2,38.5,22.8,25.6,33.9,38.0,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,230117,2023-01-17,209742,CME ,0,209,275015,67087,45495,1360,85630,57478,9495,62729,80707,6288,9650,31505,16,242255,232344,32760,42671,21390.0,9685.0,-815.0,-348.0,5595.0,-5100.0,902.0,4599.0,10299.0,913.0,1437.0,12798.0,-1191.0,21592.0,17458.0,-202.0,3932.0,100,24.4,16.5,0.5,31.1,20.9,3.5,22.8,29.3,2.3,3.5,11.5,0.0,88.1,84.5,11.9,15.5,295,31.0,19.0,6.0,62.0,45.0,32.0,45.0,53.0,22.0,17.0,23.0,,182,175,23.1,24.1,34.9,36.0,23.0,23.4,34.5,35.4,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,230124,2023-01-24,209742,CME ,0,209,273887,68143,43761,1141,88155,52070,9755,58034,87343,6394,9398,28738,21,241041,229223,32846,44664,-1128.0,1056.0,-1734.0,-219.0,2525.0,-5408.0,260.0,-4695.0,6636.0,106.0,-252.0,-2767.0,5.0,-1214.0,-3121.0,86.0,1993.0,100,24.9,16.0,0.4,32.2,19.0,3.6,21.2,31.9,2.3,3.4,10.5,0.0,88.0,83.7,12.0,16.3,295,29.0,17.0,6.0,62.0,45.0,35.0,44.0,58.0,25.0,16.0,24.0,,179,184,23.4,24.6,36.0,36.3,23.4,24.3,35.4,36.0,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,230131,2023-01-31,209742,CME ,0,209,278449,73016,48610,1299,89321,51290,7750,61614,89943,6052,8444,26357,18,247514,231319,30935,47130,4562.0,4873.0,4849.0,158.0,1166.0,-780.0,-2005.0,3580.0,2600.0,-342.0,-954.0,-2381.0,-3.0,6473.0,2096.0,-1911.0,2466.0,100,26.2,17.5,0.5,32.1,18.4,2.8,22.1,32.3,2.2,3.0,9.5,0.0,88.9,83.1,11.1,16.9,284,29.0,17.0,6.0,64.0,43.0,29.0,43.0,52.0,26.0,14.0,22.0,,174,173,24.8,26.6,37.4,37.8,24.7,26.3,36.6,37.5,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,230207,2023-02-07,209742,CME ,0,209,279306,71879,51959,1464,88290,39391,7865,67375,106342,3690,7274,21893,71,247908,232675,31398,46631,857.0,-1137.0,3349.0,165.0,-1031.0,-11899.0,115.0,5761.0,16399.0,-2362.0,-1170.0,-4464.0,53.0,394.0,1356.0,463.0,-499.0,100,25.7,18.6,0.5,31.6,14.1,2.8,24.1,38.1,1.3,2.6,7.8,0.0,88.8,83.3,11.2,16.7,286,28.0,18.0,5.0,68.0,40.0,34.0,38.0,59.0,27.0,9.0,26.0,,177,178,25.9,28.7,36.8,39.0,25.8,28.4,36.0,38.7,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,230214,2023-02-14,209742,CME ,0,209,276184,78647,42734,1030,83332,37354,7789,58982,104828,4098,7365,22897,37,241280,220767,34904,55417,-3122.0,6768.0,-9225.0,-434.0,-4958.0,-2037.0,-76.0,-8393.0,-1514.0,408.0,91.0,1004.0,-34.0,-6628.0,-11908.0,3506.0,8786.0,100,28.5,15.5,0.4,30.2,13.5,2.8,21.4,38.0,1.5,2.7,8.3,0.0,87.4,79.9,12.6,20.1,292,29.0,19.0,5.0,66.0,38.0,34.0,37.0,64.0,25.0,13.0,26.0,,174,183,25.6,24.8,38.3,34.6,25.5,24.7,38.0,34.4,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,230221,2023-02-21,209742,CME ,0,209,268297,75857,40071,952,75605,42130,10251,58301,93137,4960,7313,21187,162,233401,212850,34896,55447,-7887.0,-2790.0,-2663.0,-78.0,-7727.0,4776.0,2462.0,-681.0,-11691.0,862.0,-52.0,-1710.0,125.0,-7879.0,-7917.0,-8.0,30.0,100,28.3,14.9,0.4,28.2,15.7,3.8,21.7,34.7,1.8,2.7,7.9,0.1,87.0,79.3,13.0,20.7,293,31.0,15.0,5.0,62.0,42.0,35.0,35.0,68.0,25.0,16.0,24.0,,177,183,24.8,21.6,37.2,29.7,24.7,21.5,36.8,29.5,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,230228,2023-02-28,209742,CME ,0,209,268253,76744,36907,1410,73978,49795,8525,58658,89854,6259,8600,23249,80,234254,216079,33999,52174,-44.0,887.0,-3164.0,458.0,-1627.0,7665.0,-1726.0,357.0,-3283.0,1299.0,1287.0,2062.0,-82.0,853.0,3229.0,-897.0,-3273.0,100,28.6,13.8,0.5,27.6,18.6,3.2,21.9,33.5,2.3,3.2,8.7,0.0,87.3,80.6,12.7,19.4,298,31.0,15.0,5.0,58.0,43.0,27.0,33.0,72.0,28.0,14.0,32.0,,167,192,24.4,20.2,36.9,29.0,24.3,19.9,36.6,28.7,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,230307,2023-03-07,209742,CME ,0,209,260810,70161,31962,1763,71463,47212,8066,59788,87644,6932,9591,20535,69,227833,204183,32977,56627,-7443.0,-6583.0,-4945.0,353.0,-2515.0,-2583.0,-459.0,1130.0,-2210.0,673.0,991.0,-2714.0,-11.0,-6421.0,-11896.0,-1022.0,4453.0,100,26.9,12.3,0.7,27.4,18.1,3.1,22.9,33.6,2.7,3.7,7.9,0.0,87.4,78.3,12.6,21.7,301,30.0,16.0,6.0,57.0,44.0,33.0,38.0,73.0,29.0,16.0,26.0,,180,191,23.4,18.0,35.7,26.8,23.3,17.7,35.4,26.4,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,230314,2023-03-14,209742,CME ,0,209,306461,61692,31013,20006,73935,53880,13534,65156,71184,17350,10011,26137,602,262286,233706,44175,72755,45651.0,-8469.0,-949.0,18243.0,2472.0,6668.0,5468.0,5368.0,-16460.0,10418.0,420.0,5602.0,533.0,34453.0,29523.0,11198.0,16128.0,100,20.1,10.1,6.5,24.1,17.6,4.4,21.3,23.2,5.7,3.3,8.5,0.2,85.6,76.3,14.4,23.7,294,30.0,17.0,22.0,59.0,40.0,35.0,42.0,58.0,48.0,16.0,30.0,6.0,203,202,23.3,17.2,33.8,26.6,19.5,16.8,29.9,24.7,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,230321,2023-03-21,209742,CME ,0,209,214876,43438,18463,875,74903,50562,8795,43411,73840,3363,8391,15540,3,183179,171441,31697,43435,-91585.0,-18254.0,-12550.0,-19131.0,968.0,-3318.0,-4739.0,-21745.0,2656.0,-13987.0,-1620.0,-10597.0,-599.0,-79107.0,-62265.0,-12478.0,-29320.0,100,20.2,8.6,0.4,34.9,23.5,4.1,20.2,34.4,1.6,3.9,7.2,0.0,85.2,79.8,14.8,20.2,277,31.0,15.0,5.0,56.0,40.0,31.0,39.0,55.0,24.0,13.0,28.0,,166,172,24.2,21.0,32.6,30.5,23.7,21.0,32.1,30.5,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,230328,2023-03-28,209742,CME ,0,209,220074,46923,18398,1205,74720,50400,8114,41075,81969,3256,11135,15588,32,186460,178962,33614,41112,5198.0,3485.0,-65.0,330.0,-183.0,-162.0,-681.0,-2336.0,8129.0,-107.0,2744.0,48.0,29.0,3281.0,7521.0,1917.0,-2323.0,100,21.3,8.4,0.5,34.0,22.9,3.7,18.7,37.2,1.5,5.1,7.1,0.0,84.7,81.3,15.3,18.7,273,25.0,17.0,5.0,57.0,40.0,31.0,35.0,61.0,25.0,12.0,26.0,,158,179,22.4,21.7,32.9,30.4,21.9,21.7,32.3,30.4,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,230404,2023-04-04,209742,CME ,0,209,232186,42278,28338,2342,69137,36464,7953,46145,90486,6658,6494,14595,4,181011,186840,51175,45346,12112.0,-4645.0,9940.0,1137.0,-5583.0,-13936.0,-161.0,5070.0,8517.0,3402.0,-4641.0,-993.0,-28.0,-5449.0,7878.0,17561.0,4234.0,100,18.2,12.2,1.0,29.8,15.7,3.4,19.9,39.0,2.9,2.8,6.3,0.0,78.0,80.5,22.0,19.5,271,23.0,21.0,6.0,59.0,35.0,37.0,33.0,66.0,25.0,12.0,22.0,,162,178,19.9,18.9,30.2,28.6,18.7,18.9,29.0,28.4,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,230411,2023-04-11,209742,CME ,0,209,237470,40601,37534,2824,79593,39338,8603,48720,84931,6630,13275,14596,356,200602,194812,36868,42658,5284.0,-1677.0,9196.0,482.0,10456.0,2874.0,650.0,2575.0,-5555.0,-28.0,6781.0,1.0,352.0,19591.0,7972.0,-14307.0,-2688.0,100,17.1,15.8,1.2,33.5,16.6,3.6,20.5,35.8,2.8,5.6,6.1,0.1,84.5,82.0,15.5,18.0,273,25.0,22.0,6.0,61.0,35.0,34.0,27.0,67.0,24.0,13.0,23.0,,162,177,23.6,21.1,35.7,30.5,22.3,20.9,34.3,30.3,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,230418,2023-04-18,209742,CME ,0,209,245059,41477,37587,2855,81209,42596,7978,54568,86193,6940,14897,16685,7,209931,200841,35128,44218,7589.0,876.0,53.0,31.0,1616.0,3258.0,-625.0,5848.0,1262.0,310.0,1622.0,2089.0,-349.0,9329.0,6029.0,-1740.0,1560.0,100,16.9,15.3,1.2,33.1,17.4,3.3,22.3,35.2,2.8,6.1,6.8,0.0,85.7,82.0,14.3,18.0,280,25.0,21.0,8.0,60.0,36.0,34.0,33.0,65.0,30.0,12.0,28.0,,170,183,23.2,20.1,34.6,30.0,21.9,19.9,33.0,29.8,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,230425,2023-04-25,209742,CME ,0,209,247654,40422,41907,2924,79224,38074,9838,51598,87590,7004,21446,16520,10,212466,203867,35188,43787,2595.0,-1055.0,4320.0,69.0,-1985.0,-4522.0,1860.0,-2970.0,1397.0,64.0,6549.0,-165.0,3.0,2535.0,3026.0,60.0,-431.0,100,16.3,16.9,1.2,32.0,15.4,4.0,20.8,35.4,2.8,8.7,6.7,0.0,85.8,82.3,14.2,17.7,293,25.0,23.0,7.0,62.0,36.0,38.0,35.0,69.0,32.0,14.0,29.0,,179,192,24.0,18.4,35.6,28.7,23.0,18.3,34.0,28.5,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,230502,2023-05-02,209742,CME ,0,209,246962,36256,41188,2707,81803,38832,9341,49879,84684,5935,27209,17654,0,213130,200341,33832,46621,-692.0,-4166.0,-719.0,-217.0,2579.0,758.0,-497.0,-1719.0,-2906.0,-1069.0,5763.0,1134.0,-10.0,664.0,-3526.0,-1356.0,2834.0,100,14.7,16.7,1.1,33.1,15.7,3.8,20.2,34.3,2.4,11.0,7.1,0.0,86.3,81.1,13.7,18.9,289,25.0,25.0,8.0,67.0,35.0,38.0,36.0,57.0,32.0,17.0,26.0,0.0,184,183,25.6,20.9,35.4,32.3,24.3,20.5,33.7,31.6,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,230509,2023-05-09,209742,CME ,0,209,255173,34579,44637,3512,82681,38373,9486,56710,87392,8520,23503,16606,4,218995,208530,36178,46643,8211.0,-1677.0,3449.0,805.0,878.0,-459.0,145.0,6831.0,2708.0,2585.0,-3706.0,-1048.0,4.0,5865.0,8189.0,2346.0,22.0,100,13.6,17.5,1.4,32.4,15.0,3.7,22.2,34.2,3.3,9.2,6.5,0.0,85.8,81.7,14.2,18.3,286,22.0,25.0,8.0,66.0,34.0,34.0,41.0,54.0,31.0,16.0,27.0,,182,178,23.4,22.0,32.3,33.7,22.1,21.6,30.9,32.8,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,230516,2023-05-16,209742,CME ,0,209,273355,41301,51628,3565,88753,37925,9637,63768,95174,9979,18936,15225,11,235950,223144,37405,50211,18182.0,6722.0,6991.0,53.0,6072.0,-448.0,151.0,7058.0,7782.0,1459.0,-4567.0,-1381.0,7.0,16955.0,14614.0,1227.0,3568.0,100,15.1,18.9,1.3,32.5,13.9,3.5,23.3,34.8,3.7,6.9,5.6,0.0,86.3,81.6,13.7,18.4,302,23.0,28.0,9.0,70.0,34.0,35.0,41.0,60.0,33.0,15.0,30.0,,188,193,20.3,22.1,31.9,33.5,18.9,21.7,30.1,32.7,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,230523,2023-05-23,209742,CME ,0,209,275175,43591,55598,5292,90766,32184,8755,64099,101252,10438,13219,13801,61,236221,227381,38954,47794,1820.0,2290.0,3970.0,1727.0,2013.0,-5741.0,-882.0,331.0,6078.0,459.0,-5717.0,-1424.0,50.0,271.0,4237.0,1549.0,-2417.0,100,15.8,20.2,1.9,33.0,11.7,3.2,23.3,36.8,3.8,4.8,5.0,0.0,85.8,82.6,14.2,17.4,294,20.0,27.0,11.0,69.0,36.0,37.0,42.0,55.0,30.0,17.0,28.0,,190,183,17.8,23.6,29.4,33.5,15.9,23.2,27.0,32.9,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,230530,2023-05-30,209742,CME ,0,209,298403,44623,60479,6778,93268,28824,7986,70871,115887,12525,24614,14790,112,260777,247381,37626,51022,23228.0,1032.0,4881.0,1486.0,2502.0,-3360.0,-769.0,6772.0,14635.0,2087.0,11395.0,989.0,51.0,24556.0,20000.0,-1328.0,3228.0,100,15.0,20.3,2.3,31.3,9.7,2.7,23.8,38.8,4.2,8.2,5.0,0.0,87.4,82.9,12.6,17.1,303,22.0,29.0,13.0,70.0,35.0,39.0,37.0,61.0,32.0,15.0,33.0,,190,198,20.1,24.2,30.5,35.2,17.7,23.6,27.9,33.7,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,230606,2023-06-06,209742,CME ,0,209,306736,43256,68172,8299,95183,23056,7359,74167,117233,15982,22912,15738,0,267158,255839,39578,50897,8333.0,-1367.0,7693.0,1521.0,1915.0,-5768.0,-627.0,3296.0,1346.0,3457.0,-1702.0,948.0,-112.0,6381.0,8458.0,1952.0,-125.0,100,14.1,22.2,2.7,31.0,7.5,2.4,24.2,38.2,5.2,7.5,5.1,0.0,87.1,83.4,12.9,16.6,303,22.0,31.0,14.0,72.0,33.0,42.0,44.0,54.0,38.0,12.0,34.0,0.0,200,197,20.7,25.9,32.5,38.3,17.8,25.2,29.0,36.9,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,230613,2023-06-13,209742,CME ,0,209,322087,48578,58364,24542,92267,21853,10759,59597,103639,19716,25143,27301,1588,282190,267762,39897,54325,15351.0,5322.0,-9808.0,16243.0,-2916.0,-1203.0,3400.0,-14570.0,-13594.0,3734.0,2231.0,11563.0,1588.0,15032.0,11923.0,319.0,3428.0,100,15.1,18.1,7.6,28.6,6.8,3.3,18.5,32.2,6.1,7.8,8.5,0.5,87.6,83.1,12.4,16.9,291,23.0,26.0,25.0,73.0,30.0,48.0,39.0,57.0,40.0,12.0,28.0,5.0,206,203,20.0,22.4,30.9,34.6,18.8,21.6,29.5,32.1,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
